        Time     Position            Conc
       hours           um           mol/L
     0.30000      0.48750     9.99499E-01
     0.30000      0.51250     9.99091E-01
     0.30000      0.53750     9.98390E-01
     0.30000      0.56250     9.97215E-01
     0.30000      0.58750     9.95293E-01
     0.30000      0.61250     9.92231E-01
     0.30000      0.63750     9.87479E-01
     0.30000      0.66250     9.80299E-01
     0.30000      0.68750     9.69737E-01
     0.30000      0.71250     9.54617E-01
     0.30000      0.73750     9.33561E-01
     0.30000      0.76250     9.05040E-01
     0.30000      0.78750     8.67479E-01
     0.30000      0.81250     8.19389E-01
     0.30000      0.83750     7.59552E-01
     0.30000      0.86250     6.87206E-01
     0.30000      0.88750     6.02226E-01
     0.30000      0.91250     5.05265E-01
     0.30000      0.93750     3.97814E-01
     0.30000      0.96250     2.82175E-01
     0.30000      0.98750     1.61322E-01
     0.30000      1.00000     1.00000E-01
     0.40000      0.00000     1.00000E+00
     0.40000      0.01250     1.00000E+00
     0.40000      0.03750     1.00000E+00
     0.40000      0.06250     1.00000E+00
     0.40000      0.08750     1.00000E+00
     0.40000      0.11250     1.00000E+00
     0.40000      0.13750     9.99999E-01
     0.40000      0.16250     9.99999E-01
     0.40000      0.18750     9.99998E-01
     0.40000      0.21250     9.99996E-01
     0.40000      0.23750     9.99991E-01
     0.40000      0.26250     9.99984E-01
     0.40000      0.28750     9.99970E-01
     0.40000      0.31250     9.99944E-01
     0.40000      0.33750     9.99899E-01
     0.40000      0.36250     9.99821E-01
     0.40000      0.38750     9.99689E-01
     0.40000      0.41250     9.99468E-01
     0.40000      0.43750     9.99106E-01
     0.40000      0.46250     9.98525E-01
     0.40000      0.48750     9.97609E-01
     0.40000      0.51250     9.96195E-01
     0.40000      0.53750     9.94054E-01
     0.40000      0.56250     9.90877E-01
     0.40000      0.58750     9.86257E-01
     0.40000      0.61250     9.79675E-01
     0.40000      0.63750     9.70489E-01
     0.40000      0.66250     9.57930E-01
     0.40000      0.68750     9.41116E-01
     0.40000      0.71250     9.19073E-01
     0.40000      0.73750     8.90778E-01
     0.40000      0.76250     8.55224E-01
     0.40000      0.78750     8.11494E-01
     0.40000      0.81250     7.58851E-01
     0.40000      0.83750     6.96831E-01
     0.40000      0.86250     6.25333E-01
     0.40000      0.88750     5.44679E-01
     0.40000      0.91250     4.55663E-01
     0.40000      0.93750     3.59542E-01
     0.40000      0.96250     2.57997E-01
     0.40000      0.98750     1.53052E-01
     0.40000      1.00000     1.00000E-01
     0.50000      0.00000     1.00000E+00
     0.50000      0.01250     1.00000E+00
