      Frequency        Position         Real(c)         Imag(c)
             Hz              um           mol/L           mol/L
   1.00000E+002    3.87500E-001   -4.32844E-005   -9.43021E-006
   1.00000E+002    4.12500E-001   -2.36503E-005    8.07508E-006
   1.00000E+002    4.37500E-001   -9.06320E-006    1.07989E-005
   1.00000E+002    4.62500E-001   -1.22540E-006    7.85825E-006
   1.00000E+002    4.87500E-001    1.70100E-006    4.15172E-006
   1.00000E+002    5.12500E-001    2.03257E-006    1.50831E-006
   1.00000E+002    5.37500E-001    1.42144E-006    1.35256E-007
   1.00000E+002    5.62500E-001    7.25776E-007   -3.49401E-007
   1.00000E+002    5.87500E-001    2.48489E-007   -3.80448E-007
   1.00000E+002    6.12500E-001    8.98207E-009   -2.56189E-007
   1.00000E+002    6.37500E-001   -7.04067E-008   -1.26317E-007
   1.00000E+002    6.62500E-001   -7.08476E-008   -4.04484E-008
   1.00000E+002    6.87500E-001   -4.60083E-008    1.14015E-009
   1.00000E+002    7.12500E-001   -2.18816E-008    1.39735E-008
   1.00000E+002    7.37500E-001   -6.48824E-009    1.31308E-008
   1.00000E+002    7.62500E-001    6.98301E-010    8.23304E-009
   1.00000E+002    7.87500E-001    2.73919E-009    3.77168E-009
   1.00000E+002    8.12500E-001    2.42278E-009    1.02233E-009
   1.00000E+002    8.37500E-001    1.46742E-009   -2.12795E-010
   1.00000E+002    8.62500E-001    6.45053E-010   -5.30777E-010
   1.00000E+002    8.87500E-001    1.54421E-010   -4.45601E-010
   1.00000E+002    9.12500E-001   -5.77094E-011   -2.63912E-010
   1.00000E+002    9.37500E-001   -1.04895E-010   -1.18291E-010
   1.00000E+002    9.62500E-001   -7.81498E-011   -3.82294E-011
   1.00000E+002    9.87500E-001   -2.75107E-011   -7.01175E-012
   1.00000E+002    1.00000E+000    0.00000E+000    0.00000E+000
   1.25893E+002    0.00000E+000    2.19750E-001   -1.80735E-001
   1.25893E+002    1.25000E-002    9.47499E-002   -1.80735E-001
   1.25893E+002    3.75000E-002   -1.30430E-002   -1.06183E-001
   1.25893E+002    6.25000E-002   -3.72883E-002   -4.18934E-002
   1.25893E+002    8.75000E-002   -2.85706E-002   -6.94362E-003
   1.25893E+002    1.12500E-001   -1.43895E-002    5.52607E-003
   1.25893E+002    1.37500E-001   -4.55641E-003    6.67373E-003
   1.25893E+002    1.62500E-001    2.55640E-005    4.23628E-003
   1.25893E+002    1.87500E-001    1.27431E-003    1.81894E-003
   1.25893E+002    2.12500E-001    1.09187E-003    4.04265E-004
   1.25893E+002    2.37500E-001    5.91337E-004   -1.51296E-004
   1.25893E+002    2.62500E-001    2.09850E-004   -2.41576E-004
   1.25893E+002    2.87500E-001    1.84417E-005   -1.66739E-004
   1.25893E+002    3.12500E-001   -4.17714E-005   -7.73927E-005
   1.25893E+002    3.37500E-001   -4.10897E-005   -2.09130E-005
   1.25893E+002    3.62500E-001   -2.39531E-005    3.23619E-006
   1.25893E+002    3.87500E-001   -9.36285E-006    8.53836E-006
   1.25893E+002    4.12500E-001   -1.49079E-006    6.47357E-006
   1.25893E+002    4.37500E-001    1.28768E-006    3.23578E-006
   1.25893E+002    4.62500E-001    1.52015E-006    1.01118E-006
   1.25893E+002    4.87500E-001    9.56986E-007   -1.73266E-008
   1.25893E+002    5.12500E-001    4.07458E-007   -2.92851E-007
   1.25893E+002    5.37500E-001    8.83538E-008   -2.47776E-007
   1.25893E+002    5.62500E-001   -3.57930E-008   -1.33182E-007
   1.25893E+002    5.87500E-001   -5.51487E-008   -4.67504E-008
   1.25893E+002    6.12500E-001   -3.77199E-008   -3.71167E-009
   1.25893E+002    6.37500E-001   -1.73706E-008    9.64799E-009
   1.25893E+002    6.62500E-001   -4.61260E-009    9.33998E-009
   1.25893E+002    6.87500E-001    7.96431E-010    5.40264E-009
   1.25893E+002    7.12500E-001    1.95451E-009    2.09196E-009
   1.25893E+002    7.37500E-001    1.46657E-009    3.19146E-010
   1.25893E+002    7.62500E-001    7.27511E-010   -2.99737E-010
   1.25893E+002    7.87500E-001    2.24298E-010   -3.46194E-010
   1.25893E+002    8.12500E-001   -6.51966E-012   -2.16167E-010
   1.25893E+002    8.37500E-001   -6.72512E-011   -9.12694E-011
   1.25893E+002    8.62500E-001   -5.61694E-011   -1.92873E-011
   1.25893E+002    8.87500E-001   -2.99119E-011    8.49921E-012
   1.25893E+002    9.12500E-001   -1.03417E-011    1.27502E-011
   1.25893E+002    9.37500E-001   -8.03787E-013    8.86396E-012
   1.25893E+002    9.62500E-001    1.75974E-012    4.34530E-012
   1.25893E+002    9.87500E-001    9.04268E-013    1.21127E-012
   1.25893E+002    1.00000E+000    0.00000E+000    0.00000E+000
   1.58489E+002    0.00000E+000    2.00782E-001   -1.57125E-001
   1.58489E+002    1.25000E-002    7.57818E-002   -1.57125E-001
   1.58489E+002    3.75000E-002   -1.85766E-002   -8.20589E-002
   1.58489E+002    6.25000E-002   -3.16509E-002   -2.53939E-002
   1.58489E+002    8.75000E-002   -1.95710E-002   -8.08554E-005
   1.58489E+002    1.12500E-001   -7.41102E-003    5.84596E-003
   1.58489E+002    1.37500E-001   -1.04183E-003    4.43173E-003
   1.58489E+002    1.62500E-001    9.37473E-004    1.98551E-003
   1.58489E+002    1.87500E-001    9.50013E-004    4.67908E-004
   1.58489E+002    2.12500E-001    4.99063E-004   -1.08652E-004
   1.58489E+002    2.37500E-001    1.55739E-004   -1.90860E-004
   1.58489E+002    2.62500E-001    1.47249E-006   -1.18800E-004
   1.58489E+002    2.87500E-001   -3.51157E-005   -4.52812E-005
   1.58489E+002    3.12500E-001   -2.68502E-005   -6.54663E-006
   1.58489E+002    3.37500E-001   -1.20999E-005    5.59125E-006
   1.58489E+002    3.62500E-001   -2.88804E-006    5.74350E-006
   1.58489E+002    3.87500E-001    6.34527E-007    3.03497E-006
   1.58489E+002    4.12500E-001    1.15079E-006    9.54972E-007
   1.58489E+002    4.37500E-001    7.21090E-007    1.48976E-008
   1.58489E+002    4.62500E-001    2.76637E-007   -2.10895E-007
   1.58489E+002    4.87500E-001    4.10875E-008   -1.62663E-007
   1.58489E+002    5.12500E-001   -3.33343E-008   -7.37317E-008
   1.58489E+002    5.37500E-001   -3.47205E-008   -1.78197E-008
   1.58489E+002    5.62500E-001   -1.84553E-008    3.69961E-009
   1.58489E+002    5.87500E-001   -5.85479E-009    6.93784E-009
   1.58489E+002    6.12500E-001   -1.26604E-010    4.37656E-009
   1.58489E+002    6.37500E-001    1.26634E-009    1.68988E-009
   1.58489E+002    6.62500E-001    9.85371E-010    2.57577E-010
   1.58489E+002    6.87500E-001    4.49253E-010   -1.98654E-010
   1.58489E+002    7.12500E-001    1.09914E-010   -2.09874E-010
   1.58489E+002    7.37500E-001   -2.15324E-011   -1.12217E-010
   1.58489E+002    7.62500E-001   -4.18218E-011   -3.58889E-011
   1.58489E+002    7.87500E-001   -2.65611E-011   -9.87960E-013
   1.58489E+002    8.12500E-001   -1.03218E-011    7.60268E-012
   1.58489E+002    8.37500E-001   -1.61341E-012    5.96896E-012
   1.58489E+002    8.62500E-001    1.18240E-012    2.73706E-012
   1.58489E+002    8.87500E-001    1.26699E-012    6.76404E-013
   1.58489E+002    9.12500E-001    6.81557E-013   -1.29230E-013
   1.58489E+002    9.37500E-001    2.24136E-013   -2.59742E-013
   1.58489E+002    9.62500E-001    2.40050E-014   -1.68234E-013
   1.58489E+002    9.87500E-001   -9.48087E-015   -5.29475E-014
   1.58489E+002    1.00000E+000    0.00000E+000    0.00000E+000
   1.99526E+002    0.00000E+000    1.84557E-001   -1.35781E-001
   1.99526E+002    1.25000E-002    5.95574E-002   -1.35781E-001
   1.99526E+002    3.75000E-002   -2.11186E-002   -6.15104E-002
   1.99526E+002    6.25000E-002   -2.50887E-002   -1.35757E-002
   1.99526E+002    8.75000E-002   -1.21293E-002    3.07245E-003
   1.99526E+002    1.12500E-001   -3.00141E-003    4.59489E-003
   1.99526E+002    1.37500E-001    3.96489E-004    2.37445E-003
   1.99526E+002    1.62500E-001    8.33355E-004    6.48455E-004
   1.99526E+002    1.87500E-001    4.61571E-004   -3.83153E-005
   1.99526E+002    2.12500E-001    1.37568E-004   -1.49489E-004
   1.99526E+002    2.37500E-001   -1.66208E-008   -8.91096E-005
   1.99526E+002    2.62500E-001   -2.64782E-005   -2.87511E-005
   1.99526E+002    2.87500E-001   -1.70860E-005   -1.41190E-006
   1.99526E+002    3.12500E-001   -5.93318E-006    4.62032E-006
   1.99526E+002    3.37500E-001   -5.42049E-007    3.25364E-006
   1.99526E+002    3.62500E-001    7.91674E-007    1.21099E-006
   1.99526E+002    3.87500E-001    6.15240E-007    1.55601E-007
   1.99526E+002    4.12500E-001    2.44767E-007   -1.32564E-007
   1.99526E+002    4.37500E-001    3.96050E-008   -1.15494E-007
   1.99526E+002    4.62500E-001   -2.15306E-008   -4.90364E-008
   1.99526E+002    4.87500E-001   -2.15158E-008   -9.42790E-009
   1.99526E+002    5.12500E-001   -9.74410E-009    3.34954E-009
   1.99526E+002    5.37500E-001   -2.14937E-009    3.97570E-009
   1.99526E+002    5.62500E-001    4.87497E-010    1.92152E-009
   1.99526E+002    5.87500E-001    7.28164E-010    4.75254E-010
   1.99526E+002    6.12500E-001    3.76171E-010   -6.29578E-011
   1.99526E+002    6.37500E-001    1.02688E-010   -1.32070E-010
   1.99526E+002    6.62500E-001   -6.09773E-012   -7.31264E-011
   1.99526E+002    6.87500E-001   -2.36923E-011   -2.17866E-011
   1.99526E+002    7.12500E-001   -1.41180E-011    7.89998E-015
   1.99526E+002    7.37500E-001   -4.55359E-012    4.19675E-012
   1.99526E+002    7.62500E-001   -2.22685E-013    2.70709E-012
   1.99526E+002    7.87500E-001    7.32366E-013    9.39745E-013
   1.99526E+002    8.12500E-001    5.15519E-013    8.56846E-014
   1.99526E+002    8.37500E-001    1.91819E-013   -1.25503E-013
   1.99526E+002    8.62500E-001    2.46277E-014   -9.74852E-014
   1.99526E+002    8.87500E-001   -2.09961E-014   -3.87553E-014
   1.99526E+002    9.12500E-001   -1.82906E-014   -6.20836E-015
   1.99526E+002    9.37500E-001   -7.84303E-015    3.52948E-015
   1.99526E+002    9.62500E-001   -1.79683E-015    3.48675E-015
   1.99526E+002    9.87500E-001   -9.87570E-017    1.20330E-015
   1.99526E+002    1.00000E+000    0.00000E+000    0.00000E+000
   2.51189E+002    0.00000E+000    1.70869E-001   -1.16495E-001
   2.51189E+002    1.25000E-002    4.58687E-002   -1.16495E-001
   2.51189E+002    3.75000E-002   -2.12423E-002   -4.44845E-002
   2.51189E+002    6.25000E-002   -1.85158E-002   -5.82291E-003
   2.51189E+002    8.75000E-002   -6.64770E-003    3.77020E-003
   2.51189E+002    1.12500E-001   -6.98557E-004    2.92691E-003
   2.51189E+002    1.37500E-001    6.55549E-004    9.86925E-004
   2.51189E+002    1.62500E-001    4.60254E-004    7.61081E-005
   2.51189E+002    1.87500E-001    1.45475E-004   -1.12142E-004
   2.51189E+002    2.12500E-001    6.75024E-006   -7.20067E-005
   2.51189E+002    2.37500E-001   -1.89289E-005   -2.12741E-005
   2.51189E+002    2.62500E-001   -1.12092E-005   -2.58586E-007
   2.51189E+002    2.87500E-001   -3.08353E-006    3.15931E-006
   2.51189E+002    3.12500E-001    8.22598E-008    1.73628E-006
   2.51189E+002    3.37500E-001    5.22205E-007    4.42400E-007
   2.51189E+002    3.62500E-001    2.67613E-007   -3.16573E-008
   2.51189E+002    3.87500E-001    6.27204E-008   -8.55820E-008
   2.51189E+002    4.12500E-001   -7.81431E-009   -4.10401E-008
   2.51189E+002    4.37500E-001   -1.39190E-008   -8.76612E-009
   2.51189E+002    4.62500E-001   -6.26148E-009    1.65604E-009
   2.51189E+002    4.87500E-001   -1.20385E-009    2.24813E-009
   2.51189E+002    5.12500E-001    3.24390E-010    9.50254E-010
   2.51189E+002    5.37500E-001    3.60794E-010    1.61652E-010
   2.51189E+002    5.62500E-001    1.43416E-010   -6.05294E-011
   2.51189E+002    5.87500E-001    2.10640E-011   -5.75585E-011
   2.51189E+002    6.12500E-001   -1.09248E-011   -2.15186E-011
   2.51189E+002    6.37500E-001   -9.13094E-012   -2.62974E-012
   2.51189E+002    6.62500E-001   -3.20862E-012    1.92416E-012
   2.51189E+002    6.87500E-001   -3.07096E-013    1.44075E-012
   2.51189E+002    7.12500E-001    3.32558E-013    4.75217E-013
   2.51189E+002    7.37500E-001    2.26156E-013    3.17784E-014
   2.51189E+002    7.62500E-001    6.98637E-014   -5.66117E-014
   2.51189E+002    7.87500E-001    2.44793E-015   -3.53207E-014
   2.51189E+002    8.12500E-001   -9.51673E-015   -1.01867E-014
   2.51189E+002    8.37500E-001   -5.48893E-015    6.67902E-018
   2.51189E+002    8.62500E-001   -1.47162E-015    1.58286E-015
   2.51189E+002    8.87500E-001    6.07130E-017    8.48695E-016
   2.51189E+002    9.12500E-001    2.60658E-016    2.09847E-016
   2.51189E+002    9.37500E-001    1.31158E-016   -1.97880E-017
   2.51189E+002    9.62500E-001    3.27235E-017   -4.35146E-017
   2.51189E+002    9.87500E-001    2.60414E-018   -1.58676E-017
   2.51189E+002    1.00000E+000    0.00000E+000    0.00000E+000
   3.16228E+002    0.00000E+000    1.59526E-001   -9.91145E-002
   3.16228E+002    1.25000E-002    3.45265E-002   -9.91145E-002
   3.16228E+002    3.75000E-002   -1.95813E-002   -3.08756E-002
   3.16228E+002    6.25000E-002   -1.26657E-002   -1.33762E-003
   3.16228E+002    8.75000E-002   -3.10635E-003    3.16766E-003
   3.16228E+002    1.12500E-001    1.92320E-004    1.53348E-003
   3.16228E+002    1.37500E-001    4.60195E-004    2.79397E-004
   3.16228E+002    1.62500E-001    1.75863E-004   -6.51426E-005
   3.16228E+002    1.87500E-001    2.02812E-005   -6.21017E-005
   3.16228E+002    2.12500E-001   -1.25615E-005   -1.89766E-005
   3.16228E+002    2.37500E-001   -7.89847E-006   -6.78381E-007
   3.16228E+002    2.62500E-001   -1.89464E-006    2.00911E-006
   3.16228E+002    2.87500E-001    1.38339E-007    9.51987E-007
   3.16228E+002    3.12500E-001    2.89791E-007    1.68279E-007
   3.16228E+002    3.37500E-001    1.08652E-007   -4.26792E-008
   3.16228E+002    3.62500E-001    1.18662E-008   -3.88944E-008
   3.16228E+002    3.87500E-001   -8.04823E-009   -1.16569E-008
   3.16228E+002    4.12500E-001   -4.92370E-009   -3.26102E-010
   3.16228E+002    4.37500E-001   -1.15465E-009    1.27337E-009
   3.16228E+002    4.62500E-001    9.76717E-011    5.90766E-010
   3.16228E+002    4.87500E-001    1.82392E-010    1.01200E-010
   3.16228E+002    5.12500E-001    6.70983E-011   -2.78821E-011
   3.16228E+002    5.37500E-001    6.91157E-012   -2.43494E-011
   3.16228E+002    5.62500E-001   -5.15043E-012   -7.15652E-012
   3.16228E+002    5.87500E-001   -3.06812E-012   -1.43053E-013
   3.16228E+002    6.12500E-001   -7.03084E-013    8.06500E-013
   3.16228E+002    6.37500E-001    6.79697E-014    3.66462E-013
   3.16228E+002    6.62500E-001    1.14739E-013    6.07610E-014
   3.16228E+002    6.87500E-001    4.14180E-014   -1.81680E-014
   3.16228E+002    7.12500E-001    4.00509E-015   -1.52374E-014
   3.16228E+002    7.37500E-001   -3.29231E-015   -4.39106E-015
   3.16228E+002    7.62500E-001   -1.91112E-015   -5.17063E-017
   3.16228E+002    7.87500E-001   -4.27739E-016    5.10460E-016
   3.16228E+002    8.12500E-001    4.67570E-017    2.27233E-016
   3.16228E+002    8.37500E-001    7.21442E-017    3.64176E-017
   3.16228E+002    8.62500E-001    2.55548E-017   -1.18105E-017
   3.16228E+002    8.87500E-001    2.30788E-018   -9.53139E-018
   3.16228E+002    9.12500E-001   -2.10097E-018   -2.69098E-018
   3.16228E+002    9.37500E-001   -1.19129E-018   -2.97252E-021
   3.16228E+002    9.62500E-001   -2.75745E-019    3.30537E-019
   3.16228E+002    9.87500E-001   -1.34782E-020    1.19059E-019
   3.16228E+002    1.00000E+000    0.00000E+000    0.00000E+000
   3.98107E+002    0.00000E+000    1.50345E-001   -8.35376E-002
   3.98107E+002    1.25000E-002    2.53447E-002   -8.35376E-002
   3.98107E+002    3.75000E-002   -1.67996E-002   -2.04757E-002
   3.98107E+002    6.25000E-002   -7.99697E-003    7.85931E-004
   3.98107E+002    8.75000E-002   -1.14986E-003    2.14971E-003
   3.98107E+002    1.12500E-001    3.48419E-004    6.52441E-004
   3.98107E+002    1.37500E-001    2.23312E-004    2.20989E-005
   3.98107E+002    1.62500E-001    4.32197E-005   -5.26046E-005
   3.98107E+002    1.87500E-001   -5.98351E-006   -1.97700E-005
   3.98107E+002    2.12500E-001   -5.99562E-006   -1.82345E-006
   3.98107E+002    2.37500E-001   -1.47069E-006    1.20499E-006
   3.98107E+002    2.62500E-001    5.60317E-008    5.74111E-007
   3.98107E+002    2.87500E-001    1.54264E-007    8.26482E-008
   3.98107E+002    3.12500E-001    4.68532E-008   -2.49801E-008
   3.98107E+002    3.37500E-001    1.59722E-009   -1.60297E-008
   3.98107E+002    3.62500E-001   -3.77419E-009   -3.10513E-009
   3.98107E+002    3.87500E-001   -1.41951E-009    4.28576E-010
   3.98107E+002    4.12500E-001   -1.31189E-010    4.30315E-010
   3.98107E+002    4.37500E-001    8.64305E-011    1.05633E-010
   3.98107E+002    4.62500E-001    4.12160E-011   -3.99449E-012
   3.98107E+002    4.87500E-001    5.94048E-012   -1.10700E-011
   3.98107E+002    5.12500E-001   -1.79096E-012   -3.36462E-012
   3.98107E+002    5.37500E-001   -1.15063E-012   -1.15435E-013
   3.98107E+002    5.62500E-001   -2.23089E-013    2.70785E-013
   3.98107E+002    5.87500E-001    3.06971E-014    1.01922E-013
   3.98107E+002    6.12500E-001    3.08844E-014    9.43840E-015
   3.98107E+002    6.37500E-001    7.58721E-015   -6.19940E-015
   3.98107E+002    6.62500E-001   -2.84753E-016   -2.95894E-015
   3.98107E+002    6.87500E-001   -7.94387E-016   -4.26981E-016
   3.98107E+002    7.12500E-001   -2.41621E-016    1.28403E-016
   3.98107E+002    7.37500E-001   -8.34236E-018    8.25940E-017
   3.98107E+002    7.62500E-001    1.94278E-017    1.60278E-017
   3.98107E+002    7.87500E-001    7.31807E-018   -2.19870E-018
   3.98107E+002    8.12500E-001    6.79044E-019   -2.21662E-018
   3.98107E+002    8.37500E-001   -4.44664E-019   -5.44958E-019
   3.98107E+002    8.62500E-001   -2.12425E-019    2.02985E-020
   3.98107E+002    8.87500E-001   -3.06911E-020    5.70061E-020
   3.98107E+002    9.12500E-001    9.20178E-021    1.73491E-020
   3.98107E+002    9.37500E-001    5.92727E-021    5.87617E-022
   3.98107E+002    9.62500E-001    1.19066E-021   -1.42577E-021
   3.98107E+002    9.87500E-001    1.60793E-024   -4.76590E-022
   3.98107E+002    1.00000E+000    0.00000E+000    0.00000E+000
   5.01187E+002    0.00000E+000    1.43122E-001   -6.97051E-002
   5.01187E+002    1.25000E-002    1.81216E-002   -6.97051E-002
   5.01187E+002    3.75000E-002   -1.35326E-002   -1.29405E-002
   5.01187E+002    6.25000E-002   -4.65172E-003    1.43420E-003
   5.01187E+002    8.75000E-002   -2.63339E-004    1.23781E-003
   5.01187E+002    1.12500E-001    2.47711E-004    2.16521E-004
   5.01187E+002    1.37500E-001    8.05273E-005   -2.88297E-005
   5.01187E+002    1.62500E-001    3.65011E-006   -2.19347E-005
   5.01187E+002    1.87500E-001   -4.51830E-006   -3.60610E-006
   5.01187E+002    2.12500E-001   -1.39089E-006    5.69323E-007
   5.01187E+002    2.37500E-001   -4.68404E-008    3.87899E-007
   5.01187E+002    2.62500E-001    8.21449E-008    5.97501E-008
   5.01187E+002    2.87500E-001    2.39677E-008   -1.10863E-008
   5.01187E+002    3.12500E-001    5.17484E-010   -6.84578E-009
   5.01187E+002    3.37500E-001   -1.48887E-009   -9.84292E-010
   5.01187E+002    3.62500E-001   -4.12008E-010    2.13432E-010
   5.01187E+002    3.87500E-001   -3.70566E-012    1.20574E-010
   5.01187E+002    4.12500E-001    2.69081E-011    1.61081E-011
   5.01187E+002    4.37500E-001    7.06452E-012   -4.07016E-012
   5.01187E+002    4.62500E-001   -2.96747E-014   -2.11941E-012
   5.01187E+002    4.87500E-001   -4.84987E-013   -2.61615E-013
   5.01187E+002    5.12500E-001   -1.20810E-013    7.69954E-014
   5.01187E+002    5.37500E-001    2.18589E-015    3.71798E-014
   5.01187E+002    5.62500E-001    8.71875E-015    4.21127E-015
   5.01187E+002    5.87500E-001    2.06015E-015   -1.44645E-015
   5.01187E+002    6.12500E-001   -6.75781E-017   -6.50918E-016
   5.01187E+002    6.37500E-001   -1.56353E-016   -6.70731E-017
   5.01187E+002    6.62500E-001   -3.50265E-017    2.70086E-017
   5.01187E+002    6.87500E-001    1.69759E-018    1.13728E-017
   5.01187E+002    7.12500E-001    2.79723E-018    1.05454E-018
   5.01187E+002    7.37500E-001    5.93620E-019   -5.01613E-019
   5.01187E+002    7.62500E-001   -3.87330E-020   -1.98299E-019
   5.01187E+002    7.87500E-001   -4.99297E-020   -1.63134E-020
   5.01187E+002    8.12500E-001   -1.00260E-020    9.27141E-021
   5.01187E+002    8.37500E-001    8.35683E-022    3.45042E-021
   5.01187E+002    8.62500E-001    8.89258E-022    2.47132E-022
   5.01187E+002    8.87500E-001    1.68710E-022   -1.70623E-022
   5.01187E+002    9.12500E-001   -1.73748E-023   -5.99097E-023
   5.01187E+002    9.37500E-001   -1.57967E-023   -3.62151E-024
   5.01187E+002    9.62500E-001   -2.87457E-024    3.18468E-024
   5.01187E+002    9.87500E-001    7.18713E-026    9.86515E-025
   5.01187E+002    1.00000E+000    0.00000E+000    0.00000E+000
   6.30957E+002    0.00000E+000    1.37624E-001   -5.75804E-002
   6.30957E+002    1.25000E-002    1.26245E-002   -5.75804E-002
   6.30957E+002    3.75000E-002   -1.03084E-002   -7.79593E-003
   6.30957E+002    6.25000E-002   -2.49806E-003    1.33765E-003
   6.30957E+002    8.75000E-002    3.72260E-005    6.20163E-004
   6.30957E+002    1.12500E-001    1.26913E-004    4.94753E-005
   6.30957E+002    1.37500E-001    2.14943E-005   -2.07347E-005
   6.30957E+002    1.62500E-001   -2.15735E-006   -6.18233E-006
   6.30957E+002    1.87500E-001   -1.42903E-006   -1.37504E-007
   6.30957E+002    2.12500E-001   -1.58469E-007    2.71961E-007
   6.30957E+002    2.37500E-001    3.96211E-008    5.65045E-008
   6.30957E+002    2.62500E-001    1.48867E-008   -2.70681E-009
   6.30957E+002    2.87500E-001    8.26547E-010   -3.21280E-009
   6.30957E+002    3.12500E-001   -5.63969E-010   -4.59311E-010
   6.30957E+002    3.37500E-001   -1.43200E-010    7.01742E-011
   6.30957E+002    3.62500E-001    8.38433E-013    3.49536E-011
   6.30957E+002    3.87500E-001    7.03750E-012    3.03938E-012
   6.30957E+002    4.12500E-001    1.25081E-012   -1.12262E-012
   6.30957E+002    4.37500E-001   -1.08818E-013   -3.52064E-013
   6.30957E+002    4.62500E-001   -8.00912E-014   -1.06256E-014
   6.30957E+002    4.87500E-001   -9.46282E-015    1.49745E-014
   6.30957E+002    5.12500E-001    2.11395E-015    3.25803E-015
   6.30957E+002    5.37500E-001    8.42713E-016   -1.22103E-016
   6.30957E+002    5.62500E-001    5.29879E-017   -1.79016E-016
   6.30957E+002    5.87500E-001   -3.07883E-017   -2.69733E-017
   6.30957E+002    6.12500E-001   -8.19565E-018    3.65681E-018
   6.30957E+002    6.37500E-001   -2.35904E-020    1.96751E-018
   6.30957E+002    6.62500E-001    3.89641E-019    1.85180E-019
   6.30957E+002    6.87500E-001    7.26185E-020   -6.06054E-020
   6.30957E+002    7.12500E-001   -5.40742E-021   -2.00205E-020
   6.30957E+002    7.37500E-001   -4.48287E-021   -7.59687E-022
   6.30957E+002    7.62500E-001   -5.62502E-022    8.23020E-022
   6.30957E+002    7.87500E-001    1.12295E-022    1.87512E-022
   6.30957E+002    8.12500E-001    4.76417E-023   -5.16150E-024
   6.30957E+002    8.37500E-001    3.34239E-024   -9.96073E-024
   6.30957E+002    8.62500E-001   -1.67696E-024   -1.57931E-024
   6.30957E+002    8.87500E-001   -4.68329E-025    1.89074E-025
   6.30957E+002    9.12500E-001   -5.31156E-027    1.10606E-025
   6.30957E+002    9.37500E-001    2.15329E-026    1.11924E-026
   6.30957E+002    9.62500E-001    4.24007E-027   -3.30665E-027
   6.30957E+002    9.87500E-001   -1.30143E-029   -1.08511E-027
   6.30957E+002    1.00000E+000    0.00000E+000    0.00000E+000
   7.94328E+002    0.00000E+000    1.33586E-001   -4.71203E-002
   7.94328E+002    1.25000E-002    8.58638E-003   -4.71203E-002
   7.94328E+002    3.75000E-002   -7.48258E-003   -4.49276E-003
   7.94328E+002    6.25000E-002   -1.24701E-003    9.87080E-004
   7.94328E+002    8.75000E-002    8.81544E-005    2.76073E-004
   7.94328E+002    1.12500E-001    5.27395E-005    2.71362E-006
   7.94328E+002    1.37500E-001    3.85257E-006   -8.81819E-006
   7.94328E+002    1.62500E-001   -1.25596E-006   -1.22370E-006
   7.94328E+002    1.87500E-001   -2.89381E-007    1.35500E-007
   7.94328E+002    2.12500E-001    4.50389E-009    5.80518E-008
   7.94328E+002    2.37500E-001    1.01879E-008    2.96337E-009
   7.94328E+002    2.62500E-001    1.16012E-009   -1.54667E-009
   7.94328E+002    2.87500E-001   -1.89155E-010   -2.97225E-010
   7.94328E+002    3.12500E-001   -6.28380E-011    1.31483E-011
   7.94328E+002    3.37500E-001   -1.79704E-012    1.15596E-011
   7.94328E+002    3.62500E-001    1.85553E-012    1.04942E-012
   7.94328E+002    3.87500E-001    2.98202E-013   -2.48934E-013
   7.94328E+002    4.12500E-001   -2.32785E-014   -6.68469E-014
   7.94328E+002    4.37500E-001   -1.28943E-014   -3.27420E-016
   7.94328E+002    4.62500E-001   -8.84622E-016    2.17757E-015
   7.94328E+002    4.87500E-001    3.14437E-016    2.90802E-016
   7.94328E+002    5.12500E-001    6.97953E-017   -3.49231E-017
   7.94328E+002    5.37500E-001   -1.46859E-018   -1.41455E-017
   7.94328E+002    5.62500E-001   -2.50635E-018   -6.58805E-019
   7.94328E+002    5.87500E-001   -2.73431E-019    3.85012E-019
   7.94328E+002    6.12500E-001    4.80735E-020    7.13697E-020
   7.94328E+002    6.37500E-001    1.52592E-020   -3.60967E-021
   7.94328E+002    6.62500E-001    3.65314E-022   -2.83386E-021
   7.94328E+002    6.87500E-001   -4.59722E-022   -2.44439E-022
   7.94328E+002    7.12500E-001   -7.12283E-023    6.26756E-023
   7.94328E+002    7.37500E-001    6.10857E-024    1.61737E-023
   7.94328E+002    7.62500E-001    3.15041E-024   -1.99654E-027
   7.94328E+002    7.87500E-001    2.02155E-025   -5.37304E-025
   7.94328E+002    8.12500E-001   -7.86221E-026   -6.90051E-026
   7.94328E+002    8.37500E-001   -1.68196E-026    8.97050E-027
   7.94328E+002    8.62500E-001    4.48469E-028    3.44449E-027
   7.94328E+002    8.87500E-001    6.16146E-028    1.44929E-028
   7.94328E+002    9.12500E-001    6.43160E-029   -9.57437E-029
   7.94328E+002    9.37500E-001   -1.21898E-029   -1.71165E-029
   7.94328E+002    9.62500E-001   -3.71980E-030    9.94076E-031
   7.94328E+002    9.87500E-001   -1.84989E-031    6.37487E-031
   7.94328E+002    1.00000E+000    0.00000E+000    0.00000E+000
   1.00000E+003    0.00000E+000    1.30721E-001   -3.82494E-002
   1.00000E+003    1.25000E-002    5.72113E-003   -3.82494E-002
   1.00000E+003    3.75000E-002   -5.22035E-003   -2.49230E-003
   1.00000E+003    6.25000E-002   -5.84943E-004    6.37579E-004
   1.00000E+003    8.75000E-002    6.55913E-005    1.11568E-004
   1.00000E+003    1.12500E-001    1.88280E-005   -4.49855E-006
