        Time     Position            Conc           Phi_1           i_rxn
       hours           cm           mol/L           Volts           A/cm2
     0.00000      0.00000     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.01250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.03750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.06250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.08750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.11250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.13750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.16250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.18750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.21250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.23750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.26250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.28750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.31250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.33750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.36250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.38750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.41250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.43750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.46250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.48750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.51250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.53750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.56250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.58750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.61250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.63750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.66250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.68750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.71250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.73750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.76250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.78750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.81250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.83750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.86250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.88750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.91250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.93750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.96250     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      0.98750     1.00000E+00     0.00000E+00     0.00000E+00
     0.00000      1.00000     1.00000E+00     0.00000E+00     0.00000E+00
     0.10000      0.00000     2.01369E+00     1.57498E-01     9.27657E-03
     0.10000      0.01250     1.89351E+00     0.00000E+00     9.27657E-03
     0.10000      0.03750     1.66292E+00     0.00000E+00     9.27657E-03
     0.10000      0.06250     1.46128E+00     0.00000E+00     9.27657E-03
     0.10000      0.08750     1.30033E+00     0.00000E+00     9.27657E-03
     0.10000      0.11250     1.18277E+00     0.00000E+00     9.27657E-03
     0.10000      0.13750     1.10397E+00     0.00000E+00     9.27657E-03
     0.10000      0.16250     1.05533E+00     0.00000E+00     9.27657E-03
     0.10000      0.18750     1.02759E+00     0.00000E+00     9.27657E-03
     0.10000      0.21250     1.01291E+00     0.00000E+00     9.27657E-03
     0.10000      0.23750     1.00569E+00     0.00000E+00     9.27657E-03
     0.10000      0.26250     1.00236E+00     0.00000E+00     9.27657E-03
     0.10000      0.28750     1.00093E+00     0.00000E+00     9.27657E-03
     0.10000      0.31250     1.00034E+00     0.00000E+00     9.27657E-03
     0.10000      0.33750     1.00012E+00     0.00000E+00     9.27657E-03
     0.10000      0.36250     1.00004E+00     0.00000E+00     9.27657E-03
     0.10000      0.38750     1.00001E+00     0.00000E+00     9.27657E-03
     0.10000      0.41250     1.00000E+00     0.00000E+00     9.27657E-03
     0.10000      0.43750     1.00000E+00     0.00000E+00     9.27657E-03
     0.10000      0.46250     1.00000E+00     0.00000E+00     9.27657E-03
     0.10000      0.48750     1.00000E+00     0.00000E+00     9.27657E-03
     0.10000      0.51250     1.00000E+00     0.00000E+00     9.27657E-03
     0.10000      0.53750     1.00000E+00     0.00000E+00     9.27657E-03
     0.10000      0.56250     9.99999E-01     0.00000E+00     9.27657E-03
     0.10000      0.58750     9.99996E-01     0.00000E+00     9.27657E-03
     0.10000      0.61250     9.99988E-01     0.00000E+00     9.27657E-03
     0.10000      0.63750     9.99962E-01     0.00000E+00     9.27657E-03
     0.10000      0.66250     9.99885E-01     0.00000E+00     9.27657E-03
     0.10000      0.68750     9.99674E-01     0.00000E+00     9.27657E-03
     0.10000      0.71250     9.99119E-01     0.00000E+00     9.27657E-03
     0.10000      0.73750     9.97746E-01     0.00000E+00     9.27657E-03
     0.10000      0.76250     9.94554E-01     0.00000E+00     9.27657E-03
     0.10000      0.78750     9.87594E-01     0.00000E+00     9.27657E-03
     0.10000      0.81250     9.73415E-01     0.00000E+00     9.27657E-03
     0.10000      0.83750     9.46523E-01     0.00000E+00     9.27657E-03
     0.10000      0.86250     8.99207E-01     0.00000E+00     9.27657E-03
     0.10000      0.88750     8.22258E-01     0.00000E+00     9.27657E-03
     0.10000      0.91250     7.07004E-01     0.00000E+00     9.27657E-03
     0.10000      0.93750     5.48544E-01     0.00000E+00     9.27657E-03
     0.10000      0.96250     3.49147E-01     0.00000E+00     9.27657E-03
     0.10000      0.98750     1.20038E-01     0.00000E+00     9.27657E-03
     0.10000      1.00000     3.01550E-05    -4.42576E-01     9.27657E-03
     0.20000      0.00000     2.00971E+00     1.39281E-01     6.48528E-03
     0.20000      0.01250     1.92569E+00     0.00000E+00     6.48528E-03
     0.20000      0.03750     1.76097E+00     0.00000E+00     6.48528E-03
     0.20000      0.06250     1.60657E+00     0.00000E+00     6.48528E-03
     0.20000      0.08750     1.46819E+00     0.00000E+00     6.48528E-03
     0.20000      0.11250     1.34955E+00     0.00000E+00     6.48528E-03
     0.20000      0.13750     1.25222E+00     0.00000E+00     6.48528E-03
     0.20000      0.16250     1.17578E+00     0.00000E+00     6.48528E-03
     0.20000      0.18750     1.11828E+00     0.00000E+00     6.48528E-03
     0.20000      0.21250     1.07683E+00     0.00000E+00     6.48528E-03
     0.20000      0.23750     1.04817E+00     0.00000E+00     6.48528E-03
     0.20000      0.26250     1.02916E+00     0.00000E+00     6.48528E-03
     0.20000      0.28750     1.01704E+00     0.00000E+00     6.48528E-03
     0.20000      0.31250     1.00962E+00     0.00000E+00     6.48528E-03
     0.20000      0.33750     1.00525E+00     0.00000E+00     6.48528E-03
     0.20000      0.36250     1.00277E+00     0.00000E+00     6.48528E-03
     0.20000      0.38750     1.00141E+00     0.00000E+00     6.48528E-03
     0.20000      0.41250     1.00069E+00     0.00000E+00     6.48528E-03
     0.20000      0.43750     1.00033E+00     0.00000E+00     6.48528E-03
     0.20000      0.46250     1.00014E+00     0.00000E+00     6.48528E-03
     0.20000      0.48750     1.00004E+00     0.00000E+00     6.48528E-03
     0.20000      0.51250     9.99964E-01     0.00000E+00     6.48528E-03
     0.20000      0.53750     9.99865E-01     0.00000E+00     6.48528E-03
     0.20000      0.56250     9.99685E-01     0.00000E+00     6.48528E-03
     0.20000      0.58750     9.99331E-01     0.00000E+00     6.48528E-03
     0.20000      0.61250     9.98639E-01     0.00000E+00     6.48528E-03
     0.20000      0.63750     9.97325E-01     0.00000E+00     6.48528E-03
     0.20000      0.66250     9.94919E-01     0.00000E+00     6.48528E-03
     0.20000      0.68750     9.90669E-01     0.00000E+00     6.48528E-03
     0.20000      0.71250     9.83444E-01     0.00000E+00     6.48528E-03
     0.20000      0.73750     9.71625E-01     0.00000E+00     6.48528E-03
     0.20000      0.76250     9.53044E-01     0.00000E+00     6.48528E-03
     0.20000      0.78750     9.24984E-01     0.00000E+00     6.48528E-03
     0.20000      0.81250     8.84316E-01     0.00000E+00     6.48528E-03
     0.20000      0.83750     8.27787E-01     0.00000E+00     6.48528E-03
     0.20000      0.86250     7.52475E-01     0.00000E+00     6.48528E-03
     0.20000      0.88750     6.56368E-01     0.00000E+00     6.48528E-03
     0.20000      0.91250     5.38952E-01     0.00000E+00     6.48528E-03
     0.20000      0.93750     4.01681E-01     0.00000E+00     6.48528E-03
     0.20000      0.96250     2.48162E-01     0.00000E+00     6.48528E-03
     0.20000      0.98750     8.39672E-02     0.00000E+00     6.48528E-03
     0.20000      1.00000     7.27144E-06    -4.60755E-01     6.48528E-03
     0.30000      0.00000     2.00794E+00     1.28818E-01     5.27580E-03
     0.30000      0.01250     1.93959E+00     0.00000E+00     5.27580E-03
     0.30000      0.03750     1.80467E+00     0.00000E+00     5.27580E-03
     0.30000      0.06250     1.67538E+00     0.00000E+00     5.27580E-03
     0.30000      0.08750     1.55511E+00     0.00000E+00     5.27580E-03
     0.30000      0.11250     1.44646E+00     0.00000E+00     5.27580E-03
     0.30000      0.13750     1.35116E+00     0.00000E+00     5.27580E-03
     0.30000      0.16250     1.26997E+00     0.00000E+00     5.27580E-03
     0.30000      0.18750     1.20278E+00     0.00000E+00     5.27580E-03
     0.30000      0.21250     1.14877E+00     0.00000E+00     5.27580E-03
     0.30000      0.23750     1.10658E+00     0.00000E+00     5.27580E-03
     0.30000      0.26250     1.07454E+00     0.00000E+00     5.27580E-03
     0.30000      0.28750     1.05089E+00     0.00000E+00     5.27580E-03
     0.30000      0.31250     1.03391E+00     0.00000E+00     5.27580E-03
     0.30000      0.33750     1.02205E+00     0.00000E+00     5.27580E-03
     0.30000      0.36250     1.01399E+00     0.00000E+00     5.27580E-03
     0.30000      0.38750     1.00865E+00     0.00000E+00     5.27580E-03
     0.30000      0.41250     1.00518E+00     0.00000E+00     5.27580E-03
     0.30000      0.43750     1.00295E+00     0.00000E+00     5.27580E-03
     0.30000      0.46250     1.00150E+00     0.00000E+00     5.27580E-03
     0.30000      0.48750     1.00047E+00     0.00000E+00     5.27580E-03
     0.30000      0.51250     9.99576E-01     0.00000E+00     5.27580E-03
     0.30000      0.53750     9.98558E-01     0.00000E+00     5.27580E-03
     0.30000      0.56250     9.97137E-01     0.00000E+00     5.27580E-03
     0.30000      0.58750     9.94965E-01     0.00000E+00     5.27580E-03
     0.30000      0.61250     9.91577E-01     0.00000E+00     5.27580E-03
     0.30000      0.63750     9.86351E-01     0.00000E+00     5.27580E-03
     0.30000      0.66250     9.78459E-01     0.00000E+00     5.27580E-03
     0.30000      0.68750     9.66837E-01     0.00000E+00     5.27580E-03
     0.30000      0.71250     9.50175E-01     0.00000E+00     5.27580E-03
     0.30000      0.73750     9.26934E-01     0.00000E+00     5.27580E-03
     0.30000      0.76250     8.95405E-01     0.00000E+00     5.27580E-03
     0.30000      0.78750     8.53822E-01     0.00000E+00     5.27580E-03
     0.30000      0.81250     8.00515E-01     0.00000E+00     5.27580E-03
     0.30000      0.83750     7.34109E-01     0.00000E+00     5.27580E-03
     0.30000      0.86250     6.53739E-01     0.00000E+00     5.27580E-03
     0.30000      0.88750     5.59252E-01     0.00000E+00     5.27580E-03
     0.30000      0.91250     4.51367E-01     0.00000E+00     5.27580E-03
     0.30000      0.93750     3.31743E-01     0.00000E+00     5.27580E-03
     0.30000      0.96250     2.02952E-01     0.00000E+00     5.27580E-03
     0.30000      0.98750     6.83213E-02     0.00000E+00     5.27580E-03
     0.30000      1.00000     3.20477E-06    -4.71206E-01     5.27580E-03
     0.40000      0.00000     2.00688E+00     1.21465E-01     4.56070E-03
     0.40000      0.01250     1.94779E+00     0.00000E+00     4.56070E-03
     0.40000      0.03750     1.83077E+00     0.00000E+00     4.56070E-03
     0.40000      0.06250     1.71741E+00     0.00000E+00     4.56070E-03
     0.40000      0.08750     1.61000E+00     0.00000E+00     4.56070E-03
     0.40000      0.11250     1.51044E+00     0.00000E+00     4.56070E-03
     0.40000      0.13750     1.42016E+00     0.00000E+00     4.56070E-03
     0.40000      0.16250     1.34007E+00     0.00000E+00     4.56070E-03
     0.40000      0.18750     1.27055E+00     0.00000E+00     4.56070E-03
     0.40000      0.21250     1.21152E+00     0.00000E+00     4.56070E-03
     0.40000      0.23750     1.16245E+00     0.00000E+00     4.56070E-03
     0.40000      0.26250     1.12255E+00     0.00000E+00     4.56070E-03
     0.40000      0.28750     1.09078E+00     0.00000E+00     4.56070E-03
     0.40000      0.31250     1.06601E+00     0.00000E+00     4.56070E-03
     0.40000      0.33750     1.04708E+00     0.00000E+00     4.56070E-03
     0.40000      0.36250     1.03290E+00     0.00000E+00     4.56070E-03
     0.40000      0.38750     1.02245E+00     0.00000E+00     4.56070E-03
     0.40000      0.41250     1.01482E+00     0.00000E+00     4.56070E-03
     0.40000      0.43750     1.00925E+00     0.00000E+00     4.56070E-03
     0.40000      0.46250     1.00505E+00     0.00000E+00     4.56070E-03
     0.40000      0.48750     1.00165E+00     0.00000E+00     4.56070E-03
     0.40000      0.51250     9.98518E-01     0.00000E+00     4.56070E-03
     0.40000      0.53750     9.95145E-01     0.00000E+00     4.56070E-03
     0.40000      0.56250     9.91006E-01     0.00000E+00     4.56070E-03
     0.40000      0.58750     9.85521E-01     0.00000E+00     4.56070E-03
     0.40000      0.61250     9.78026E-01     0.00000E+00     4.56070E-03
     0.40000      0.63750     9.67749E-01     0.00000E+00     4.56070E-03
     0.40000      0.66250     9.53798E-01     0.00000E+00     4.56070E-03
     0.40000      0.68750     9.35164E-01     0.00000E+00     4.56070E-03
     0.40000      0.71250     9.10747E-01     0.00000E+00     4.56070E-03
     0.40000      0.73750     8.79396E-01     0.00000E+00     4.56070E-03
     0.40000      0.76250     8.39977E-01     0.00000E+00     4.56070E-03
     0.40000      0.78750     7.91459E-01     0.00000E+00     4.56070E-03
     0.40000      0.81250     7.33012E-01     0.00000E+00     4.56070E-03
     0.40000      0.83750     6.64112E-01     0.00000E+00     4.56070E-03
     0.40000      0.86250     5.84636E-01     0.00000E+00     4.56070E-03
     0.40000      0.88750     4.94941E-01     0.00000E+00     4.56070E-03
     0.40000      0.91250     3.95907E-01     0.00000E+00     4.56070E-03
     0.40000      0.93750     2.88934E-01     0.00000E+00     4.56070E-03
     0.40000      0.96250     1.75901E-01     0.00000E+00     4.56070E-03
     0.40000      0.98750     5.90667E-02     0.00000E+00     4.56070E-03
     0.40000      1.00000     1.79939E-06    -4.78553E-01     4.56070E-03
     0.50000      0.00000     2.00615E+00     1.15802E-01     4.07481E-03
     0.50000      0.01250     1.95336E+00     0.00000E+00     4.07481E-03
     0.50000      0.03750     1.84860E+00     0.00000E+00     4.07481E-03
     0.50000      0.06250     1.74646E+00     0.00000E+00     4.07481E-03
     0.50000      0.08750     1.64862E+00     0.00000E+00     4.07481E-03
     0.50000      0.11250     1.55652E+00     0.00000E+00     4.07481E-03
     0.50000      0.13750     1.47133E+00     0.00000E+00     4.07481E-03
     0.50000      0.16250     1.39391E+00     0.00000E+00     4.07481E-03
     0.50000      0.18750     1.32477E+00     0.00000E+00     4.07481E-03
     0.50000      0.21250     1.26407E+00     0.00000E+00     4.07481E-03
     0.50000      0.23750     1.21171E+00     0.00000E+00     4.07481E-03
     0.50000      0.26250     1.16730E+00     0.00000E+00     4.07481E-03
     0.50000      0.28750     1.13027E+00     0.00000E+00     4.07481E-03
     0.50000      0.31250     1.09988E+00     0.00000E+00     4.07481E-03
     0.50000      0.33750     1.07532E+00     0.00000E+00     4.07481E-03
     0.50000      0.36250     1.05573E+00     0.00000E+00     4.07481E-03
     0.50000      0.38750     1.04026E+00     0.00000E+00     4.07481E-03
     0.50000      0.41250     1.02807E+00     0.00000E+00     4.07481E-03
     0.50000      0.43750     1.01836E+00     0.00000E+00     4.07481E-03
     0.50000      0.46250     1.01040E+00     0.00000E+00     4.07481E-03
     0.50000      0.48750     1.00347E+00     0.00000E+00     4.07481E-03
     0.50000      0.51250     9.96889E-01     0.00000E+00     4.07481E-03
     0.50000      0.53750     9.89994E-01     0.00000E+00     4.07481E-03
     0.50000      0.56250     9.82104E-01     0.00000E+00     4.07481E-03
     0.50000      0.58750     9.72513E-01     0.00000E+00     4.07481E-03
     0.50000      0.61250     9.60479E-01     0.00000E+00     4.07481E-03
     0.50000      0.63750     9.45210E-01     0.00000E+00     4.07481E-03
     0.50000      0.66250     9.25876E-01     0.00000E+00     4.07481E-03
     0.50000      0.68750     9.01619E-01     0.00000E+00     4.07481E-03
     0.50000      0.71250     8.71581E-01     0.00000E+00     4.07481E-03
     0.50000      0.73750     8.34943E-01     0.00000E+00     4.07481E-03
     0.50000      0.76250     7.90973E-01     0.00000E+00     4.07481E-03
     0.50000      0.78750     7.39080E-01     0.00000E+00     4.07481E-03
     0.50000      0.81250     6.78875E-01     0.00000E+00     4.07481E-03
     0.50000      0.83750     6.10220E-01     0.00000E+00     4.07481E-03
     0.50000      0.86250     5.33278E-01     0.00000E+00     4.07481E-03
     0.50000      0.88750     4.48540E-01     0.00000E+00     4.07481E-03
     0.50000      0.91250     3.56833E-01     0.00000E+00     4.07481E-03
     0.50000      0.93750     2.59310E-01     0.00000E+00     4.07481E-03
     0.50000      0.96250     1.57405E-01     0.00000E+00     4.07481E-03
     0.50000      0.98750     5.27772E-02     0.00000E+00     4.07481E-03
     0.50000      1.00000     1.15245E-06    -4.84212E-01     4.07481E-03
     0.60000      0.00000     2.00562E+00     1.11203E-01     3.71719E-03
     0.60000      0.01250     1.95746E+00     0.00000E+00     3.71719E-03
     0.60000      0.03750     1.86177E+00     0.00000E+00     3.71719E-03
     0.60000      0.06250     1.76807E+00     0.00000E+00     3.71719E-03
     0.60000      0.08750     1.67766E+00     0.00000E+00     3.71719E-03
     0.60000      0.11250     1.59168E+00     0.00000E+00     3.71719E-03
     0.60000      0.13750     1.51110E+00     0.00000E+00     3.71719E-03
     0.60000      0.16250     1.43667E+00     0.00000E+00     3.71719E-03
     0.60000      0.18750     1.36890E+00     0.00000E+00     3.71719E-03
     0.60000      0.21250     1.30809E+00     0.00000E+00     3.71719E-03
     0.60000      0.23750     1.25428E+00     0.00000E+00     3.71719E-03
     0.60000      0.26250     1.20732E+00     0.00000E+00     3.71719E-03
     0.60000      0.28750     1.16690E+00     0.00000E+00     3.71719E-03
     0.60000      0.31250     1.13252E+00     0.00000E+00     3.71719E-03
     0.60000      0.33750     1.10362E+00     0.00000E+00     3.71719E-03
     0.60000      0.36250     1.07952E+00     0.00000E+00     3.71719E-03
     0.60000      0.38750     1.05952E+00     0.00000E+00     3.71719E-03
     0.60000      0.41250     1.04287E+00     0.00000E+00     3.71719E-03
     0.60000      0.43750     1.02884E+00     0.00000E+00     3.71719E-03
     0.60000      0.46250     1.01667E+00     0.00000E+00     3.71719E-03
     0.60000      0.48750     1.00562E+00     0.00000E+00     3.71719E-03
     0.60000      0.51250     9.94961E-01     0.00000E+00     3.71719E-03
     0.60000      0.53750     9.83954E-01     0.00000E+00     3.71719E-03
     0.60000      0.56250     9.71866E-01     0.00000E+00     3.71719E-03
     0.60000      0.58750     9.57956E-01     0.00000E+00     3.71719E-03
     0.60000      0.61250     9.41478E-01     0.00000E+00     3.71719E-03
     0.60000      0.63750     9.21684E-01     0.00000E+00     3.71719E-03
     0.60000      0.66250     8.97837E-01     0.00000E+00     3.71719E-03
     0.60000      0.68750     8.69223E-01     0.00000E+00     3.71719E-03
     0.60000      0.71250     8.35176E-01     0.00000E+00     3.71719E-03
     0.60000      0.73750     7.95108E-01     0.00000E+00     3.71719E-03
     0.60000      0.76250     7.48539E-01     0.00000E+00     3.71719E-03
     0.60000      0.78750     6.95132E-01     0.00000E+00     3.71719E-03
     0.60000      0.81250     6.34727E-01     0.00000E+00     3.71719E-03
     0.60000      0.83750     5.67367E-01     0.00000E+00     3.71719E-03
     0.60000      0.86250     4.93322E-01     0.00000E+00     3.71719E-03
     0.60000      0.88750     4.13095E-01     0.00000E+00     3.71719E-03
     0.60000      0.91250     3.27422E-01     0.00000E+00     3.71719E-03
     0.60000      0.93750     2.37258E-01     0.00000E+00     3.71719E-03
     0.60000      0.96250     1.43739E-01     0.00000E+00     3.71719E-03
     0.60000      0.98750     4.81472E-02     0.00000E+00     3.71719E-03
     0.60000      1.00000     8.01940E-07    -4.88809E-01     3.71719E-03
     0.70000      0.00000     2.00520E+00     1.07340E-01     3.43999E-03
     0.70000      0.01250     1.96064E+00     0.00000E+00     3.43999E-03
     0.70000      0.03750     1.87199E+00     0.00000E+00     3.43999E-03
     0.70000      0.06250     1.78493E+00     0.00000E+00     3.43999E-03
     0.70000      0.08750     1.70049E+00     0.00000E+00     3.43999E-03
     0.70000      0.11250     1.61959E+00     0.00000E+00     3.43999E-03
     0.70000      0.13750     1.54305E+00     0.00000E+00     3.43999E-03
     0.70000      0.16250     1.47152E+00     0.00000E+00     3.43999E-03
     0.70000      0.18750     1.40548E+00     0.00000E+00     3.43999E-03
     0.70000      0.21250     1.34525E+00     0.00000E+00     3.43999E-03
     0.70000      0.23750     1.29095E+00     0.00000E+00     3.43999E-03
     0.70000      0.26250     1.24256E+00     0.00000E+00     3.43999E-03
     0.70000      0.28750     1.19989E+00     0.00000E+00     3.43999E-03
     0.70000      0.31250     1.16263E+00     0.00000E+00     3.43999E-03
     0.70000      0.33750     1.13034E+00     0.00000E+00     3.43999E-03
     0.70000      0.36250     1.10250E+00     0.00000E+00     3.43999E-03
     0.70000      0.38750     1.07852E+00     0.00000E+00     3.43999E-03
     0.70000      0.41250     1.05776E+00     0.00000E+00     3.43999E-03
     0.70000      0.43750     1.03954E+00     0.00000E+00     3.43999E-03
     0.70000      0.46250     1.02314E+00     0.00000E+00     3.43999E-03
     0.70000      0.48750     1.00786E+00     0.00000E+00     3.43999E-03
     0.70000      0.51250     9.92961E-01     0.00000E+00     3.43999E-03
     0.70000      0.53750     9.77720E-01     0.00000E+00     3.43999E-03
     0.70000      0.56250     9.61407E-01     0.00000E+00     3.43999E-03
     0.70000      0.58750     9.43304E-01     0.00000E+00     3.43999E-03
     0.70000      0.61250     9.22704E-01     0.00000E+00     3.43999E-03
     0.70000      0.63750     8.98926E-01     0.00000E+00     3.43999E-03
     0.70000      0.66250     8.71325E-01     0.00000E+00     3.43999E-03
     0.70000      0.68750     8.39304E-01     0.00000E+00     3.43999E-03
     0.70000      0.71250     8.02338E-01     0.00000E+00     3.43999E-03
     0.70000      0.73750     7.59991E-01     0.00000E+00     3.43999E-03
     0.70000      0.76250     7.11939E-01     0.00000E+00     3.43999E-03
     0.70000      0.78750     6.57991E-01     0.00000E+00     3.43999E-03
     0.70000      0.81250     5.98104E-01     0.00000E+00     3.43999E-03
     0.70000      0.83750     5.32403E-01     0.00000E+00     3.43999E-03
     0.70000      0.86250     4.61188E-01     0.00000E+00     3.43999E-03
     0.70000      0.88750     3.84934E-01     0.00000E+00     3.43999E-03
     0.70000      0.91250     3.04283E-01     0.00000E+00     3.43999E-03
     0.70000      0.93750     2.20036E-01     0.00000E+00     3.43999E-03
     0.70000      0.96250     1.33119E-01     0.00000E+00     3.43999E-03
     0.70000      0.98750     4.45582E-02     0.00000E+00     3.43999E-03
     0.70000      1.00000     5.90945E-07    -4.92670E-01     3.43999E-03
     0.80000      0.00000     2.00487E+00     1.04019E-01     3.21742E-03
     0.80000      0.01250     1.96319E+00     0.00000E+00     3.21742E-03
     0.80000      0.03750     1.88022E+00     0.00000E+00     3.21742E-03
     0.80000      0.06250     1.79854E+00     0.00000E+00     3.21742E-03
     0.80000      0.08750     1.71900E+00     0.00000E+00     3.21742E-03
     0.80000      0.11250     1.64238E+00     0.00000E+00     3.21742E-03
     0.80000      0.13750     1.56935E+00     0.00000E+00     3.21742E-03
     0.80000      0.16250     1.50048E+00     0.00000E+00     3.21742E-03
     0.80000      0.18750     1.43622E+00     0.00000E+00     3.21742E-03
     0.80000      0.21250     1.37686E+00     0.00000E+00     3.21742E-03
     0.80000      0.23750     1.32257E+00     0.00000E+00     3.21742E-03
     0.80000      0.26250     1.27338E+00     0.00000E+00     3.21742E-03
     0.80000      0.28750     1.22918E+00     0.00000E+00     3.21742E-03
     0.80000      0.31250     1.18975E+00     0.00000E+00     3.21742E-03
     0.80000      0.33750     1.15476E+00     0.00000E+00     3.21742E-03
     0.80000      0.36250     1.12380E+00     0.00000E+00     3.21742E-03
     0.80000      0.38750     1.09636E+00     0.00000E+00     3.21742E-03
     0.80000      0.41250     1.07189E+00     0.00000E+00     3.21742E-03
     0.80000      0.43750     1.04977E+00     0.00000E+00     3.21742E-03
     0.80000      0.46250     1.02937E+00     0.00000E+00     3.21742E-03
     0.80000      0.48750     1.01002E+00     0.00000E+00     3.21742E-03
     0.80000      0.51250     9.91031E-01     0.00000E+00     3.21742E-03
     0.80000      0.53750     9.71716E-01     0.00000E+00     3.21742E-03
     0.80000      0.56250     9.51395E-01     0.00000E+00     3.21742E-03
     0.80000      0.58750     9.29396E-01     0.00000E+00     3.21742E-03
     0.80000      0.61250     9.05076E-01     0.00000E+00     3.21742E-03
     0.80000      0.63750     8.77823E-01     0.00000E+00     3.21742E-03
     0.80000      0.66250     8.47076E-01     0.00000E+00     3.21742E-03
     0.80000      0.68750     8.12334E-01     0.00000E+00     3.21742E-03
     0.80000      0.71250     7.73172E-01     0.00000E+00     3.21742E-03
     0.80000      0.73750     7.29256E-01     0.00000E+00     3.21742E-03
     0.80000      0.76250     6.80358E-01     0.00000E+00     3.21742E-03
     0.80000      0.78750     6.26368E-01     0.00000E+00     3.21742E-03
     0.80000      0.81250     5.67305E-01     0.00000E+00     3.21742E-03
     0.80000      0.83750     5.03326E-01     0.00000E+00     3.21742E-03
     0.80000      0.86250     4.34724E-01     0.00000E+00     3.21742E-03
     0.80000      0.88750     3.61933E-01     0.00000E+00     3.21742E-03
     0.80000      0.91250     2.85512E-01     0.00000E+00     3.21742E-03
     0.80000      0.93750     2.06136E-01     0.00000E+00     3.21742E-03
     0.80000      0.96250     1.24576E-01     0.00000E+00     3.21742E-03
     0.80000      0.98750     4.16762E-02     0.00000E+00     3.21742E-03
     0.80000      1.00000     4.54288E-07    -4.95989E-01     3.21742E-03
     0.90000      0.00000     2.00459E+00     1.01121E-01     3.03427E-03
     0.90000      0.01250     1.96528E+00     0.00000E+00     3.03427E-03
     0.90000      0.03750     1.88699E+00     0.00000E+00     3.03427E-03
     0.90000      0.06250     1.80978E+00     0.00000E+00     3.03427E-03
     0.90000      0.08750     1.73434E+00     0.00000E+00     3.03427E-03
     0.90000      0.11250     1.66134E+00     0.00000E+00     3.03427E-03
     0.90000      0.13750     1.59136E+00     0.00000E+00     3.03427E-03
     0.90000      0.16250     1.52489E+00     0.00000E+00     3.03427E-03
     0.90000      0.18750     1.46231E+00     0.00000E+00     3.03427E-03
     0.90000      0.21250     1.40392E+00     0.00000E+00     3.03427E-03
     0.90000      0.23750     1.34987E+00     0.00000E+00     3.03427E-03
     0.90000      0.26250     1.30023E+00     0.00000E+00     3.03427E-03
     0.90000      0.28750     1.25494E+00     0.00000E+00     3.03427E-03
     0.90000      0.31250     1.21383E+00     0.00000E+00     3.03427E-03
     0.90000      0.33750     1.17665E+00     0.00000E+00     3.03427E-03
     0.90000      0.36250     1.14305E+00     0.00000E+00     3.03427E-03
     0.90000      0.38750     1.11261E+00     0.00000E+00     3.03427E-03
     0.90000      0.41250     1.08484E+00     0.00000E+00     3.03427E-03
     0.90000      0.43750     1.05921E+00     0.00000E+00     3.03427E-03
     0.90000      0.46250     1.03514E+00     0.00000E+00     3.03427E-03
