        Time     Position            Conc
       hours           cm           mol/L
     0.30000      0.94998     9.99226E-01
     0.30000      0.97498     9.98633E-01
     0.30000      0.99998     9.97640E-01
     0.30000      1.02498     9.96016E-01
     0.30000      1.04998     9.93428E-01
     0.30000      1.07498     9.89407E-01
     0.30000      1.09998     9.83318E-01
     0.30000      1.12498     9.74338E-01
     0.30000      1.14998     9.61442E-01
     0.30000      1.17498     9.43415E-01
     0.30000      1.19998     9.18897E-01
     0.30000      1.22498     8.86461E-01
     0.30000      1.24998     8.44738E-01
     0.30000      1.27498     7.92569E-01
     0.30000      1.29998     7.29187E-01
     0.30000      1.32498     6.54388E-01
     0.30000      1.34998     5.68677E-01
     0.30000      1.37498     4.73345E-01
     0.30000      1.39998     3.70469E-01
     0.30000      1.42498     2.62812E-01
     0.30000      1.44998     1.53623E-01
     0.30000      1.46248     1.00000E-01
     0.40000      0.46248     1.00000E+00
     0.40000      0.47498     1.00000E+00
     0.40000      0.49998     1.00000E+00
     0.40000      0.52498     1.00000E+00
     0.40000      0.54998     1.00000E+00
     0.40000      0.57498     9.99999E-01
     0.40000      0.59998     9.99999E-01
     0.40000      0.62498     9.99997E-01
     0.40000      0.64998     9.99995E-01
     0.40000      0.67498     9.99990E-01
     0.40000      0.69998     9.99982E-01
     0.40000      0.72498     9.99967E-01
     0.40000      0.74998     9.99940E-01
     0.40000      0.77498     9.99894E-01
     0.40000      0.79998     9.99815E-01
     0.40000      0.82498     9.99682E-01
     0.40000      0.84998     9.99463E-01
     0.40000      0.87498     9.99108E-01
     0.40000      0.89998     9.98544E-01
     0.40000      0.92498     9.97662E-01
     0.40000      0.94998     9.96311E-01
     0.40000      0.97498     9.94280E-01
     0.40000      0.99998     9.91286E-01
     0.40000      1.02498     9.86957E-01
     0.40000      1.04998     9.80823E-01
     0.40000      1.07498     9.72301E-01
     0.40000      1.09998     9.60700E-01
     0.40000      1.12498     9.45226E-01
     0.40000      1.14998     9.25008E-01
     0.40000      1.17498     8.99136E-01
     0.40000      1.19998     8.66719E-01
     0.40000      1.22498     8.26955E-01
     0.40000      1.24998     7.79211E-01
     0.40000      1.27498     7.23114E-01
     0.40000      1.29998     6.58627E-01
     0.40000      1.32498     5.86112E-01
     0.40000      1.34998     5.06368E-01
     0.40000      1.37498     4.20635E-01
     0.40000      1.39998     3.30550E-01
     0.40000      1.42498     2.38068E-01
     0.40000      1.44998     1.45355E-01
     0.40000      1.46248     1.00000E-01
     0.50000      0.46248     1.00000E+00
     0.50000      0.47498     1.00000E+00
     0.50000      0.49998     9.99999E-01
     0.50000      0.52498     9.99997E-01
     0.50000      0.54998     9.99995E-01
     0.50000      0.57498     9.99991E-01
     0.50000      0.59998     9.99984E-01
     0.50000      0.62498     9.99973E-01
     0.50000      0.64998     9.99954E-01
     0.50000      0.67498     9.99922E-01
     0.50000      0.69998     9.99871E-01
     0.50000      0.72498     9.99789E-01
     0.50000      0.74998     9.99658E-01
     0.50000      0.77498     9.99454E-01
     0.50000      0.79998     9.99141E-01
     0.50000      0.82498     9.98665E-01
     0.50000      0.84998     9.97955E-01
     0.50000      0.87498     9.96910E-01
     0.50000      0.89998     9.95395E-01
     0.50000      0.92498     9.93234E-01
     0.50000      0.94998     9.90200E-01
     0.50000      0.97498     9.86004E-01
     0.50000      0.99998     9.80295E-01
     0.50000      1.02498     9.72650E-01
     0.50000      1.04998     9.62579E-01
     0.50000      1.07498     9.49525E-01
     0.50000      1.09998     9.32882E-01
     0.50000      1.12498     9.12014E-01
     0.50000      1.14998     8.86283E-01
     0.50000      1.17498     8.55086E-01
     0.50000      1.19998     8.17902E-01
     0.50000      1.22498     7.74335E-01
     0.50000      1.24998     7.24166E-01
     0.50000      1.27498     6.67393E-01
     0.50000      1.29998     6.04271E-01
     0.50000      1.32498     5.35326E-01
     0.50000      1.34998     4.61364E-01
     0.50000      1.37498     3.83453E-01
     0.50000      1.39998     3.02885E-01
     0.50000      1.42498     2.21123E-01
     0.50000      1.44998     1.39726E-01
     0.50000      1.46248     1.00000E-01
     0.60000      0.46248     1.00000E+00
     0.60000      0.47498     9.99997E-01
     0.60000      0.49998     9.99990E-01
     0.60000      0.52498     9.99981E-01
     0.60000      0.54998     9.99968E-01
     0.60000      0.57498     9.99947E-01
     0.60000      0.59998     9.99915E-01
     0.60000      0.62498     9.99865E-01
     0.60000      0.64998     9.99789E-01
     0.60000      0.67498     9.99673E-01
     0.60000      0.69998     9.99499E-01
     0.60000      0.72498     9.99240E-01
     0.60000      0.74998     9.98861E-01
     0.60000      0.77498     9.98312E-01
     0.60000      0.79998     9.97527E-01
     0.60000      0.82498     9.96418E-01
     0.60000      0.84998     9.94872E-01
     0.60000      0.87498     9.92743E-01
     0.60000      0.89998     9.89851E-01
     0.60000      0.92498     9.85973E-01
     0.60000      0.94998     9.80841E-01
     0.60000      0.97498     9.74139E-01
     0.60000      0.99998     9.65504E-01
     0.60000      1.02498     9.54529E-01
     0.60000      1.04998     9.40768E-01
     0.60000      1.07498     9.23752E-01
     0.60000      1.09998     9.02998E-01
     0.60000      1.12498     8.78038E-01
     0.60000      1.14998     8.48438E-01
     0.60000      1.17498     8.13830E-01
     0.60000      1.19998     7.73942E-01
     0.60000      1.22498     7.28623E-01
     0.60000      1.24998     6.77877E-01
     0.60000      1.27498     6.21878E-01
     0.60000      1.29998     5.60991E-01
     0.60000      1.32498     4.95767E-01
     0.60000      1.34998     4.26947E-01
     0.60000      1.37498     3.55434E-01
     0.60000      1.39998     2.82268E-01
     0.60000      1.42498     2.08587E-01
     0.60000      1.44998     1.35577E-01
     0.60000      1.46248     1.00000E-01
     0.70000      0.46248     1.00000E+00
     0.70000      0.47498     9.99986E-01
     0.70000      0.49998     9.99957E-01
     0.70000      0.52498     9.99922E-01
     0.70000      0.54998     9.99874E-01
     0.70000      0.57498     9.99806E-01
     0.70000      0.59998     9.99707E-01
     0.70000      0.62498     9.99563E-01
     0.70000      0.64998     9.99357E-01
     0.70000      0.67498     9.99062E-01
     0.70000      0.69998     9.98645E-01
     0.70000      0.72498     9.98062E-01
     0.70000      0.74998     9.97253E-01
     0.70000      0.77498     9.96146E-01
     0.70000      0.79998     9.94645E-01
     0.70000      0.82498     9.92632E-01
     0.70000      0.84998     9.89963E-01
     0.70000      0.87498     9.86463E-01
     0.70000      0.89998     9.81924E-01
     0.70000      0.92498     9.76106E-01
     0.70000      0.94998     9.68730E-01
     0.70000      0.97498     9.59490E-01
     0.70000      0.99998     9.48045E-01
     0.70000      1.02498     9.34036E-01
     0.70000      1.04998     9.17088E-01
     0.70000      1.07498     8.96827E-01
     0.70000      1.09998     8.72894E-01
     0.70000      1.12498     8.44960E-01
     0.70000      1.14998     8.12749E-01
     0.70000      1.17498     7.76058E-01
     0.70000      1.19998     7.34773E-01
     0.70000      1.22498     6.88892E-01
     0.70000      1.24998     6.38536E-01
     0.70000      1.27498     5.83961E-01
     0.70000      1.29998     5.25563E-01
     0.70000      1.32498     4.63871E-01
     0.70000      1.34998     3.99544E-01
     0.70000      1.37498     3.33349E-01
     0.70000      1.39998     2.66140E-01
     0.70000      1.42498     1.98830E-01
     0.70000      1.44998     1.32356E-01
     0.70000      1.46248     1.00000E-01
     0.80000      0.46248     1.00000E+00
     0.80000      0.47498     9.99956E-01
     0.80000      0.49998     9.99870E-01
     0.80000      0.52498     9.99770E-01
     0.80000      0.54998     9.99645E-01
     0.80000      0.57498     9.99476E-01
     0.80000      0.59998     9.99245E-01
     0.80000      0.62498     9.98928E-01
     0.80000      0.64998     9.98493E-01
     0.80000      0.67498     9.97902E-01
     0.80000      0.69998     9.97104E-01
     0.80000      0.72498     9.96037E-01
     0.80000      0.74998     9.94621E-01
     0.80000      0.77498     9.92761E-01
     0.80000      0.79998     9.90340E-01
     0.80000      0.82498     9.87220E-01
     0.80000      0.84998     9.83238E-01
     0.80000      0.87498     9.78204E-01
     0.80000      0.89998     9.71905E-01
     0.80000      0.92498     9.64099E-01
     0.80000      0.94998     9.54523E-01
     0.80000      0.97498     9.42894E-01
     0.80000      0.99998     9.28915E-01
     0.80000      1.02498     9.12283E-01
     0.80000      1.04998     8.92698E-01
     0.80000      1.07498     8.69875E-01
     0.80000      1.09998     8.43556E-01
     0.80000      1.12498     8.13522E-01
     0.80000      1.14998     7.79615E-01
     0.80000      1.17498     7.41740E-01
     0.80000      1.19998     6.99889E-01
     0.80000      1.22498     6.54144E-01
     0.80000      1.24998     6.04689E-01
     0.80000      1.27498     5.51812E-01
     0.80000      1.29998     4.95906E-01
     0.80000      1.32498     4.37462E-01
     0.80000      1.34998     3.77062E-01
     0.80000      1.37498     3.15362E-01
     0.80000      1.39998     2.53078E-01
     0.80000      1.42498     1.90957E-01
     0.80000      1.44998     1.29761E-01
     0.80000      1.46248     1.00000E-01
     0.90000      0.46248     1.00000E+00
     0.90000      0.47498     9.99894E-01
     0.90000      0.49998     9.99691E-01
     0.90000      0.52498     9.99467E-01
     0.90000      0.54998     9.99198E-01
     0.90000      0.57498     9.98856E-01
     0.90000      0.59998     9.98410E-01
