State         Time     Position         c_LiPF6            Φ_2
  CDR        hours           um          mol/mL               V
  D        0.03083      0.87500    9.99969E-004    4.52590E-003
  D        0.03083      0.92500    9.99266E-004    2.96742E-003
  D        0.03083      0.97500    9.87880E-004    1.29870E-003
  D        0.03083      1.00000    9.37917E-004    0.00000E+000
  D        0.03111      0.00000    1.06464E-003    3.22795E-002
  D        0.03111      0.02500    1.01223E-003    3.10153E-002
  D        0.03111      0.07500    1.00074E-003    2.93545E-002
  D        0.03111      0.12500    1.00003E-003    2.77964E-002
  D        0.03111      0.17500    1.00000E-003    2.62448E-002
  D        0.03111      0.22500    1.00000E-003    2.46936E-002
  D        0.03111      0.27500    1.00000E-003    2.31423E-002
  D        0.03111      0.32500    1.00000E-003    2.15911E-002
  D        0.03111      0.37500    1.00000E-003    2.00398E-002
  D        0.03111      0.42500    1.00000E-003    1.84886E-002
  D        0.03111      0.47500    1.00000E-003    1.69373E-002
  D        0.03111      0.52500    1.00000E-003    1.53861E-002
  D        0.03111      0.57500    1.00000E-003    1.38348E-002
  D        0.03111      0.62500    1.00000E-003    1.22836E-002
  D        0.03111      0.67500    1.00000E-003    1.07323E-002
  D        0.03111      0.72500    1.00000E-003    9.18108E-003
  D        0.03111      0.77500    1.00000E-003    7.62983E-003
  D        0.03111      0.82500    9.99999E-004    6.07857E-003
  D        0.03111      0.87500    9.99968E-004    4.52701E-003
  D        0.03111      0.92500    9.99254E-004    2.96841E-003
  D        0.03111      0.97500    9.87778E-004    1.29876E-003
  D        0.03111      1.00000    9.37818E-004    0.00000E+000
  D        0.03139      0.00000    1.06475E-003    3.22815E-002
  D        0.03139      0.02500    1.01233E-003    3.10173E-002
  D        0.03139      0.07500    1.00075E-003    2.93557E-002
  D        0.03139      0.12500    1.00003E-003    2.77975E-002
  D        0.03139      0.17500    1.00000E-003    2.62459E-002
  D        0.03139      0.22500    1.00000E-003    2.46947E-002
  D        0.03139      0.27500    1.00000E-003    2.31434E-002
  D        0.03139      0.32500    1.00000E-003    2.15922E-002
  D        0.03139      0.37500    1.00000E-003    2.00409E-002
  D        0.03139      0.42500    1.00000E-003    1.84897E-002
  D        0.03139      0.47500    1.00000E-003    1.69384E-002
  D        0.03139      0.52500    1.00000E-003    1.53872E-002
  D        0.03139      0.57500    1.00000E-003    1.38359E-002
  D        0.03139      0.62500    1.00000E-003    1.22847E-002
  D        0.03139      0.67500    1.00000E-003    1.07334E-002
  D        0.03139      0.72500    1.00000E-003    9.18220E-003
  D        0.03139      0.77500    1.00000E-003    7.63095E-003
  D        0.03139      0.82500    9.99999E-004    6.07969E-003
  D        0.03139      0.87500    9.99968E-004    4.52812E-003
  D        0.03139      0.92500    9.99242E-004    2.96939E-003
  D        0.03139      0.97500    9.87675E-004    1.29881E-003
  D        0.03139      1.00000    9.37718E-004    0.00000E+000
  D        0.03167      0.00000    1.06485E-003    3.22836E-002
  D        0.03167      0.02500    1.01243E-003    3.10194E-002
  D        0.03167      0.07500    1.00077E-003    2.93569E-002
  D        0.03167      0.12500    1.00003E-003    2.77986E-002
  D        0.03167      0.17500    1.00000E-003    2.62471E-002
  D        0.03167      0.22500    1.00000E-003    2.46958E-002
  D        0.03167      0.27500    1.00000E-003    2.31445E-002
  D        0.03167      0.32500    1.00000E-003    2.15933E-002
  D        0.03167      0.37500    1.00000E-003    2.00421E-002
  D        0.03167      0.42500    1.00000E-003    1.84908E-002
  D        0.03167      0.47500    1.00000E-003    1.69396E-002
  D        0.03167      0.52500    1.00000E-003    1.53883E-002
  D        0.03167      0.57500    1.00000E-003    1.38371E-002
  D        0.03167      0.62500    1.00000E-003    1.22858E-002
  D        0.03167      0.67500    1.00000E-003    1.07346E-002
  D        0.03167      0.72500    1.00000E-003    9.18331E-003
  D        0.03167      0.77500    1.00000E-003    7.63206E-003
  D        0.03167      0.82500    9.99999E-004    6.08081E-003
  D        0.03167      0.87500    9.99967E-004    4.52923E-003
  D        0.03167      0.92500    9.99229E-004    2.97038E-003
  D        0.03167      0.97500    9.87572E-004    1.29886E-003
  D        0.03167      1.00000    9.37619E-004    0.00000E+000
  D        0.03194      0.00000    1.06496E-003    3.22856E-002
  D        0.03194      0.02500    1.01253E-003    3.10215E-002
  D        0.03194      0.07500    1.00078E-003    2.93582E-002
  D        0.03194      0.12500    1.00003E-003    2.77997E-002
  D        0.03194      0.17500    1.00000E-003    2.62482E-002
  D        0.03194      0.22500    1.00000E-003    2.46969E-002
  D        0.03194      0.27500    1.00000E-003    2.31457E-002
  D        0.03194      0.32500    1.00000E-003    2.15944E-002
  D        0.03194      0.37500    1.00000E-003    2.00432E-002
  D        0.03194      0.42500    1.00000E-003    1.84919E-002
  D        0.03194      0.47500    1.00000E-003    1.69407E-002
  D        0.03194      0.52500    1.00000E-003    1.53894E-002
  D        0.03194      0.57500    1.00000E-003    1.38382E-002
  D        0.03194      0.62500    1.00000E-003    1.22869E-002
  D        0.03194      0.67500    1.00000E-003    1.07357E-002
  D        0.03194      0.72500    1.00000E-003    9.18443E-003
  D        0.03194      0.77500    1.00000E-003    7.63318E-003
  D        0.03194      0.82500    9.99999E-004    6.08192E-003
  D        0.03194      0.87500    9.99966E-004    4.53033E-003
  D        0.03194      0.92500    9.99216E-004    2.97136E-003
  D        0.03194      0.97500    9.87470E-004    1.29891E-003
  D        0.03194      1.00000    9.37520E-004    0.00000E+000
  D        0.03222      0.00000    1.06507E-003    3.22876E-002
  D        0.03222      0.02500    1.01264E-003    3.10236E-002
  D        0.03222      0.07500    1.00079E-003    2.93594E-002
  D        0.03222      0.12500    1.00003E-003    2.78009E-002
  D        0.03222      0.17500    1.00000E-003    2.62493E-002
  D        0.03222      0.22500    1.00000E-003    2.46980E-002
  D        0.03222      0.27500    1.00000E-003    2.31468E-002
  D        0.03222      0.32500    1.00000E-003    2.15955E-002
  D        0.03222      0.37500    1.00000E-003    2.00443E-002
  D        0.03222      0.42500    1.00000E-003    1.84930E-002
  D        0.03222      0.47500    1.00000E-003    1.69418E-002
  D        0.03222      0.52500    1.00000E-003    1.53905E-002
  D        0.03222      0.57500    1.00000E-003    1.38393E-002
  D        0.03222      0.62500    1.00000E-003    1.22880E-002
  D        0.03222      0.67500    1.00000E-003    1.07368E-002
  D        0.03222      0.72500    1.00000E-003    9.18554E-003
  D        0.03222      0.77500    1.00000E-003    7.63429E-003
  D        0.03222      0.82500    9.99999E-004    6.08303E-003
  D        0.03222      0.87500    9.99965E-004    4.53144E-003
  D        0.03222      0.92500    9.99203E-004    2.97235E-003
  D        0.03222      0.97500    9.87367E-004    1.29896E-003
  D        0.03222      1.00000    9.37420E-004    0.00000E+000
  D        0.03250      0.00000    1.06517E-003    3.22897E-002
  D        0.03250      0.02500    1.01274E-003    3.10257E-002
  D        0.03250      0.07500    1.00081E-003    2.93607E-002
  D        0.03250      0.12500    1.00004E-003    2.78020E-002
  D        0.03250      0.17500    1.00000E-003    2.62504E-002
  D        0.03250      0.22500    1.00000E-003    2.46991E-002
  D        0.03250      0.27500    1.00000E-003    2.31479E-002
  D        0.03250      0.32500    1.00000E-003    2.15966E-002
  D        0.03250      0.37500    1.00000E-003    2.00454E-002
  D        0.03250      0.42500    1.00000E-003    1.84941E-002
  D        0.03250      0.47500    1.00000E-003    1.69429E-002
  D        0.03250      0.52500    1.00000E-003    1.53916E-002
  D        0.03250      0.57500    1.00000E-003    1.38404E-002
  D        0.03250      0.62500    1.00000E-003    1.22892E-002
  D        0.03250      0.67500    1.00000E-003    1.07379E-002
  D        0.03250      0.72500    1.00000E-003    9.18666E-003
  D        0.03250      0.77500    1.00000E-003    7.63541E-003
  D        0.03250      0.82500    9.99999E-004    6.08415E-003
  D        0.03250      0.87500    9.99964E-004    4.53254E-003
  D        0.03250      0.92500    9.99191E-004    2.97333E-003
  D        0.03250      0.97500    9.87265E-004    1.29901E-003
  D        0.03250      1.00000    9.37321E-004    0.00000E+000
  D        0.03278      0.00000    1.06528E-003    3.22917E-002
  D        0.03278      0.02500    1.01284E-003    3.10277E-002
  D        0.03278      0.07500    1.00082E-003    2.93619E-002
  D        0.03278      0.12500    1.00004E-003    2.78031E-002
  D        0.03278      0.17500    1.00000E-003    2.62515E-002
  D        0.03278      0.22500    1.00000E-003    2.47003E-002
  D        0.03278      0.27500    1.00000E-003    2.31490E-002
  D        0.03278      0.32500    1.00000E-003    2.15978E-002
  D        0.03278      0.37500    1.00000E-003    2.00465E-002
  D        0.03278      0.42500    1.00000E-003    1.84953E-002
  D        0.03278      0.47500    1.00000E-003    1.69440E-002
  D        0.03278      0.52500    1.00000E-003    1.53928E-002
  D        0.03278      0.57500    1.00000E-003    1.38415E-002
  D        0.03278      0.62500    1.00000E-003    1.22903E-002
  D        0.03278      0.67500    1.00000E-003    1.07390E-002
  D        0.03278      0.72500    1.00000E-003    9.18777E-003
  D        0.03278      0.77500    1.00000E-003    7.63652E-003
  D        0.03278      0.82500    9.99999E-004    6.08526E-003
  D        0.03278      0.87500    9.99963E-004    4.53365E-003
  D        0.03278      0.92500    9.99178E-004    2.97431E-003
  D        0.03278      0.97500    9.87163E-004    1.29907E-003
  D        0.03278      1.00000    9.37222E-004    0.00000E+000
  D        0.03306      0.00000    1.06538E-003    3.22937E-002
  D        0.03306      0.02500    1.01294E-003    3.10298E-002
  D        0.03306      0.07500    1.00083E-003    2.93631E-002
  D        0.03306      0.12500    1.00004E-003    2.78042E-002
  D        0.03306      0.17500    1.00000E-003    2.62526E-002
  D        0.03306      0.22500    1.00000E-003    2.47014E-002
  D        0.03306      0.27500    1.00000E-003    2.31501E-002
  D        0.03306      0.32500    1.00000E-003    2.15989E-002
  D        0.03306      0.37500    1.00000E-003    2.00476E-002
  D        0.03306      0.42500    1.00000E-003    1.84964E-002
  D        0.03306      0.47500    1.00000E-003    1.69451E-002
  D        0.03306      0.52500    1.00000E-003    1.53939E-002
  D        0.03306      0.57500    1.00000E-003    1.38426E-002
  D        0.03306      0.62500    1.00000E-003    1.22914E-002
  D        0.03306      0.67500    1.00000E-003    1.07401E-002
  D        0.03306      0.72500    1.00000E-003    9.18888E-003
  D        0.03306      0.77500    1.00000E-003    7.63763E-003
  D        0.03306      0.82500    9.99999E-004    6.08637E-003
  D        0.03306      0.87500    9.99963E-004    4.53475E-003
  D        0.03306      0.92500    9.99165E-004    2.97528E-003
  D        0.03306      0.97500    9.87061E-004    1.29912E-003
  D        0.03306      1.00000    9.37123E-004    0.00000E+000
  D        0.03333      0.00000    1.06549E-003    3.22958E-002
  D        0.03333      0.02500    1.01305E-003    3.10319E-002
  D        0.03333      0.07500    1.00084E-003    2.93644E-002
  D        0.03333      0.12500    1.00004E-003    2.78053E-002
  D        0.03333      0.17500    1.00000E-003    2.62537E-002
  D        0.03333      0.22500    1.00000E-003    2.47025E-002
  D        0.03333      0.27500    1.00000E-003    2.31512E-002
  D        0.03333      0.32500    1.00000E-003    2.16000E-002
  D        0.03333      0.37500    1.00000E-003    2.00487E-002
  D        0.03333      0.42500    1.00000E-003    1.84975E-002
  D        0.03333      0.47500    1.00000E-003    1.69462E-002
  D        0.03333      0.52500    1.00000E-003    1.53950E-002
  D        0.03333      0.57500    1.00000E-003    1.38437E-002
  D        0.03333      0.62500    1.00000E-003    1.22925E-002
  D        0.03333      0.67500    1.00000E-003    1.07412E-002
  D        0.03333      0.72500    1.00000E-003    9.18999E-003
  D        0.03333      0.77500    1.00000E-003    7.63874E-003
  D        0.03333      0.82500    9.99999E-004    6.08748E-003
  D        0.03333      0.87500    9.99962E-004    4.53585E-003
  D        0.03333      0.92500    9.99152E-004    2.97626E-003
  D        0.03333      0.97500    9.86959E-004    1.29917E-003
  D        0.03333      1.00000    9.37024E-004    0.00000E+000
  D        0.03361      0.00000    1.06559E-003    3.22978E-002
  D        0.03361      0.02500    1.01315E-003    3.10339E-002
  D        0.03361      0.07500    1.00086E-003    2.93656E-002
  D        0.03361      0.12500    1.00004E-003    2.78065E-002
  D        0.03361      0.17500    1.00000E-003    2.62548E-002
  D        0.03361      0.22500    1.00000E-003    2.47036E-002
  D        0.03361      0.27500    1.00000E-003    2.31523E-002
  D        0.03361      0.32500    1.00000E-003    2.16011E-002
  D        0.03361      0.37500    1.00000E-003    2.00498E-002
  D        0.03361      0.42500    1.00000E-003    1.84986E-002
  D        0.03361      0.47500    1.00000E-003    1.69473E-002
  D        0.03361      0.52500    1.00000E-003    1.53961E-002
  D        0.03361      0.57500    1.00000E-003    1.38448E-002
  D        0.03361      0.62500    1.00000E-003    1.22936E-002
  D        0.03361      0.67500    1.00000E-003    1.07423E-002
  D        0.03361      0.72500    1.00000E-003    9.19110E-003
  D        0.03361      0.77500    1.00000E-003    7.63985E-003
  D        0.03361      0.82500    9.99999E-004    6.08859E-003
  D        0.03361      0.87500    9.99961E-004    4.53695E-003
  D        0.03361      0.92500    9.99138E-004    2.97723E-003
  D        0.03361      0.97500    9.86857E-004    1.29922E-003
  D        0.03361      1.00000    9.36926E-004    0.00000E+000
  D        0.03389      0.00000    1.06570E-003    3.22998E-002
  D        0.03389      0.02500    1.01325E-003    3.10360E-002
  D        0.03389      0.07500    1.00087E-003    2.93668E-002
  D        0.03389      0.12500    1.00004E-003    2.78076E-002
  D        0.03389      0.17500    1.00000E-003    2.62560E-002
  D        0.03389      0.22500    1.00000E-003    2.47047E-002
  D        0.03389      0.27500    1.00000E-003    2.31534E-002
  D        0.03389      0.32500    1.00000E-003    2.16022E-002
  D        0.03389      0.37500    1.00000E-003    2.00509E-002
  D        0.03389      0.42500    1.00000E-003    1.84997E-002
  D        0.03389      0.47500    1.00000E-003    1.69484E-002
  D        0.03389      0.52500    1.00000E-003    1.53972E-002
  D        0.03389      0.57500    1.00000E-003    1.38460E-002
  D        0.03389      0.62500    1.00000E-003    1.22947E-002
  D        0.03389      0.67500    1.00000E-003    1.07435E-002
  D        0.03389      0.72500    1.00000E-003    9.19221E-003
  D        0.03389      0.77500    1.00000E-003    7.64096E-003
  D        0.03389      0.82500    9.99999E-004    6.08969E-003
  D        0.03389      0.87500    9.99960E-004    4.53805E-003
  D        0.03389      0.92500    9.99125E-004    2.97820E-003
  D        0.03389      0.97500    9.86755E-004    1.29927E-003
  D        0.03389      1.00000    9.36827E-004    0.00000E+000
  D        0.03417      0.00000    1.06581E-003    3.23018E-002
  D        0.03417      0.02500    1.01335E-003    3.10381E-002
  D        0.03417      0.07500    1.00088E-003    2.93681E-002
  D        0.03417      0.12500    1.00004E-003    2.78087E-002
  D        0.03417      0.17500    1.00000E-003    2.62571E-002
  D        0.03417      0.22500    1.00000E-003    2.47058E-002
  D        0.03417      0.27500    1.00000E-003    2.31545E-002
  D        0.03417      0.32500    1.00000E-003    2.16033E-002
  D        0.03417      0.37500    1.00000E-003    2.00521E-002
  D        0.03417      0.42500    1.00000E-003    1.85008E-002
  D        0.03417      0.47500    1.00000E-003    1.69496E-002
  D        0.03417      0.52500    1.00000E-003    1.53983E-002
  D        0.03417      0.57500    1.00000E-003    1.38471E-002
  D        0.03417      0.62500    1.00000E-003    1.22958E-002
  D        0.03417      0.67500    1.00000E-003    1.07446E-002
  D        0.03417      0.72500    1.00000E-003    9.19331E-003
  D        0.03417      0.77500    1.00000E-003    7.64206E-003
  D        0.03417      0.82500    9.99999E-004    6.09080E-003
  D        0.03417      0.87500    9.99959E-004    4.53914E-003
  D        0.03417      0.92500    9.99112E-004    2.97917E-003
  D        0.03417      0.97500    9.86653E-004    1.29932E-003
  D        0.03417      1.00000    9.36728E-004    0.00000E+000
  D        0.03444      0.00000    1.06591E-003    3.23038E-002
  D        0.03444      0.02500    1.01345E-003    3.10401E-002
  D        0.03444      0.07500    1.00090E-003    2.93693E-002
  D        0.03444      0.12500    1.00004E-003    2.78098E-002
  D        0.03444      0.17500    1.00000E-003    2.62582E-002
  D        0.03444      0.22500    1.00000E-003    2.47069E-002
  D        0.03444      0.27500    1.00000E-003    2.31557E-002
  D        0.03444      0.32500    1.00000E-003    2.16044E-002
  D        0.03444      0.37500    1.00000E-003    2.00532E-002
  D        0.03444      0.42500    1.00000E-003    1.85019E-002
  D        0.03444      0.47500    1.00000E-003    1.69507E-002
  D        0.03444      0.52500    1.00000E-003    1.53994E-002
  D        0.03444      0.57500    1.00000E-003    1.38482E-002
  D        0.03444      0.62500    1.00000E-003    1.22969E-002
  D        0.03444      0.67500    1.00000E-003    1.07457E-002
  D        0.03444      0.72500    1.00000E-003    9.19442E-003
  D        0.03444      0.77500    1.00000E-003    7.64317E-003
  D        0.03444      0.82500    9.99998E-004    6.09191E-003
  D        0.03444      0.87500    9.99958E-004    4.54024E-003
  D        0.03444      0.92500    9.99098E-004    2.98014E-003
  D        0.03444      0.97500    9.86552E-004    1.29937E-003
  D        0.03444      1.00000    9.36630E-004    0.00000E+000
  D        0.03472      0.00000    1.06602E-003    3.23059E-002
  D        0.03472      0.02500    1.01356E-003    3.10422E-002
  D        0.03472      0.07500    1.00091E-003    2.93705E-002
  D        0.03472      0.12500    1.00004E-003    2.78109E-002
  D        0.03472      0.17500    1.00000E-003    2.62593E-002
  D        0.03472      0.22500    1.00000E-003    2.47080E-002
  D        0.03472      0.27500    1.00000E-003    2.31568E-002
  D        0.03472      0.32500    1.00000E-003    2.16055E-002
  D        0.03472      0.37500    1.00000E-003    2.00543E-002
  D        0.03472      0.42500    1.00000E-003    1.85030E-002
  D        0.03472      0.47500    1.00000E-003    1.69518E-002
  D        0.03472      0.52500    1.00000E-003    1.54005E-002
  D        0.03472      0.57500    1.00000E-003    1.38493E-002
  D        0.03472      0.62500    1.00000E-003    1.22980E-002
  D        0.03472      0.67500    1.00000E-003    1.07468E-002
  D        0.03472      0.72500    1.00000E-003    9.19552E-003
  D        0.03472      0.77500    1.00000E-003    7.64428E-003
  D        0.03472      0.82500    9.99998E-004    6.09301E-003
  D        0.03472      0.87500    9.99957E-004    4.54134E-003
  D        0.03472      0.92500    9.99085E-004    2.98110E-003
  D        0.03472      0.97500    9.86450E-004    1.29943E-003
  D        0.03472      1.00000    9.36532E-004    0.00000E+000
  D        0.03500      0.00000    1.06612E-003    3.23079E-002
  D        0.03500      0.02500    1.01366E-003    3.10442E-002
  D        0.03500      0.07500    1.00092E-003    2.93718E-002
  D        0.03500      0.12500    1.00004E-003    2.78120E-002
  D        0.03500      0.17500    1.00000E-003    2.62604E-002
  D        0.03500      0.22500    1.00000E-003    2.47091E-002
  D        0.03500      0.27500    1.00000E-003    2.31579E-002
  D        0.03500      0.32500    1.00000E-003    2.16066E-002
  D        0.03500      0.37500    1.00000E-003    2.00554E-002
  D        0.03500      0.42500    1.00000E-003    1.85041E-002
  D        0.03500      0.47500    1.00000E-003    1.69529E-002
  D        0.03500      0.52500    1.00000E-003    1.54016E-002
  D        0.03500      0.57500    1.00000E-003    1.38504E-002
  D        0.03500      0.62500    1.00000E-003    1.22991E-002
  D        0.03500      0.67500    1.00000E-003    1.07479E-002
  D        0.03500      0.72500    1.00000E-003    9.19663E-003
  D        0.03500      0.77500    1.00000E-003    7.64538E-003
  D        0.03500      0.82500    9.99998E-004    6.09411E-003
  D        0.03500      0.87500    9.99956E-004    4.54243E-003
  D        0.03500      0.92500    9.99071E-004    2.98206E-003
  D        0.03500      0.97500    9.86349E-004    1.29948E-003
  D        0.03500      1.00000    9.36433E-004    0.00000E+000
  D        0.03528      0.00000    1.06623E-003    3.23099E-002
  D        0.03528      0.02500    1.01376E-003    3.10463E-002
  D        0.03528      0.07500    1.00094E-003    2.93730E-002
  D        0.03528      0.12500    1.00004E-003    2.78131E-002
  D        0.03528      0.17500    1.00000E-003    2.62615E-002
  D        0.03528      0.22500    1.00000E-003    2.47102E-002
  D        0.03528      0.27500    1.00000E-003    2.31590E-002
  D        0.03528      0.32500    1.00000E-003    2.16077E-002
  D        0.03528      0.37500    1.00000E-003    2.00565E-002
  D        0.03528      0.42500    1.00000E-003    1.85052E-002
  D        0.03528      0.47500    1.00000E-003    1.69540E-002
  D        0.03528      0.52500    1.00000E-003    1.54027E-002
  D        0.03528      0.57500    1.00000E-003    1.38515E-002
  D        0.03528      0.62500    1.00000E-003    1.23002E-002
  D        0.03528      0.67500    1.00000E-003    1.07490E-002
  D        0.03528      0.72500    1.00000E-003    9.19773E-003
  D        0.03528      0.77500    1.00000E-003    7.64648E-003
  D        0.03528      0.82500    9.99998E-004    6.09522E-003
  D        0.03528      0.87500    9.99955E-004    4.54352E-003
  D        0.03528      0.92500    9.99057E-004    2.98303E-003
  D        0.03528      0.97500    9.86247E-004    1.29953E-003
  D        0.03528      1.00000    9.36335E-004    0.00000E+000
  D        0.03556      0.00000    1.06633E-003    3.23119E-002
  D        0.03556      0.02500    1.01386E-003    3.10484E-002
  D        0.03556      0.07500    1.00095E-003    2.93742E-002
  D        0.03556      0.12500    1.00005E-003    2.78143E-002
  D        0.03556      0.17500    1.00000E-003    2.62626E-002
  D        0.03556      0.22500    1.00000E-003    2.47113E-002
  D        0.03556      0.27500    1.00000E-003    2.31601E-002
  D        0.03556      0.32500    1.00000E-003    2.16088E-002
  D        0.03556      0.37500    1.00000E-003    2.00576E-002
  D        0.03556      0.42500    1.00000E-003    1.85063E-002
  D        0.03556      0.47500    1.00000E-003    1.69551E-002
  D        0.03556      0.52500    1.00000E-003    1.54038E-002
  D        0.03556      0.57500    1.00000E-003    1.38526E-002
  D        0.03556      0.62500    1.00000E-003    1.23013E-002
  D        0.03556      0.67500    1.00000E-003    1.07501E-002
  D        0.03556      0.72500    1.00000E-003    9.19883E-003
  D        0.03556      0.77500    1.00000E-003    7.64758E-003
  D        0.03556      0.82500    9.99998E-004    6.09632E-003
  D        0.03556      0.87500    9.99954E-004    4.54462E-003
  D        0.03556      0.92500    9.99043E-004    2.98399E-003
  D        0.03556      0.97500    9.86146E-004    1.29958E-003
  D        0.03556      1.00000    9.36237E-004    0.00000E+000
  D        0.03583      0.00000    1.06643E-003    3.23139E-002
  D        0.03583      0.02500    1.01396E-003    3.10504E-002
  D        0.03583      0.07500    1.00097E-003    2.93755E-002
  D        0.03583      0.12500    1.00005E-003    2.78154E-002
  D        0.03583      0.17500    1.00000E-003    2.62637E-002
  D        0.03583      0.22500    1.00000E-003    2.47124E-002
  D        0.03583      0.27500    1.00000E-003    2.31612E-002
  D        0.03583      0.32500    1.00000E-003    2.16099E-002
  D        0.03583      0.37500    1.00000E-003    2.00587E-002
  D        0.03583      0.42500    1.00000E-003    1.85074E-002
  D        0.03583      0.47500    1.00000E-003    1.69562E-002
  D        0.03583      0.52500    1.00000E-003    1.54049E-002
  D        0.03583      0.57500    1.00000E-003    1.38537E-002
  D        0.03583      0.62500    1.00000E-003    1.23024E-002
  D        0.03583      0.67500    1.00000E-003    1.07512E-002
  D        0.03583      0.72500    1.00000E-003    9.19993E-003
  D        0.03583      0.77500    1.00000E-003    7.64869E-003
  D        0.03583      0.82500    9.99998E-004    6.09742E-003
  D        0.03583      0.87500    9.99953E-004    4.54571E-003
  D        0.03583      0.92500    9.99029E-004    2.98494E-003
  D        0.03583      0.97500    9.86045E-004    1.29963E-003
  D        0.03583      1.00000    9.36139E-004    0.00000E+000
  D        0.03611      0.00000    1.06654E-003    3.23159E-002
  D        0.03611      0.02500    1.01406E-003    3.10525E-002
  D        0.03611      0.07500    1.00098E-003    2.93767E-002
  D        0.03611      0.12500    1.00005E-003    2.78165E-002
  D        0.03611      0.17500    1.00000E-003    2.62648E-002
  D        0.03611      0.22500    1.00000E-003    2.47135E-002
  D        0.03611      0.27500    1.00000E-003    2.31623E-002
  D        0.03611      0.32500    1.00000E-003    2.16110E-002
  D        0.03611      0.37500    1.00000E-003    2.00598E-002
  D        0.03611      0.42500    1.00000E-003    1.85085E-002
  D        0.03611      0.47500    1.00000E-003    1.69573E-002
  D        0.03611      0.52500    1.00000E-003    1.54060E-002
  D        0.03611      0.57500    1.00000E-003    1.38548E-002
  D        0.03611      0.62500    1.00000E-003    1.23035E-002
  D        0.03611      0.67500    1.00000E-003    1.07523E-002
  D        0.03611      0.72500    1.00000E-003    9.20103E-003
  D        0.03611      0.77500    1.00000E-003    7.64979E-003
  D        0.03611      0.82500    9.99998E-004    6.09852E-003
  D        0.03611      0.87500    9.99952E-004    4.54680E-003
  D        0.03611      0.92500    9.99015E-004    2.98590E-003
  D        0.03611      0.97500    9.85944E-004    1.29968E-003
  D        0.03611      1.00000    9.36041E-004    0.00000E+000
  D        0.03639      0.00000    1.06664E-003    3.23179E-002
  D        0.03639      0.02500    1.01416E-003    3.10545E-002
  D        0.03639      0.07500    1.00099E-003    2.93779E-002
  D        0.03639      0.12500    1.00005E-003    2.78176E-002
  D        0.03639      0.17500    1.00000E-003    2.62659E-002
  D        0.03639      0.22500    1.00000E-003    2.47146E-002
  D        0.03639      0.27500    1.00000E-003    2.31634E-002
  D        0.03639      0.32500    1.00000E-003    2.16121E-002
  D        0.03639      0.37500    1.00000E-003    2.00609E-002
  D        0.03639      0.42500    1.00000E-003    1.85096E-002
  D        0.03639      0.47500    1.00000E-003    1.69584E-002
  D        0.03639      0.52500    1.00000E-003    1.54071E-002
  D        0.03639      0.57500    1.00000E-003    1.38559E-002
  D        0.03639      0.62500    1.00000E-003    1.23046E-002
  D        0.03639      0.67500    1.00000E-003    1.07534E-002
  D        0.03639      0.72500    1.00000E-003    9.20213E-003
  D        0.03639      0.77500    1.00000E-003    7.65088E-003
  D        0.03639      0.82500    9.99998E-004    6.09962E-003
  D        0.03639      0.87500    9.99951E-004    4.54788E-003
  D        0.03639      0.92500    9.99001E-004    2.98685E-003
  D        0.03639      0.97500    9.85843E-004    1.29973E-003
  D        0.03639      1.00000    9.35944E-004    0.00000E+000
  D        0.03667      0.00000    1.06675E-003    3.23199E-002
  D        0.03667      0.02500    1.01426E-003    3.10565E-002
  D        0.03667      0.07500    1.00101E-003    2.93792E-002
  D        0.03667      0.12500    1.00005E-003    2.78187E-002
  D        0.03667      0.17500    1.00000E-003    2.62670E-002
  D        0.03667      0.22500    1.00000E-003    2.47157E-002
  D        0.03667      0.27500    1.00000E-003    2.31645E-002
  D        0.03667      0.32500    1.00000E-003    2.16132E-002
  D        0.03667      0.37500    1.00000E-003    2.00620E-002
  D        0.03667      0.42500    1.00000E-003    1.85107E-002
  D        0.03667      0.47500    1.00000E-003    1.69595E-002
  D        0.03667      0.52500    1.00000E-003    1.54082E-002
  D        0.03667      0.57500    1.00000E-003    1.38570E-002
  D        0.03667      0.62500    1.00000E-003    1.23057E-002
  D        0.03667      0.67500    1.00000E-003    1.07545E-002
  D        0.03667      0.72500    1.00000E-003    9.20323E-003
  D        0.03667      0.77500    1.00000E-003    7.65198E-003
  D        0.03667      0.82500    9.99998E-004    6.10072E-003
  D        0.03667      0.87500    9.99950E-004    4.54897E-003
  D        0.03667      0.92500    9.98987E-004    2.98780E-003
  D        0.03667      0.97500    9.85742E-004    1.29978E-003
  D        0.03667      1.00000    9.35846E-004    0.00000E+000
  D        0.03694      0.00000    1.06685E-003    3.23219E-002
  D        0.03694      0.02500    1.01436E-003    3.10586E-002
  D        0.03694      0.07500    1.00102E-003    2.93804E-002
  D        0.03694      0.12500    1.00005E-003    2.78198E-002
  D        0.03694      0.17500    1.00000E-003    2.62681E-002
  D        0.03694      0.22500    1.00000E-003    2.47168E-002
  D        0.03694      0.27500    1.00000E-003    2.31656E-002
  D        0.03694      0.32500    1.00000E-003    2.16143E-002
  D        0.03694      0.37500    1.00000E-003    2.00631E-002
  D        0.03694      0.42500    1.00000E-003    1.85118E-002
  D        0.03694      0.47500    1.00000E-003    1.69606E-002
  D        0.03694      0.52500    1.00000E-003    1.54093E-002
  D        0.03694      0.57500    1.00000E-003    1.38581E-002
  D        0.03694      0.62500    1.00000E-003    1.23068E-002
  D        0.03694      0.67500    1.00000E-003    1.07556E-002
