        Time        Position            Temp        Velocity         Density
       hours              cm          Kelvin            cm/s           g/cm3
     0.00000     0.00000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.00000E-01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.50000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     2.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     3.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     4.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     5.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     6.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     7.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     8.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.05000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.15000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.25000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.35000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.45000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.55000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.65000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.75000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.85000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     9.95000E+01     4.73000E+02     1.00000E+01     8.33728E-01
     0.00000     1.00000E+02     4.73000E+02     1.00000E+01     8.33728E-01
     0.00003     0.00000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00003     5.00000E-01     4.69644E+02     9.88400E+00     8.40115E-01
     0.00003     1.50000E+00     4.68116E+02     9.77165E+00     8.42983E-01
     0.00003     2.50000E+00     4.67571E+02     9.66033E+00     8.43999E-01
     0.00003     3.50000E+00     4.67410E+02     9.54927E+00     8.44299E-01
     0.00003     4.50000E+00     4.67369E+02     9.43826E+00     8.44376E-01
     0.00003     5.50000E+00     4.67359E+02     9.32726E+00     8.44394E-01
     0.00003     6.50000E+00     4.67357E+02     9.21626E+00     8.44397E-01
     0.00003     7.50000E+00     4.67357E+02     9.10526E+00     8.44398E-01
     0.00003     8.50000E+00     4.67357E+02     8.99426E+00     8.44398E-01
     0.00003     9.50000E+00     4.67357E+02     8.88326E+00     8.44398E-01
     0.00003     1.05000E+01     4.67357E+02     8.77226E+00     8.44398E-01
     0.00003     1.15000E+01     4.67357E+02     8.66127E+00     8.44398E-01
     0.00003     1.25000E+01     4.67357E+02     8.55027E+00     8.44398E-01
     0.00003     1.35000E+01     4.67357E+02     8.43927E+00     8.44398E-01
     0.00003     1.45000E+01     4.67357E+02     8.32827E+00     8.44398E-01
     0.00003     1.55000E+01     4.67357E+02     8.21727E+00     8.44398E-01
     0.00003     1.65000E+01     4.67357E+02     8.10628E+00     8.44398E-01
     0.00003     1.75000E+01     4.67357E+02     7.99528E+00     8.44398E-01
     0.00003     1.85000E+01     4.67357E+02     7.88428E+00     8.44398E-01
     0.00003     1.95000E+01     4.67357E+02     7.77328E+00     8.44398E-01
     0.00003     2.05000E+01     4.67357E+02     7.66228E+00     8.44398E-01
     0.00003     2.15000E+01     4.67357E+02     7.55129E+00     8.44398E-01
     0.00003     2.25000E+01     4.67357E+02     7.44029E+00     8.44398E-01
     0.00003     2.35000E+01     4.67357E+02     7.32929E+00     8.44398E-01
     0.00003     2.45000E+01     4.67357E+02     7.21829E+00     8.44398E-01
     0.00003     2.55000E+01     4.67357E+02     7.10729E+00     8.44398E-01
     0.00003     2.65000E+01     4.67357E+02     6.99630E+00     8.44398E-01
     0.00003     2.75000E+01     4.67357E+02     6.88530E+00     8.44398E-01
     0.00003     2.85000E+01     4.67357E+02     6.77430E+00     8.44398E-01
     0.00003     2.95000E+01     4.67357E+02     6.66330E+00     8.44398E-01
     0.00003     3.05000E+01     4.67357E+02     6.55230E+00     8.44398E-01
     0.00003     3.15000E+01     4.67357E+02     6.44131E+00     8.44398E-01
     0.00003     3.25000E+01     4.67357E+02     6.33031E+00     8.44398E-01
     0.00003     3.35000E+01     4.67357E+02     6.21931E+00     8.44398E-01
     0.00003     3.45000E+01     4.67357E+02     6.10831E+00     8.44398E-01
     0.00003     3.55000E+01     4.67357E+02     5.99731E+00     8.44398E-01
     0.00003     3.65000E+01     4.67357E+02     5.88631E+00     8.44398E-01
     0.00003     3.75000E+01     4.67357E+02     5.77532E+00     8.44398E-01
     0.00003     3.85000E+01     4.67357E+02     5.66432E+00     8.44398E-01
     0.00003     3.95000E+01     4.67357E+02     5.55332E+00     8.44398E-01
     0.00003     4.05000E+01     4.67357E+02     5.44232E+00     8.44398E-01
     0.00003     4.15000E+01     4.67357E+02     5.33132E+00     8.44398E-01
     0.00003     4.25000E+01     4.67357E+02     5.22033E+00     8.44398E-01
     0.00003     4.35000E+01     4.67357E+02     5.10933E+00     8.44398E-01
     0.00003     4.45000E+01     4.67357E+02     4.99833E+00     8.44398E-01
     0.00003     4.55000E+01     4.67357E+02     4.88733E+00     8.44398E-01
     0.00003     4.65000E+01     4.67357E+02     4.77633E+00     8.44398E-01
     0.00003     4.75000E+01     4.67357E+02     4.66534E+00     8.44398E-01
     0.00003     4.85000E+01     4.67357E+02     4.55434E+00     8.44398E-01
     0.00003     4.95000E+01     4.67357E+02     4.44334E+00     8.44398E-01
     0.00003     5.05000E+01     4.67357E+02     4.33234E+00     8.44398E-01
     0.00003     5.15000E+01     4.67357E+02     4.22134E+00     8.44398E-01
     0.00003     5.25000E+01     4.67357E+02     4.11035E+00     8.44398E-01
     0.00003     5.35000E+01     4.67357E+02     3.99935E+00     8.44398E-01
     0.00003     5.45000E+01     4.67357E+02     3.88835E+00     8.44398E-01
     0.00003     5.55000E+01     4.67357E+02     3.77735E+00     8.44398E-01
     0.00003     5.65000E+01     4.67357E+02     3.66635E+00     8.44398E-01
     0.00003     5.75000E+01     4.67357E+02     3.55536E+00     8.44398E-01
     0.00003     5.85000E+01     4.67357E+02     3.44436E+00     8.44398E-01
     0.00003     5.95000E+01     4.67357E+02     3.33336E+00     8.44398E-01
     0.00003     6.05000E+01     4.67357E+02     3.22236E+00     8.44398E-01
     0.00003     6.15000E+01     4.67357E+02     3.11136E+00     8.44398E-01
     0.00003     6.25000E+01     4.67357E+02     3.00037E+00     8.44398E-01
     0.00003     6.35000E+01     4.67357E+02     2.88937E+00     8.44398E-01
     0.00003     6.45000E+01     4.67357E+02     2.77837E+00     8.44398E-01
     0.00003     6.55000E+01     4.67357E+02     2.66737E+00     8.44398E-01
     0.00003     6.65000E+01     4.67357E+02     2.55637E+00     8.44398E-01
     0.00003     6.75000E+01     4.67357E+02     2.44537E+00     8.44398E-01
     0.00003     6.85000E+01     4.67357E+02     2.33438E+00     8.44398E-01
     0.00003     6.95000E+01     4.67357E+02     2.22338E+00     8.44398E-01
     0.00003     7.05000E+01     4.67357E+02     2.11238E+00     8.44398E-01
     0.00003     7.15000E+01     4.67357E+02     2.00138E+00     8.44398E-01
     0.00003     7.25000E+01     4.67357E+02     1.89038E+00     8.44398E-01
     0.00003     7.35000E+01     4.67357E+02     1.77939E+00     8.44398E-01
     0.00003     7.45000E+01     4.67357E+02     1.66839E+00     8.44398E-01
     0.00003     7.55000E+01     4.67357E+02     1.55739E+00     8.44398E-01
     0.00003     7.65000E+01     4.67357E+02     1.44639E+00     8.44398E-01
     0.00003     7.75000E+01     4.67357E+02     1.33539E+00     8.44398E-01
     0.00003     7.85000E+01     4.67357E+02     1.22440E+00     8.44398E-01
     0.00003     7.95000E+01     4.67357E+02     1.11340E+00     8.44398E-01
     0.00003     8.05000E+01     4.67357E+02     1.00240E+00     8.44398E-01
     0.00003     8.15000E+01     4.67357E+02     8.91402E-01     8.44398E-01
     0.00003     8.25000E+01     4.67357E+02     7.80404E-01     8.44398E-01
     0.00003     8.35000E+01     4.67357E+02     6.69406E-01     8.44398E-01
     0.00003     8.45000E+01     4.67357E+02     5.58408E-01     8.44398E-01
     0.00003     8.55000E+01     4.67357E+02     4.47409E-01     8.44398E-01
     0.00003     8.65000E+01     4.67357E+02     3.36411E-01     8.44398E-01
     0.00003     8.75000E+01     4.67357E+02     2.25413E-01     8.44398E-01
     0.00003     8.85000E+01     4.67357E+02     1.14415E-01     8.44398E-01
     0.00003     8.95000E+01     4.67357E+02     3.41722E-03     8.44398E-01
     0.00003     9.05000E+01     4.67357E+02    -1.07581E-01     8.44398E-01
     0.00003     9.15000E+01     4.67357E+02    -2.18579E-01     8.44398E-01
     0.00003     9.25000E+01     4.67357E+02    -3.29577E-01     8.44398E-01
     0.00003     9.35000E+01     4.67357E+02    -4.40575E-01     8.44398E-01
     0.00003     9.45000E+01     4.67357E+02    -5.51573E-01     8.44398E-01
     0.00003     9.55000E+01     4.67357E+02    -6.62571E-01     8.44398E-01
     0.00003     9.65000E+01     4.67357E+02    -7.73569E-01     8.44398E-01
     0.00003     9.75000E+01     4.67357E+02    -8.84567E-01     8.44398E-01
     0.00003     9.85000E+01     4.67357E+02    -9.95565E-01     8.44398E-01
     0.00003     9.95000E+01     4.67357E+02    -1.10656E+00     8.44398E-01
     0.00003     1.00000E+02     4.67357E+02    -1.10656E+00     8.44398E-01
     0.00006     0.00000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00006     5.00000E-01     4.68563E+02     9.88510E+00     8.42147E-01
     0.00006     1.50000E+00     4.65505E+02     9.77683E+00     8.47823E-01
     0.00006     2.50000E+00     4.63776E+02     9.67213E+00     8.50985E-01
     0.00006     3.50000E+00     4.62954E+02     9.56894E+00     8.52477E-01
     0.00006     4.50000E+00     4.62618E+02     9.46630E+00     8.53086E-01
     0.00006     5.50000E+00     4.62496E+02     9.36384E+00     8.53305E-01
     0.00006     6.50000E+00     4.62457E+02     9.26142E+00     8.53376E-01
     0.00006     7.50000E+00     4.62446E+02     9.15902E+00     8.53396E-01
     0.00006     8.50000E+00     4.62443E+02     9.05663E+00     8.53402E-01
     0.00006     9.50000E+00     4.62442E+02     8.95423E+00     8.53403E-01
     0.00006     1.05000E+01     4.62442E+02     8.85184E+00     8.53404E-01
     0.00006     1.15000E+01     4.62442E+02     8.74944E+00     8.53404E-01
     0.00006     1.25000E+01     4.62442E+02     8.64705E+00     8.53404E-01
     0.00006     1.35000E+01     4.62442E+02     8.54466E+00     8.53404E-01
     0.00006     1.45000E+01     4.62442E+02     8.44226E+00     8.53404E-01
     0.00006     1.55000E+01     4.62442E+02     8.33987E+00     8.53404E-01
     0.00006     1.65000E+01     4.62442E+02     8.23747E+00     8.53404E-01
     0.00006     1.75000E+01     4.62442E+02     8.13508E+00     8.53404E-01
     0.00006     1.85000E+01     4.62442E+02     8.03268E+00     8.53404E-01
     0.00006     1.95000E+01     4.62442E+02     7.93029E+00     8.53404E-01
     0.00006     2.05000E+01     4.62442E+02     7.82790E+00     8.53404E-01
     0.00006     2.15000E+01     4.62442E+02     7.72550E+00     8.53404E-01
     0.00006     2.25000E+01     4.62442E+02     7.62311E+00     8.53404E-01
     0.00006     2.35000E+01     4.62442E+02     7.52071E+00     8.53404E-01
     0.00006     2.45000E+01     4.62442E+02     7.41832E+00     8.53404E-01
     0.00006     2.55000E+01     4.62442E+02     7.31592E+00     8.53404E-01
     0.00006     2.65000E+01     4.62442E+02     7.21353E+00     8.53404E-01
     0.00006     2.75000E+01     4.62442E+02     7.11114E+00     8.53404E-01
     0.00006     2.85000E+01     4.62442E+02     7.00874E+00     8.53404E-01
     0.00006     2.95000E+01     4.62442E+02     6.90635E+00     8.53404E-01
     0.00006     3.05000E+01     4.62442E+02     6.80395E+00     8.53404E-01
     0.00006     3.15000E+01     4.62442E+02     6.70156E+00     8.53404E-01
     0.00006     3.25000E+01     4.62442E+02     6.59916E+00     8.53404E-01
     0.00006     3.35000E+01     4.62442E+02     6.49677E+00     8.53404E-01
     0.00006     3.45000E+01     4.62442E+02     6.39438E+00     8.53404E-01
     0.00006     3.55000E+01     4.62442E+02     6.29198E+00     8.53404E-01
     0.00006     3.65000E+01     4.62442E+02     6.18959E+00     8.53404E-01
     0.00006     3.75000E+01     4.62442E+02     6.08719E+00     8.53404E-01
     0.00006     3.85000E+01     4.62442E+02     5.98480E+00     8.53404E-01
     0.00006     3.95000E+01     4.62442E+02     5.88240E+00     8.53404E-01
     0.00006     4.05000E+01     4.62442E+02     5.78001E+00     8.53404E-01
     0.00006     4.15000E+01     4.62442E+02     5.67762E+00     8.53404E-01
     0.00006     4.25000E+01     4.62442E+02     5.57522E+00     8.53404E-01
     0.00006     4.35000E+01     4.62442E+02     5.47283E+00     8.53404E-01
     0.00006     4.45000E+01     4.62442E+02     5.37043E+00     8.53404E-01
     0.00006     4.55000E+01     4.62442E+02     5.26804E+00     8.53404E-01
     0.00006     4.65000E+01     4.62442E+02     5.16564E+00     8.53404E-01
     0.00006     4.75000E+01     4.62442E+02     5.06325E+00     8.53404E-01
     0.00006     4.85000E+01     4.62442E+02     4.96086E+00     8.53404E-01
     0.00006     4.95000E+01     4.62442E+02     4.85846E+00     8.53404E-01
     0.00006     5.05000E+01     4.62442E+02     4.75607E+00     8.53404E-01
     0.00006     5.15000E+01     4.62442E+02     4.65367E+00     8.53404E-01
     0.00006     5.25000E+01     4.62442E+02     4.55128E+00     8.53404E-01
     0.00006     5.35000E+01     4.62442E+02     4.44888E+00     8.53404E-01
     0.00006     5.45000E+01     4.62442E+02     4.34649E+00     8.53404E-01
     0.00006     5.55000E+01     4.62442E+02     4.24410E+00     8.53404E-01
     0.00006     5.65000E+01     4.62442E+02     4.14170E+00     8.53404E-01
     0.00006     5.75000E+01     4.62442E+02     4.03931E+00     8.53404E-01
     0.00006     5.85000E+01     4.62442E+02     3.93691E+00     8.53404E-01
     0.00006     5.95000E+01     4.62442E+02     3.83452E+00     8.53404E-01
     0.00006     6.05000E+01     4.62442E+02     3.73212E+00     8.53404E-01
     0.00006     6.15000E+01     4.62442E+02     3.62973E+00     8.53404E-01
     0.00006     6.25000E+01     4.62442E+02     3.52734E+00     8.53404E-01
     0.00006     6.35000E+01     4.62442E+02     3.42494E+00     8.53404E-01
     0.00006     6.45000E+01     4.62442E+02     3.32255E+00     8.53404E-01
     0.00006     6.55000E+01     4.62442E+02     3.22015E+00     8.53404E-01
     0.00006     6.65000E+01     4.62442E+02     3.11776E+00     8.53404E-01
     0.00006     6.75000E+01     4.62442E+02     3.01536E+00     8.53404E-01
     0.00006     6.85000E+01     4.62442E+02     2.91297E+00     8.53404E-01
     0.00006     6.95000E+01     4.62442E+02     2.81058E+00     8.53404E-01
     0.00006     7.05000E+01     4.62442E+02     2.70818E+00     8.53404E-01
     0.00006     7.15000E+01     4.62442E+02     2.60579E+00     8.53404E-01
     0.00006     7.25000E+01     4.62442E+02     2.50339E+00     8.53404E-01
     0.00006     7.35000E+01     4.62442E+02     2.40100E+00     8.53404E-01
     0.00006     7.45000E+01     4.62442E+02     2.29860E+00     8.53404E-01
     0.00006     7.55000E+01     4.62442E+02     2.19621E+00     8.53404E-01
     0.00006     7.65000E+01     4.62442E+02     2.09382E+00     8.53404E-01
     0.00006     7.75000E+01     4.62442E+02     1.99142E+00     8.53404E-01
     0.00006     7.85000E+01     4.62442E+02     1.88903E+00     8.53404E-01
     0.00006     7.95000E+01     4.62442E+02     1.78663E+00     8.53404E-01
     0.00006     8.05000E+01     4.62442E+02     1.68424E+00     8.53404E-01
     0.00006     8.15000E+01     4.62442E+02     1.58184E+00     8.53404E-01
     0.00006     8.25000E+01     4.62442E+02     1.47945E+00     8.53404E-01
     0.00006     8.35000E+01     4.62442E+02     1.37706E+00     8.53404E-01
     0.00006     8.45000E+01     4.62442E+02     1.27466E+00     8.53404E-01
     0.00006     8.55000E+01     4.62442E+02     1.17227E+00     8.53404E-01
     0.00006     8.65000E+01     4.62442E+02     1.06987E+00     8.53404E-01
     0.00006     8.75000E+01     4.62442E+02     9.67479E-01     8.53404E-01
     0.00006     8.85000E+01     4.62442E+02     8.65084E-01     8.53404E-01
     0.00006     8.95000E+01     4.62442E+02     7.62690E-01     8.53404E-01
     0.00006     9.05000E+01     4.62442E+02     6.60296E-01     8.53404E-01
     0.00006     9.15000E+01     4.62442E+02     5.57902E-01     8.53404E-01
     0.00006     9.25000E+01     4.62442E+02     4.55507E-01     8.53404E-01
     0.00006     9.35000E+01     4.62442E+02     3.53113E-01     8.53404E-01
     0.00006     9.45000E+01     4.62442E+02     2.50719E-01     8.53404E-01
     0.00006     9.55000E+01     4.62442E+02     1.48325E-01     8.53404E-01
     0.00006     9.65000E+01     4.62442E+02     4.59303E-02     8.53404E-01
     0.00006     9.75000E+01     4.62442E+02    -5.64640E-02     8.53404E-01
     0.00006     9.85000E+01     4.62442E+02    -1.58858E-01     8.53404E-01
     0.00006     9.95000E+01     4.62442E+02    -2.61253E-01     8.53404E-01
     0.00006     1.00000E+02     4.62442E+02    -2.61253E-01     8.53404E-01
     0.00009     0.00000E+00     4.73000E+02     1.00000E+01     8.33728E-01
     0.00009     5.00000E-01     4.68154E+02     9.88542E+00     8.42912E-01
     0.00009     1.50000E+00     4.64151E+02     9.77884E+00     8.50302E-01
     0.00009     2.50000E+00     4.61277E+02     9.67792E+00     8.55499E-01
     0.00009     3.50000E+00     4.59487E+02     9.58037E+00     8.58688E-01
     0.00009     4.50000E+00     4.58512E+02     9.48450E+00     8.60411E-01
     0.00009     5.50000E+00     4.58042E+02     9.38938E+00     8.61238E-01
     0.00009     6.50000E+00     4.57839E+02     9.29455E+00     8.61594E-01
     0.00009     7.50000E+00     4.57759E+02     9.19982E+00     8.61734E-01
     0.00009     8.50000E+00     4.57731E+02     9.10514E+00     8.61783E-01
     0.00009     9.50000E+00     4.57721E+02     9.01046E+00     8.61800E-01
     0.00009     1.05000E+01     4.57719E+02     8.91579E+00     8.61805E-01
     0.00009     1.15000E+01     4.57718E+02     8.82112E+00     8.61806E-01
     0.00009     1.25000E+01     4.57718E+02     8.72646E+00     8.61807E-01
     0.00009     1.35000E+01     4.57718E+02     8.63179E+00     8.61807E-01
     0.00009     1.45000E+01     4.57717E+02     8.53712E+00     8.61807E-01
     0.00009     1.55000E+01     4.57717E+02     8.44245E+00     8.61807E-01
     0.00009     1.65000E+01     4.57717E+02     8.34778E+00     8.61807E-01
     0.00009     1.75000E+01     4.57717E+02     8.25311E+00     8.61807E-01
     0.00009     1.85000E+01     4.57717E+02     8.15844E+00     8.61807E-01
     0.00009     1.95000E+01     4.57717E+02     8.06377E+00     8.61807E-01
     0.00009     2.05000E+01     4.57717E+02     7.96910E+00     8.61807E-01
     0.00009     2.15000E+01     4.57717E+02     7.87443E+00     8.61807E-01
     0.00009     2.25000E+01     4.57717E+02     7.77977E+00     8.61807E-01
     0.00009     2.35000E+01     4.57717E+02     7.68510E+00     8.61807E-01
     0.00009     2.45000E+01     4.57717E+02     7.59043E+00     8.61807E-01
     0.00009     2.55000E+01     4.57717E+02     7.49576E+00     8.61807E-01
     0.00009     2.65000E+01     4.57717E+02     7.40109E+00     8.61807E-01
     0.00009     2.75000E+01     4.57717E+02     7.30642E+00     8.61807E-01
     0.00009     2.85000E+01     4.57717E+02     7.21175E+00     8.61807E-01
     0.00009     2.95000E+01     4.57717E+02     7.11708E+00     8.61807E-01
     0.00009     3.05000E+01     4.57717E+02     7.02241E+00     8.61807E-01
     0.00009     3.15000E+01     4.57717E+02     6.92774E+00     8.61807E-01
     0.00009     3.25000E+01     4.57717E+02     6.83307E+00     8.61807E-01
     0.00009     3.35000E+01     4.57717E+02     6.73841E+00     8.61807E-01
     0.00009     3.45000E+01     4.57717E+02     6.64374E+00     8.61807E-01
     0.00009     3.55000E+01     4.57717E+02     6.54907E+00     8.61807E-01
     0.00009     3.65000E+01     4.57717E+02     6.45440E+00     8.61807E-01
     0.00009     3.75000E+01     4.57717E+02     6.35973E+00     8.61807E-01
     0.00009     3.85000E+01     4.57717E+02     6.26506E+00     8.61807E-01
     0.00009     3.95000E+01     4.57717E+02     6.17039E+00     8.61807E-01
     0.00009     4.05000E+01     4.57717E+02     6.07572E+00     8.61807E-01
     0.00009     4.15000E+01     4.57717E+02     5.98105E+00     8.61807E-01
     0.00009     4.25000E+01     4.57717E+02     5.88638E+00     8.61807E-01
     0.00009     4.35000E+01     4.57717E+02     5.79172E+00     8.61807E-01
     0.00009     4.45000E+01     4.57717E+02     5.69705E+00     8.61807E-01
     0.00009     4.55000E+01     4.57717E+02     5.60238E+00     8.61807E-01
     0.00009     4.65000E+01     4.57717E+02     5.50771E+00     8.61807E-01
     0.00009     4.75000E+01     4.57717E+02     5.41304E+00     8.61807E-01
     0.00009     4.85000E+01     4.57717E+02     5.31837E+00     8.61807E-01
     0.00009     4.95000E+01     4.57717E+02     5.22370E+00     8.61807E-01
     0.00009     5.05000E+01     4.57717E+02     5.12903E+00     8.61807E-01
     0.00009     5.15000E+01     4.57717E+02     5.03436E+00     8.61807E-01
     0.00009     5.25000E+01     4.57717E+02     4.93969E+00     8.61807E-01
     0.00009     5.35000E+01     4.57717E+02     4.84502E+00     8.61807E-01
     0.00009     5.45000E+01     4.57717E+02     4.75036E+00     8.61807E-01
     0.00009     5.55000E+01     4.57717E+02     4.65569E+00     8.61807E-01
     0.00009     5.65000E+01     4.57717E+02     4.56102E+00     8.61807E-01
     0.00009     5.75000E+01     4.57717E+02     4.46635E+00     8.61807E-01
     0.00009     5.85000E+01     4.57717E+02     4.37168E+00     8.61807E-01
