State         Time     Position         Conc
  CDR        hours           um        mol/L
  D       0.00000E+00     0.00000E+00     0.00000E+00
  D       0.00000E+00     5.00000E-03     0.00000E+00
  D       0.00000E+00     1.50000E-02     0.00000E+00
  D       0.00000E+00     2.50000E-02     0.00000E+00
  D       0.00000E+00     3.50000E-02     0.00000E+00
  D       0.00000E+00     4.50000E-02     0.00000E+00
  D       0.00000E+00     5.50000E-02     0.00000E+00
  D       0.00000E+00     6.50000E-02     0.00000E+00
  D       0.00000E+00     7.50000E-02     0.00000E+00
  D       0.00000E+00     8.50000E-02     0.00000E+00
  D       0.00000E+00     9.50000E-02     0.00000E+00
  D       0.00000E+00     1.05000E-01     0.00000E+00
  D       0.00000E+00     1.15000E-01     0.00000E+00
  D       0.00000E+00     1.25000E-01     0.00000E+00
  D       0.00000E+00     1.35000E-01     0.00000E+00
  D       0.00000E+00     1.45000E-01     0.00000E+00
  D       0.00000E+00     1.55000E-01     0.00000E+00
  D       0.00000E+00     1.65000E-01     0.00000E+00
  D       0.00000E+00     1.75000E-01     0.00000E+00
  D       0.00000E+00     1.85000E-01     0.00000E+00
  D       0.00000E+00     1.95000E-01     0.00000E+00
  D       0.00000E+00     2.05000E-01     0.00000E+00
  D       0.00000E+00     2.15000E-01     0.00000E+00
  D       0.00000E+00     2.25000E-01     0.00000E+00
  D       0.00000E+00     2.35000E-01     0.00000E+00
  D       0.00000E+00     2.45000E-01     0.00000E+00
  D       0.00000E+00     2.55000E-01     0.00000E+00
  D       0.00000E+00     2.65000E-01     0.00000E+00
  D       0.00000E+00     2.75000E-01     0.00000E+00
  D       0.00000E+00     2.85000E-01     0.00000E+00
  D       0.00000E+00     2.95000E-01     0.00000E+00
  D       0.00000E+00     3.05000E-01     0.00000E+00
  D       0.00000E+00     3.15000E-01     0.00000E+00
  D       0.00000E+00     3.25000E-01     0.00000E+00
  D       0.00000E+00     3.35000E-01     0.00000E+00
  D       0.00000E+00     3.45000E-01     0.00000E+00
  D       0.00000E+00     3.55000E-01     0.00000E+00
  D       0.00000E+00     3.65000E-01     0.00000E+00
  D       0.00000E+00     3.75000E-01     0.00000E+00
  D       0.00000E+00     3.85000E-01     0.00000E+00
  D       0.00000E+00     3.95000E-01     0.00000E+00
  D       0.00000E+00     4.05000E-01     0.00000E+00
  D       0.00000E+00     4.15000E-01     0.00000E+00
  D       0.00000E+00     4.25000E-01     0.00000E+00
  D       0.00000E+00     4.35000E-01     0.00000E+00
  D       0.00000E+00     4.45000E-01     0.00000E+00
  D       0.00000E+00     4.55000E-01     0.00000E+00
  D       0.00000E+00     4.65000E-01     0.00000E+00
  D       0.00000E+00     4.75000E-01     0.00000E+00
  D       0.00000E+00     4.85000E-01     0.00000E+00
  D       0.00000E+00     4.95000E-01     0.00000E+00
  D       0.00000E+00     5.05000E-01     0.00000E+00
  D       0.00000E+00     5.15000E-01     0.00000E+00
  D       0.00000E+00     5.25000E-01     0.00000E+00
  D       0.00000E+00     5.35000E-01     0.00000E+00
  D       0.00000E+00     5.45000E-01     0.00000E+00
  D       0.00000E+00     5.55000E-01     0.00000E+00
  D       0.00000E+00     5.65000E-01     0.00000E+00
  D       0.00000E+00     5.75000E-01     0.00000E+00
  D       0.00000E+00     5.85000E-01     0.00000E+00
  D       0.00000E+00     5.95000E-01     0.00000E+00
  D       0.00000E+00     6.05000E-01     0.00000E+00
  D       0.00000E+00     6.15000E-01     0.00000E+00
  D       0.00000E+00     6.25000E-01     0.00000E+00
  D       0.00000E+00     6.35000E-01     0.00000E+00
  D       0.00000E+00     6.45000E-01     0.00000E+00
  D       0.00000E+00     6.55000E-01     0.00000E+00
  D       0.00000E+00     6.65000E-01     0.00000E+00
  D       0.00000E+00     6.75000E-01     0.00000E+00
  D       0.00000E+00     6.85000E-01     0.00000E+00
  D       0.00000E+00     6.95000E-01     0.00000E+00
  D       0.00000E+00     7.05000E-01     0.00000E+00
  D       0.00000E+00     7.15000E-01     0.00000E+00
  D       0.00000E+00     7.25000E-01     0.00000E+00
  D       0.00000E+00     7.35000E-01     0.00000E+00
  D       0.00000E+00     7.45000E-01     0.00000E+00
  D       0.00000E+00     7.55000E-01     0.00000E+00
  D       0.00000E+00     7.65000E-01     0.00000E+00
  D       0.00000E+00     7.75000E-01     0.00000E+00
  D       0.00000E+00     7.85000E-01     0.00000E+00
  D       0.00000E+00     7.95000E-01     0.00000E+00
  D       0.00000E+00     8.05000E-01     0.00000E+00
  D       0.00000E+00     8.15000E-01     0.00000E+00
  D       0.00000E+00     8.25000E-01     0.00000E+00
  D       0.00000E+00     8.35000E-01     0.00000E+00
  D       0.00000E+00     8.45000E-01     0.00000E+00
  D       0.00000E+00     8.55000E-01     0.00000E+00
  D       0.00000E+00     8.65000E-01     0.00000E+00
  D       0.00000E+00     8.75000E-01     0.00000E+00
  D       0.00000E+00     8.85000E-01     0.00000E+00
  D       0.00000E+00     8.95000E-01     0.00000E+00
  D       0.00000E+00     9.05000E-01     0.00000E+00
  D       0.00000E+00     9.15000E-01     0.00000E+00
  D       0.00000E+00     9.25000E-01     0.00000E+00
  D       0.00000E+00     9.35000E-01     0.00000E+00
  D       0.00000E+00     9.45000E-01     0.00000E+00
  D       0.00000E+00     9.55000E-01     0.00000E+00
  D       0.00000E+00     9.65000E-01     0.00000E+00
  D       0.00000E+00     9.75000E-01     0.00000E+00
  D       0.00000E+00     9.85000E-01     0.00000E+00
  D       0.00000E+00     9.95000E-01     0.00000E+00
  D       0.00000E+00     1.00000E+00     0.00000E+00
  D       2.77778E-06     0.00000E+00     2.00000E-03
  D       2.77778E-06     5.00000E-03     1.90477E-03
  D       2.77778E-06     1.50000E-02     1.73239E-03
  D       2.77778E-06     2.50000E-02     1.57562E-03
  D       2.77778E-06     3.50000E-02     1.43304E-03
  D       2.77778E-06     4.50000E-02     1.30336E-03
  D       2.77778E-06     5.50000E-02     1.18541E-03
  D       2.77778E-06     6.50000E-02     1.07814E-03
  D       2.77778E-06     7.50000E-02     9.80585E-04
  D       2.77778E-06     8.50000E-02     8.91856E-04
  D       2.77778E-06     9.50000E-02     8.11157E-04
  D       2.77778E-06     1.05000E-01     7.37764E-04
  D       2.77778E-06     1.15000E-01     6.71014E-04
  D       2.77778E-06     1.25000E-01     6.10307E-04
  D       2.77778E-06     1.35000E-01     5.55096E-04
  D       2.77778E-06     1.45000E-01     5.04884E-04
  D       2.77778E-06     1.55000E-01     4.59218E-04
  D       2.77778E-06     1.65000E-01     4.17688E-04
  D       2.77778E-06     1.75000E-01     3.79919E-04
  D       2.77778E-06     1.85000E-01     3.45572E-04
  D       2.77778E-06     1.95000E-01     3.14338E-04
  D       2.77778E-06     2.05000E-01     2.85934E-04
  D       2.77778E-06     2.15000E-01     2.60106E-04
  D       2.77778E-06     2.25000E-01     2.36620E-04
  D       2.77778E-06     2.35000E-01     2.15266E-04
  D       2.77778E-06     2.45000E-01     1.95851E-04
  D       2.77778E-06     2.55000E-01     1.78200E-04
  D       2.77778E-06     2.65000E-01     1.62155E-04
  D       2.77778E-06     2.75000E-01     1.47570E-04
  D       2.77778E-06     2.85000E-01     1.34316E-04
  D       2.77778E-06     2.95000E-01     1.22272E-04
  D       2.77778E-06     3.05000E-01     1.11331E-04
  D       2.77778E-06     3.15000E-01     1.01393E-04
  D       2.77778E-06     3.25000E-01     9.23702E-05
  D       2.77778E-06     3.35000E-01     8.41806E-05
  D       2.77778E-06     3.45000E-01     7.67510E-05
  D       2.77778E-06     3.55000E-01     7.00146E-05
  D       2.77778E-06     3.65000E-01     6.39109E-05
  D       2.77778E-06     3.75000E-01     5.83854E-05
  D       2.77778E-06     3.85000E-01     5.33884E-05
  D       2.77778E-06     3.95000E-01     4.88754E-05
  D       2.77778E-06     4.05000E-01     4.48060E-05
  D       2.77778E-06     4.15000E-01     4.11439E-05
  D       2.77778E-06     4.25000E-01     3.78567E-05
  D       2.77778E-06     4.35000E-01     3.49151E-05
  D       2.77778E-06     4.45000E-01     3.22933E-05
  D       2.77778E-06     4.55000E-01     2.99682E-05
  D       2.77778E-06     4.65000E-01     2.79196E-05
  D       2.77778E-06     4.75000E-01     2.61296E-05
  D       2.77778E-06     4.85000E-01     2.45831E-05
  D       2.77778E-06     4.95000E-01     2.32669E-05
  D       2.77778E-06     5.05000E-01     2.21702E-05
  D       2.77778E-06     5.15000E-01     2.12842E-05
  D       2.77778E-06     5.25000E-01     2.06023E-05
  D       2.77778E-06     5.35000E-01     2.01195E-05
  D       2.77778E-06     5.45000E-01     1.98331E-05
  D       2.77778E-06     5.55000E-01     1.97422E-05
  D       2.77778E-06     5.65000E-01     1.98478E-05
  D       2.77778E-06     5.75000E-01     2.01529E-05
  D       2.77778E-06     5.85000E-01     2.06626E-05
  D       2.77778E-06     5.95000E-01     2.13840E-05
  D       2.77778E-06     6.05000E-01     2.23265E-05
  D       2.77778E-06     6.15000E-01     2.35017E-05
  D       2.77778E-06     6.25000E-01     2.49236E-05
  D       2.77778E-06     6.35000E-01     2.66090E-05
  D       2.77778E-06     6.45000E-01     2.85773E-05
  D       2.77778E-06     6.55000E-01     3.08511E-05
  D       2.77778E-06     6.65000E-01     3.34562E-05
  D       2.77778E-06     6.75000E-01     3.64218E-05
  D       2.77778E-06     6.85000E-01     3.97814E-05
  D       2.77778E-06     6.95000E-01     4.35723E-05
  D       2.77778E-06     7.05000E-01     4.78369E-05
  D       2.77778E-06     7.15000E-01     5.26225E-05
  D       2.77778E-06     7.25000E-01     5.79821E-05
  D       2.77778E-06     7.35000E-01     6.39752E-05
  D       2.77778E-06     7.45000E-01     7.06680E-05
  D       2.77778E-06     7.55000E-01     7.81344E-05
  D       2.77778E-06     7.65000E-01     8.64567E-05
  D       2.77778E-06     7.75000E-01     9.57269E-05
  D       2.77778E-06     7.85000E-01     1.06047E-04
  D       2.77778E-06     7.95000E-01     1.17531E-04
  D       2.77778E-06     8.05000E-01     1.30305E-04
  D       2.77778E-06     8.15000E-01     1.44510E-04
  D       2.77778E-06     8.25000E-01     1.60301E-04
  D       2.77778E-06     8.35000E-01     1.77854E-04
  D       2.77778E-06     8.45000E-01     1.97361E-04
  D       2.77778E-06     8.55000E-01     2.19037E-04
  D       2.77778E-06     8.65000E-01     2.43120E-04
  D       2.77778E-06     8.75000E-01     2.69874E-04
  D       2.77778E-06     8.85000E-01     2.99595E-04
  D       2.77778E-06     8.95000E-01     3.32609E-04
  D       2.77778E-06     9.05000E-01     3.69280E-04
  D       2.77778E-06     9.15000E-01     4.10010E-04
  D       2.77778E-06     9.25000E-01     4.55247E-04
  D       2.77778E-06     9.35000E-01     5.05489E-04
  D       2.77778E-06     9.45000E-01     5.61289E-04
  D       2.77778E-06     9.55000E-01     6.23259E-04
  D       2.77778E-06     9.65000E-01     6.92082E-04
  D       2.77778E-06     9.75000E-01     7.68513E-04
  D       2.77778E-06     9.85000E-01     8.53395E-04
  D       2.77778E-06     9.95000E-01     9.47658E-04
  D       2.77778E-06     1.00000E+00     1.00000E-03
  D       5.55556E-06     0.00000E+00     2.00000E-03
  D       5.55556E-06     5.00000E-03     1.95464E-03
  D       5.55556E-06     1.50000E-02     1.86397E-03
  D       5.55556E-06     2.50000E-02     1.77371E-03
  D       5.55556E-06     3.50000E-02     1.68453E-03
  D       5.55556E-06     4.50000E-02     1.59697E-03
  D       5.55556E-06     5.50000E-02     1.51147E-03
  D       5.55556E-06     6.50000E-02     1.42837E-03
  D       5.55556E-06     7.50000E-02     1.34795E-03
  D       5.55556E-06     8.50000E-02     1.27039E-03
  D       5.55556E-06     9.50000E-02     1.19585E-03
  D       5.55556E-06     1.05000E-01     1.12441E-03
  D       5.55556E-06     1.15000E-01     1.05612E-03
  D       5.55556E-06     1.25000E-01     9.90996E-04
  D       5.55556E-06     1.35000E-01     9.29029E-04
  D       5.55556E-06     1.45000E-01     8.70182E-04
  D       5.55556E-06     1.55000E-01     8.14400E-04
  D       5.55556E-06     1.65000E-01     7.61612E-04
  D       5.55556E-06     1.75000E-01     7.11735E-04
  D       5.55556E-06     1.85000E-01     6.64677E-04
  D       5.55556E-06     1.95000E-01     6.20340E-04
  D       5.55556E-06     2.05000E-01     5.78619E-04
  D       5.55556E-06     2.15000E-01     5.39409E-04
  D       5.55556E-06     2.25000E-01     5.02599E-04
  D       5.55556E-06     2.35000E-01     4.68080E-04
  D       5.55556E-06     2.45000E-01     4.35745E-04
  D       5.55556E-06     2.55000E-01     4.05485E-04
  D       5.55556E-06     2.65000E-01     3.77196E-04
  D       5.55556E-06     2.75000E-01     3.50774E-04
  D       5.55556E-06     2.85000E-01     3.26120E-04
  D       5.55556E-06     2.95000E-01     3.03138E-04
  D       5.55556E-06     3.05000E-01     2.81734E-04
  D       5.55556E-06     3.15000E-01     2.61820E-04
  D       5.55556E-06     3.25000E-01     2.43311E-04
  D       5.55556E-06     3.35000E-01     2.26127E-04
  D       5.55556E-06     3.45000E-01     2.10191E-04
  D       5.55556E-06     3.55000E-01     1.95429E-04
  D       5.55556E-06     3.65000E-01     1.81774E-04
  D       5.55556E-06     3.75000E-01     1.69161E-04
  D       5.55556E-06     3.85000E-01     1.57529E-04
  D       5.55556E-06     3.95000E-01     1.46823E-04
  D       5.55556E-06     4.05000E-01     1.36989E-04
  D       5.55556E-06     4.15000E-01     1.27979E-04
  D       5.55556E-06     4.25000E-01     1.19747E-04
  D       5.55556E-06     4.35000E-01     1.12251E-04
  D       5.55556E-06     4.45000E-01     1.05454E-04
  D       5.55556E-06     4.55000E-01     9.93202E-05
  D       5.55556E-06     4.65000E-01     9.38189E-05
  D       5.55556E-06     4.75000E-01     8.89215E-05
  D       5.55556E-06     4.85000E-01     8.46030E-05
  D       5.55556E-06     4.95000E-01     8.08416E-05
  D       5.55556E-06     5.05000E-01     7.76183E-05
  D       5.55556E-06     5.15000E-01     7.49172E-05
  D       5.55556E-06     5.25000E-01     7.27255E-05
  D       5.55556E-06     5.35000E-01     7.10331E-05
  D       5.55556E-06     5.45000E-01     6.98329E-05
  D       5.55556E-06     5.55000E-01     6.91207E-05
  D       5.55556E-06     5.65000E-01     6.88952E-05
  D       5.55556E-06     5.75000E-01     6.91578E-05
  D       5.55556E-06     5.85000E-01     6.99132E-05
  D       5.55556E-06     5.95000E-01     7.11686E-05
  D       5.55556E-06     6.05000E-01     7.29344E-05
  D       5.55556E-06     6.15000E-01     7.52239E-05
  D       5.55556E-06     6.25000E-01     7.80536E-05
  D       5.55556E-06     6.35000E-01     8.14429E-05
  D       5.55556E-06     6.45000E-01     8.54144E-05
  D       5.55556E-06     6.55000E-01     8.99939E-05
  D       5.55556E-06     6.65000E-01     9.52107E-05
  D       5.55556E-06     6.75000E-01     1.01097E-04
  D       5.55556E-06     6.85000E-01     1.07689E-04
  D       5.55556E-06     6.95000E-01     1.15027E-04
  D       5.55556E-06     7.05000E-01     1.23152E-04
  D       5.55556E-06     7.15000E-01     1.32111E-04
  D       5.55556E-06     7.25000E-01     1.41955E-04
  D       5.55556E-06     7.35000E-01     1.52737E-04
  D       5.55556E-06     7.45000E-01     1.64515E-04
  D       5.55556E-06     7.55000E-01     1.77348E-04
  D       5.55556E-06     7.65000E-01     1.91303E-04
  D       5.55556E-06     7.75000E-01     2.06445E-04
  D       5.55556E-06     7.85000E-01     2.22846E-04
  D       5.55556E-06     7.95000E-01     2.40579E-04
  D       5.55556E-06     8.05000E-01     2.59719E-04
  D       5.55556E-06     8.15000E-01     2.80345E-04
  D       5.55556E-06     8.25000E-01     3.02536E-04
  D       5.55556E-06     8.35000E-01     3.26371E-04
  D       5.55556E-06     8.45000E-01     3.51930E-04
  D       5.55556E-06     8.55000E-01     3.79290E-04
  D       5.55556E-06     8.65000E-01     4.08526E-04
  D       5.55556E-06     8.75000E-01     4.39708E-04
  D       5.55556E-06     8.85000E-01     4.72901E-04
  D       5.55556E-06     8.95000E-01     5.08159E-04
  D       5.55556E-06     9.05000E-01     5.45524E-04
  D       5.55556E-06     9.15000E-01     5.85026E-04
  D       5.55556E-06     9.25000E-01     6.26673E-04
  D       5.55556E-06     9.35000E-01     6.70450E-04
  D       5.55556E-06     9.45000E-01     7.16316E-04
  D       5.55556E-06     9.55000E-01     7.64189E-04
  D       5.55556E-06     9.65000E-01     8.13952E-04
  D       5.55556E-06     9.75000E-01     8.65430E-04
  D       5.55556E-06     9.85000E-01     9.18392E-04
  D       5.55556E-06     9.95000E-01     9.72534E-04
  D       5.55556E-06     1.00000E+00     1.00000E-03
  D       8.33333E-06     0.00000E+00     2.00000E-03
  D       8.33333E-06     5.00000E-03     1.96720E-03
  D       8.33333E-06     1.50000E-02     1.90141E-03
  D       8.33333E-06     2.50000E-02     1.83533E-03
  D       8.33333E-06     3.50000E-02     1.76921E-03
  D       8.33333E-06     4.50000E-02     1.70327E-03
  D       8.33333E-06     5.50000E-02     1.63774E-03
  D       8.33333E-06     6.50000E-02     1.57281E-03
  D       8.33333E-06     7.50000E-02     1.50868E-03
  D       8.33333E-06     8.50000E-02     1.44551E-03
  D       8.33333E-06     9.50000E-02     1.38347E-03
  D       8.33333E-06     1.05000E-01     1.32268E-03
  D       8.33333E-06     1.15000E-01     1.26326E-03
  D       8.33333E-06     1.25000E-01     1.20533E-03
  D       8.33333E-06     1.35000E-01     1.14895E-03
  D       8.33333E-06     1.45000E-01     1.09421E-03
  D       8.33333E-06     1.55000E-01     1.04117E-03
  D       8.33333E-06     1.65000E-01     9.89861E-04
  D       8.33333E-06     1.75000E-01     9.40322E-04
  D       8.33333E-06     1.85000E-01     8.92574E-04
  D       8.33333E-06     1.95000E-01     8.46627E-04
  D       8.33333E-06     2.05000E-01     8.02484E-04
  D       8.33333E-06     2.15000E-01     7.60138E-04
  D       8.33333E-06     2.25000E-01     7.19576E-04
  D       8.33333E-06     2.35000E-01     6.80778E-04
  D       8.33333E-06     2.45000E-01     6.43719E-04
  D       8.33333E-06     2.55000E-01     6.08369E-04
  D       8.33333E-06     2.65000E-01     5.74694E-04
  D       8.33333E-06     2.75000E-01     5.42658E-04
  D       8.33333E-06     2.85000E-01     5.12220E-04
  D       8.33333E-06     2.95000E-01     4.83339E-04
  D       8.33333E-06     3.05000E-01     4.55970E-04
  D       8.33333E-06     3.15000E-01     4.30071E-04
  D       8.33333E-06     3.25000E-01     4.05595E-04
  D       8.33333E-06     3.35000E-01     3.82497E-04
  D       8.33333E-06     3.45000E-01     3.60732E-04
  D       8.33333E-06     3.55000E-01     3.40255E-04
  D       8.33333E-06     3.65000E-01     3.21021E-04
  D       8.33333E-06     3.75000E-01     3.02987E-04
  D       8.33333E-06     3.85000E-01     2.86112E-04
  D       8.33333E-06     3.95000E-01     2.70353E-04
  D       8.33333E-06     4.05000E-01     2.55672E-04
  D       8.33333E-06     4.15000E-01     2.42031E-04
  D       8.33333E-06     4.25000E-01     2.29394E-04
  D       8.33333E-06     4.35000E-01     2.17727E-04
  D       8.33333E-06     4.45000E-01     2.06999E-04
  D       8.33333E-06     4.55000E-01     1.97178E-04
  D       8.33333E-06     4.65000E-01     1.88238E-04
  D       8.33333E-06     4.75000E-01     1.80153E-04
  D       8.33333E-06     4.85000E-01     1.72899E-04
  D       8.33333E-06     4.95000E-01     1.66456E-04
  D       8.33333E-06     5.05000E-01     1.60804E-04
  D       8.33333E-06     5.15000E-01     1.55927E-04
  D       8.33333E-06     5.25000E-01     1.51812E-04
  D       8.33333E-06     5.35000E-01     1.48447E-04
  D       8.33333E-06     5.45000E-01     1.45822E-04
  D       8.33333E-06     5.55000E-01     1.43931E-04
  D       8.33333E-06     5.65000E-01     1.42769E-04
  D       8.33333E-06     5.75000E-01     1.42334E-04
  D       8.33333E-06     5.85000E-01     1.42627E-04
  D       8.33333E-06     5.95000E-01     1.43649E-04
  D       8.33333E-06     6.05000E-01     1.45407E-04
  D       8.33333E-06     6.15000E-01     1.47907E-04
  D       8.33333E-06     6.25000E-01     1.51158E-04
  D       8.33333E-06     6.35000E-01     1.55174E-04
  D       8.33333E-06     6.45000E-01     1.59966E-04
  D       8.33333E-06     6.55000E-01     1.65553E-04
  D       8.33333E-06     6.65000E-01     1.71950E-04
  D       8.33333E-06     6.75000E-01     1.79179E-04
  D       8.33333E-06     6.85000E-01     1.87261E-04
  D       8.33333E-06     6.95000E-01     1.96220E-04
  D       8.33333E-06     7.05000E-01     2.06080E-04
  D       8.33333E-06     7.15000E-01     2.16868E-04
  D       8.33333E-06     7.25000E-01     2.28612E-04
  D       8.33333E-06     7.35000E-01     2.41340E-04
  D       8.33333E-06     7.45000E-01     2.55080E-04
  D       8.33333E-06     7.55000E-01     2.69864E-04
  D       8.33333E-06     7.65000E-01     2.85721E-04
  D       8.33333E-06     7.75000E-01     3.02681E-04
  D       8.33333E-06     7.85000E-01     3.20773E-04
  D       8.33333E-06     7.95000E-01     3.40024E-04
  D       8.33333E-06     8.05000E-01     3.60463E-04
  D       8.33333E-06     8.15000E-01     3.82114E-04
  D       8.33333E-06     8.25000E-01     4.04999E-04
  D       8.33333E-06     8.35000E-01     4.29137E-04
  D       8.33333E-06     8.45000E-01     4.54544E-04
  D       8.33333E-06     8.55000E-01     4.81232E-04
  D       8.33333E-06     8.65000E-01     5.09206E-04
  D       8.33333E-06     8.75000E-01     5.38466E-04
  D       8.33333E-06     8.85000E-01     5.69007E-04
  D       8.33333E-06     8.95000E-01     6.00814E-04
  D       8.33333E-06     9.05000E-01     6.33865E-04
  D       8.33333E-06     9.15000E-01     6.68131E-04
  D       8.33333E-06     9.25000E-01     7.03570E-04
  D       8.33333E-06     9.35000E-01     7.40133E-04
  D       8.33333E-06     9.45000E-01     7.77758E-04
  D       8.33333E-06     9.55000E-01     8.16374E-04
  D       8.33333E-06     9.65000E-01     8.55897E-04
  D       8.33333E-06     9.75000E-01     8.96236E-04
  D       8.33333E-06     9.85000E-01     9.37286E-04
  D       8.33333E-06     9.95000E-01     9.78935E-04
  D       8.33333E-06     1.00000E+00     1.00000E-03
  D       1.11111E-05     0.00000E+00     2.00000E-03
  D       1.11111E-05     5.00000E-03     1.97349E-03
  D       1.11111E-05     1.50000E-02     1.92028E-03
  D       1.11111E-05     2.50000E-02     1.86672E-03
  D       1.11111E-05     3.50000E-02     1.81295E-03
  D       1.11111E-05     4.50000E-02     1.75907E-03
  D       1.11111E-05     5.50000E-02     1.70521E-03
  D       1.11111E-05     6.50000E-02     1.65148E-03
  D       1.11111E-05     7.50000E-02     1.59801E-03
  D       1.11111E-05     8.50000E-02     1.54489E-03
  D       1.11111E-05     9.50000E-02     1.49224E-03
  D       1.11111E-05     1.05000E-01     1.44015E-03
  D       1.11111E-05     1.15000E-01     1.38871E-03
  D       1.11111E-05     1.25000E-01     1.33801E-03
  D       1.11111E-05     1.35000E-01     1.28813E-03
  D       1.11111E-05     1.45000E-01     1.23915E-03
  D       1.11111E-05     1.55000E-01     1.19112E-03
  D       1.11111E-05     1.65000E-01     1.14411E-03
  D       1.11111E-05     1.75000E-01     1.09818E-03
  D       1.11111E-05     1.85000E-01     1.05337E-03
  D       1.11111E-05     1.95000E-01     1.00971E-03
  D       1.11111E-05     2.05000E-01     9.67249E-04
  D       1.11111E-05     2.15000E-01     9.26011E-04
  D       1.11111E-05     2.25000E-01     8.86020E-04
  D       1.11111E-05     2.35000E-01     8.47293E-04
  D       1.11111E-05     2.45000E-01     8.09844E-04
  D       1.11111E-05     2.55000E-01     7.73682E-04
  D       1.11111E-05     2.65000E-01     7.38811E-04
  D       1.11111E-05     2.75000E-01     7.05233E-04
  D       1.11111E-05     2.85000E-01     6.72944E-04
  D       1.11111E-05     2.95000E-01     6.41940E-04
  D       1.11111E-05     3.05000E-01     6.12212E-04
  D       1.11111E-05     3.15000E-01     5.83749E-04
  D       1.11111E-05     3.25000E-01     5.56539E-04
  D       1.11111E-05     3.35000E-01     5.30565E-04
  D       1.11111E-05     3.45000E-01     5.05813E-04
  D       1.11111E-05     3.55000E-01     4.82264E-04
  D       1.11111E-05     3.65000E-01     4.59899E-04
  D       1.11111E-05     3.75000E-01     4.38700E-04
  D       1.11111E-05     3.85000E-01     4.18645E-04
  D       1.11111E-05     3.95000E-01     3.99716E-04
  D       1.11111E-05     4.05000E-01     3.81891E-04
  D       1.11111E-05     4.15000E-01     3.65149E-04
  D       1.11111E-05     4.25000E-01     3.49472E-04
  D       1.11111E-05     4.35000E-01     3.34838E-04
  D       1.11111E-05     4.45000E-01     3.21230E-04
  D       1.11111E-05     4.55000E-01     3.08627E-04
  D       1.11111E-05     4.65000E-01     2.97013E-04
  D       1.11111E-05     4.75000E-01     2.86371E-04
  D       1.11111E-05     4.85000E-01     2.76684E-04
  D       1.11111E-05     4.95000E-01     2.67939E-04
  D       1.11111E-05     5.05000E-01     2.60120E-04
  D       1.11111E-05     5.15000E-01     2.53217E-04
  D       1.11111E-05     5.25000E-01     2.47217E-04
  D       1.11111E-05     5.35000E-01     2.42112E-04
  D       1.11111E-05     5.45000E-01     2.37892E-04
  D       1.11111E-05     5.55000E-01     2.34551E-04
  D       1.11111E-05     5.65000E-01     2.32082E-04
  D       1.11111E-05     5.75000E-01     2.30482E-04
  D       1.11111E-05     5.85000E-01     2.29748E-04
  D       1.11111E-05     5.95000E-01     2.29877E-04
  D       1.11111E-05     6.05000E-01     2.30870E-04
  D       1.11111E-05     6.15000E-01     2.32727E-04
  D       1.11111E-05     6.25000E-01     2.35452E-04
  D       1.11111E-05     6.35000E-01     2.39046E-04
  D       1.11111E-05     6.45000E-01     2.43515E-04
  D       1.11111E-05     6.55000E-01     2.48864E-04
  D       1.11111E-05     6.65000E-01     2.55100E-04
  D       1.11111E-05     6.75000E-01     2.62230E-04
  D       1.11111E-05     6.85000E-01     2.70261E-04
  D       1.11111E-05     6.95000E-01     2.79203E-04
  D       1.11111E-05     7.05000E-01     2.89064E-04
  D       1.11111E-05     7.15000E-01     2.99854E-04
  D       1.11111E-05     7.25000E-01     3.11581E-04
  D       1.11111E-05     7.35000E-01     3.24255E-04
  D       1.11111E-05     7.45000E-01     3.37885E-04
  D       1.11111E-05     7.55000E-01     3.52480E-04
  D       1.11111E-05     7.65000E-01     3.68046E-04
  D       1.11111E-05     7.75000E-01     3.84592E-04
  D       1.11111E-05     7.85000E-01     4.02122E-04
  D       1.11111E-05     7.95000E-01     4.20641E-04
  D       1.11111E-05     8.05000E-01     4.40151E-04
  D       1.11111E-05     8.15000E-01     4.60653E-04
  D       1.11111E-05     8.25000E-01     4.82145E-04
  D       1.11111E-05     8.35000E-01     5.04624E-04
  D       1.11111E-05     8.45000E-01     5.28083E-04
  D       1.11111E-05     8.55000E-01     5.52512E-04
  D       1.11111E-05     8.65000E-01     5.77897E-04
  D       1.11111E-05     8.75000E-01     6.04224E-04
  D       1.11111E-05     8.85000E-01     6.31471E-04
  D       1.11111E-05     8.95000E-01     6.59615E-04
  D       1.11111E-05     9.05000E-01     6.88629E-04
  D       1.11111E-05     9.15000E-01     7.18481E-04
  D       1.11111E-05     9.25000E-01     7.49135E-04
  D       1.11111E-05     9.35000E-01     7.80550E-04
  D       1.11111E-05     9.45000E-01     8.12685E-04
  D       1.11111E-05     9.55000E-01     8.45489E-04
  D       1.11111E-05     9.65000E-01     8.78913E-04
  D       1.11111E-05     9.75000E-01     9.12902E-04
  D       1.11111E-05     9.85000E-01     9.47397E-04
  D       1.11111E-05     9.95000E-01     9.82338E-04
  D       1.11111E-05     1.00000E+00     1.00000E-03
  D       1.38889E-05     0.00000E+00     2.00000E-03
  D       1.38889E-05     5.00000E-03     1.97746E-03
  D       1.38889E-05     1.50000E-02     1.93220E-03
  D       1.38889E-05     2.50000E-02     1.88661E-03
  D       1.38889E-05     3.50000E-02     1.84075E-03
  D       1.38889E-05     4.50000E-02     1.79472E-03
  D       1.38889E-05     5.50000E-02     1.74859E-03
