State         Time     Position         c_LiPF6            Φ_2
  CDR        hours           um          mol/mL               V
  D        0.00389      0.00000    1.06084E-003    2.69421E-002
  D        0.00389      0.02500    1.00180E-003    2.55129E-002
  D        0.00389      0.07500    1.00002E-003    2.42250E-002
  D        0.00389      0.12500    1.00000E-003    2.29606E-002
  D        0.00389      0.17500    1.00000E-003    2.16963E-002
  D        0.00389      0.22500    1.00000E-003    2.04321E-002
  D        0.00389      0.27500    1.00000E-003    1.91678E-002
  D        0.00389      0.32500    1.00000E-003    1.79036E-002
  D        0.00389      0.37500    1.00000E-003    1.66393E-002
  D        0.00389      0.42500    1.00000E-003    1.53751E-002
  D        0.00389      0.47500    1.00000E-003    1.41108E-002
  D        0.00389      0.52500    1.00000E-003    1.28466E-002
  D        0.00389      0.57500    1.00000E-003    1.15823E-002
  D        0.00389      0.62500    1.00000E-003    1.03181E-002
  D        0.00389      0.67500    1.00000E-003    9.05382E-003
  D        0.00389      0.72500    1.00000E-003    7.78957E-003
  D        0.00389      0.77500    1.00000E-003    6.52532E-003
  D        0.00389      0.82500    1.00000E-003    5.26107E-003
  D        0.00389      0.87500    1.00000E-003    3.99682E-003
  D        0.00389      0.92500    9.99985E-004    2.73235E-003
  D        0.00389      0.97500    9.98203E-004    1.44238E-003
  D        0.00389      1.00000    9.42133E-004    0.00000E+000
  D        0.00417      0.00000    1.06097E-003    2.69457E-002
  D        0.00417      0.02500    1.00192E-003    2.55165E-002
  D        0.00417      0.07500    1.00002E-003    2.42269E-002
  D        0.00417      0.12500    1.00000E-003    2.29625E-002
  D        0.00417      0.17500    1.00000E-003    2.16982E-002
  D        0.00417      0.22500    1.00000E-003    2.04340E-002
  D        0.00417      0.27500    1.00000E-003    1.91697E-002
  D        0.00417      0.32500    1.00000E-003    1.79054E-002
  D        0.00417      0.37500    1.00000E-003    1.66412E-002
  D        0.00417      0.42500    1.00000E-003    1.53769E-002
  D        0.00417      0.47500    1.00000E-003    1.41127E-002
  D        0.00417      0.52500    1.00000E-003    1.28484E-002
  D        0.00417      0.57500    1.00000E-003    1.15842E-002
  D        0.00417      0.62500    1.00000E-003    1.03199E-002
  D        0.00417      0.67500    1.00000E-003    9.05569E-003
  D        0.00417      0.72500    1.00000E-003    7.79144E-003
  D        0.00417      0.77500    1.00000E-003    6.52719E-003
  D        0.00417      0.82500    1.00000E-003    5.26294E-003
  D        0.00417      0.87500    1.00000E-003    3.99869E-003
  D        0.00417      0.92500    9.99982E-004    2.73419E-003
  D        0.00417      0.97500    9.98075E-004    1.44241E-003
  D        0.00417      1.00000    9.42011E-004    0.00000E+000
  D        0.00444      0.00000    1.06111E-003    2.69492E-002
  D        0.00444      0.02500    1.00205E-003    2.55200E-002
  D        0.00444      0.07500    1.00002E-003    2.42288E-002
  D        0.00444      0.12500    1.00000E-003    2.29643E-002
  D        0.00444      0.17500    1.00000E-003    2.17001E-002
  D        0.00444      0.22500    1.00000E-003    2.04358E-002
  D        0.00444      0.27500    1.00000E-003    1.91716E-002
  D        0.00444      0.32500    1.00000E-003    1.79073E-002
  D        0.00444      0.37500    1.00000E-003    1.66431E-002
  D        0.00444      0.42500    1.00000E-003    1.53788E-002
  D        0.00444      0.47500    1.00000E-003    1.41146E-002
  D        0.00444      0.52500    1.00000E-003    1.28503E-002
  D        0.00444      0.57500    1.00000E-003    1.15861E-002
  D        0.00444      0.62500    1.00000E-003    1.03218E-002
  D        0.00444      0.67500    1.00000E-003    9.05756E-003
  D        0.00444      0.72500    1.00000E-003    7.79331E-003
  D        0.00444      0.77500    1.00000E-003    6.52906E-003
  D        0.00444      0.82500    1.00000E-003    5.26481E-003
  D        0.00444      0.87500    1.00000E-003    4.00056E-003
  D        0.00444      0.92500    9.99980E-004    2.73602E-003
  D        0.00444      0.97500    9.97948E-004    1.44245E-003
  D        0.00444      1.00000    9.41890E-004    0.00000E+000
  D        0.00472      0.00000    1.06124E-003    2.69527E-002
  D        0.00472      0.02500    1.00218E-003    2.55236E-002
  D        0.00472      0.07500    1.00002E-003    2.42307E-002
  D        0.00472      0.12500    1.00000E-003    2.29662E-002
  D        0.00472      0.17500    1.00000E-003    2.17019E-002
  D        0.00472      0.22500    1.00000E-003    2.04377E-002
  D        0.00472      0.27500    1.00000E-003    1.91734E-002
  D        0.00472      0.32500    1.00000E-003    1.79092E-002
  D        0.00472      0.37500    1.00000E-003    1.66449E-002
  D        0.00472      0.42500    1.00000E-003    1.53807E-002
  D        0.00472      0.47500    1.00000E-003    1.41164E-002
  D        0.00472      0.52500    1.00000E-003    1.28522E-002
  D        0.00472      0.57500    1.00000E-003    1.15879E-002
