State         Time     Position         ω_e        velocity          Peclet          flux_e          flux_0
  CDR        hours           um            -            cm/s               -       mol/cm2/s       mol/cm2/s
  D        0.00000      0.00000      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.02500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.07500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.12500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.17500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.22500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.27500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.32500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.37500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.42500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.47500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.52500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.57500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.62500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.67500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.72500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.77500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.82500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.87500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.92500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      0.97500      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00000      1.00000      0.40000     0.00000E+00     0.00000E+00     3.42022E-12     1.14007E-12
  D        0.00028      0.00000      0.40000     1.35409E-10     0.00000E+00     8.92260E-11     2.59417E-11
  D        0.00028      0.02500      0.40000     1.35409E-10     0.00000E+00     5.75964E-11     4.17564E-11
  D        0.00028      0.07500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17627E-11
  D        0.00028      0.12500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.17500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.22500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.27500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.32500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.37500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.42500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.47500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.52500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.57500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.62500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.67500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.72500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.77500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.82500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17628E-11
  D        0.00028      0.87500      0.40000     1.35409E-10     0.00000E+00     5.75838E-11     4.17627E-11
  D        0.00028      0.92500      0.40000     1.35409E-10     0.00000E+00     5.75964E-11     4.17564E-11
  D        0.00028      0.97500      0.40000     1.35409E-10     0.00000E+00     8.92259E-11     2.59417E-11
  D        0.00028      1.00000      0.40000     1.35409E-10     0.00000E+00     8.92258E-11     2.59418E-11
  D        0.00056      0.00000      0.40000     1.35409E-10     0.00000E+00     8.92262E-11     2.59418E-11
  D        0.00056      0.02500      0.40000     1.35409E-10     0.00000E+00     5.76093E-11     4.17503E-11
  D        0.00056      0.07500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.12500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.17500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.22500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.27500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.32500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.37500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.42500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.47500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.52500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.57500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.62500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.67500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.72500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.77500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.82500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.87500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00056      0.92500      0.40000     1.35409E-10     0.00000E+00     5.76093E-11     4.17503E-11
  D        0.00056      0.97500      0.40000     1.35409E-10     0.00000E+00     8.92262E-11     2.59418E-11
  D        0.00056      1.00000      0.40000     1.35409E-10     0.00000E+00     8.92261E-11     2.59419E-11
  D        0.00083      0.00000      0.40000     1.35409E-10     0.00000E+00     8.92262E-11     2.59418E-11
  D        0.00083      0.02500      0.40000     1.35409E-10     0.00000E+00     5.76219E-11     4.17440E-11
  D        0.00083      0.07500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.12500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.17500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.22500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.27500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.32500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.37500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.42500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.47500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.52500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.57500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.62500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.67500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.72500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.77500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.82500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.87500      0.40000     1.35409E-10     0.00000E+00     5.75840E-11     4.17629E-11
  D        0.00083      0.92500      0.40000     1.35409E-10     0.00000E+00     5.76219E-11     4.17440E-11
  D        0.00083      0.97500      0.40000     1.35409E-10     0.00000E+00     8.92262E-11     2.59418E-11
  D        0.00083      1.00000      0.40000     1.35409E-10     0.00000E+00     8.92261E-11     2.59419E-11
  D        0.00111      0.00000      0.40000     1.36260E-10     0.00000E+00     8.97366E-11     2.61119E-11
  D        0.00111      0.02500      0.40000     1.36260E-10     0.00000E+00     5.79748E-11     4.19928E-11
  D        0.00111      0.07500      0.40000     1.36260E-10     0.00000E+00     5.79243E-11     4.20181E-11
  D        0.00111      0.12500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.17500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.22500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.27500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.32500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.37500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.42500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.47500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.52500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.57500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.62500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.67500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.72500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.77500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.82500      0.40000     1.36260E-10     0.00000E+00     5.79242E-11     4.20181E-11
  D        0.00111      0.87500      0.40000     1.36260E-10     0.00000E+00     5.79243E-11     4.20181E-11
  D        0.00111      0.92500      0.40000     1.36260E-10     0.00000E+00     5.79748E-11     4.19928E-11
  D        0.00111      0.97500      0.40000     1.36260E-10     0.00000E+00     8.97366E-11     2.61119E-11
  D        0.00111      1.00000      0.40000     1.36260E-10     0.00000E+00     8.97364E-11     2.61120E-11
  D        0.00139      0.00000      0.40000     1.34547E-10     0.00000E+00     8.87086E-11     2.57693E-11
  D        0.00139      0.02500      0.40000     1.34547E-10     0.00000E+00     5.73021E-11     4.14726E-11
  D        0.00139      0.07500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.12500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.17500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.22500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.27500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.32500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.37500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.42500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.47500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.52500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.57500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.62500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.67500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.72500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.77500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.82500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.87500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00139      0.92500      0.40000     1.34547E-10     0.00000E+00     5.73021E-11     4.14726E-11
  D        0.00139      0.97500      0.40000     1.34547E-10     0.00000E+00     8.87086E-11     2.57693E-11
  D        0.00139      1.00000      0.40000     1.34547E-10     0.00000E+00     8.87085E-11     2.57694E-11
  D        0.00167      0.00000      0.40000     1.34547E-10     0.00000E+00     8.87086E-11     2.57693E-11
  D        0.00167      0.02500      0.40000     1.34547E-10     0.00000E+00     5.73146E-11     4.14663E-11
  D        0.00167      0.07500      0.40000     1.34547E-10     0.00000E+00     5.72391E-11     4.15041E-11
  D        0.00167      0.12500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.17500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.22500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.27500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.32500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.37500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.42500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.47500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.52500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.57500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.62500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.67500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.72500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.77500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.82500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00167      0.87500      0.40000     1.34547E-10     0.00000E+00     5.72391E-11     4.15041E-11
  D        0.00167      0.92500      0.40000     1.34547E-10     0.00000E+00     5.73146E-11     4.14663E-11
  D        0.00167      0.97500      0.40000     1.34547E-10     0.00000E+00     8.87086E-11     2.57693E-11
  D        0.00167      1.00000      0.40000     1.34547E-10     0.00000E+00     8.87085E-11     2.57694E-11
  D        0.00194      0.00000      0.40000     1.34547E-10     0.00000E+00     8.87086E-11     2.57693E-11
  D        0.00194      0.02500      0.40000     1.34547E-10     0.00000E+00     5.73271E-11     4.14600E-11
  D        0.00194      0.07500      0.40000     1.34547E-10     0.00000E+00     5.72391E-11     4.15041E-11
  D        0.00194      0.12500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.17500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.22500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.27500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.32500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.37500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.42500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.47500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.52500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.57500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.62500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.67500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.72500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.77500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.82500      0.40000     1.34547E-10     0.00000E+00     5.72390E-11     4.15041E-11
  D        0.00194      0.87500      0.40000     1.34547E-10     0.00000E+00     5.72391E-11     4.15041E-11
  D        0.00194      0.92500      0.40000     1.34547E-10     0.00000E+00     5.73271E-11     4.14600E-11
  D        0.00194      0.97500      0.40000     1.34547E-10     0.00000E+00     8.87086E-11     2.57693E-11
  D        0.00194      1.00000      0.40000     1.34547E-10     0.00000E+00     8.87085E-11     2.57694E-11
  D        0.00222      0.00000      0.40000     1.45741E-10     0.00000E+00     9.54253E-11     2.80082E-11
  D        0.00222      0.02500      0.40000     1.45741E-10     0.00000E+00     6.18183E-11     4.48117E-11
  D        0.00222      0.07500      0.40000     1.45741E-10     0.00000E+00     6.17169E-11     4.48624E-11
  D        0.00222      0.12500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.17500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.22500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.27500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.32500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.37500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.42500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.47500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.52500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.57500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.62500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.67500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.72500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.77500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.82500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00222      0.87500      0.40000     1.45741E-10     0.00000E+00     6.17169E-11     4.48624E-11
  D        0.00222      0.92500      0.40000     1.45741E-10     0.00000E+00     6.18183E-11     4.48117E-11
  D        0.00222      0.97500      0.40000     1.45741E-10     0.00000E+00     9.54253E-11     2.80082E-11
  D        0.00222      1.00000      0.40000     1.45741E-10     0.00000E+00     9.54252E-11     2.80083E-11
  D        0.00250      0.00000      0.40000     1.45741E-10     0.00000E+00     9.54253E-11     2.80082E-11
  D        0.00250      0.02500      0.40000     1.45741E-10     0.00000E+00     6.18317E-11     4.48050E-11
  D        0.00250      0.07500      0.40000     1.45741E-10     0.00000E+00     6.17170E-11     4.48624E-11
  D        0.00250      0.12500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.17500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.22500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.27500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.32500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.37500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.42500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.47500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.52500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.57500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.62500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.67500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.72500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.77500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.82500      0.40000     1.45741E-10     0.00000E+00     6.17168E-11     4.48625E-11
  D        0.00250      0.87500      0.40000     1.45741E-10     0.00000E+00     6.17170E-11     4.48624E-11
  D        0.00250      0.92500      0.40000     1.45741E-10     0.00000E+00     6.18317E-11     4.48050E-11
  D        0.00250      0.97500      0.40000     1.45741E-10     0.00000E+00     9.54253E-11     2.80082E-11
  D        0.00250      1.00000      0.40000     1.45741E-10     0.00000E+00     9.54252E-11     2.80083E-11
  D        0.00278      0.00000      0.40000     1.42157E-10     0.00000E+00     9.32746E-11     2.72913E-11
  D        0.00278      0.02500      0.40000     1.42157E-10     0.00000E+00     6.04110E-11     4.37231E-11
  D        0.00278      0.07500      0.40000     1.42157E-10     0.00000E+00     6.02832E-11     4.37870E-11
  D        0.00278      0.12500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.17500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.22500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.27500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.32500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.37500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.42500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.47500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.52500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.57500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.62500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.67500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.72500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.77500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.82500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00278      0.87500      0.40000     1.42157E-10     0.00000E+00     6.02832E-11     4.37870E-11
  D        0.00278      0.92500      0.40000     1.42157E-10     0.00000E+00     6.04110E-11     4.37231E-11
  D        0.00278      0.97500      0.40000     1.42157E-10     0.00000E+00     9.32746E-11     2.72913E-11
  D        0.00278      1.00000      0.40000     1.42157E-10     0.00000E+00     9.32745E-11     2.72914E-11
  D        0.00306      0.00000      0.40000     1.42157E-10     0.00000E+00     9.32746E-11     2.72913E-11
  D        0.00306      0.02500      0.40000     1.42157E-10     0.00000E+00     6.04241E-11     4.37166E-11
  D        0.00306      0.07500      0.40000     1.42157E-10     0.00000E+00     6.02833E-11     4.37870E-11
  D        0.00306      0.12500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.17500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.22500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.27500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.32500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.37500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.42500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.47500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.52500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.57500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.62500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.67500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.72500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.77500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.82500      0.40000     1.42157E-10     0.00000E+00     6.02830E-11     4.37871E-11
  D        0.00306      0.87500      0.40000     1.42157E-10     0.00000E+00     6.02833E-11     4.37870E-11
  D        0.00306      0.92500      0.40000     1.42157E-10     0.00000E+00     6.04241E-11     4.37166E-11
  D        0.00306      0.97500      0.40000     1.42157E-10     0.00000E+00     9.32746E-11     2.72913E-11
  D        0.00306      1.00000      0.40000     1.42157E-10     0.00000E+00     9.32745E-11     2.72914E-11
  D        0.00333      0.00000      0.40000     1.49913E-10     0.00000E+00     9.79283E-11     2.88425E-11
  D        0.00333      0.02500      0.40000     1.49913E-10     0.00000E+00     6.35403E-11     4.60366E-11
  D        0.00333      0.07500      0.40000     1.49913E-10     0.00000E+00     6.33858E-11     4.61138E-11
  D        0.00333      0.12500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.17500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.22500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.27500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.32500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.37500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.42500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.47500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.52500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.57500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
  D        0.00333      0.62500      0.40000     1.49913E-10     0.00000E+00     6.33854E-11     4.61140E-11
