        Time     Position          Conc_0          Conc_x
       hours           um           mol/L           mol/L
     3.70000      0.31250     5.83919E-01     4.16081E-01
     3.70000      0.33750     5.67998E-01     4.32002E-01
     3.70000      0.36250     5.53594E-01     4.46406E-01
     3.70000      0.38750     5.40571E-01     4.59429E-01
     3.70000      0.41250     5.28807E-01     4.71193E-01
     3.70000      0.43750     5.18189E-01     4.81811E-01
     3.70000      0.46250     5.08615E-01     4.91385E-01
     3.70000      0.48750     4.99993E-01     5.00007E-01
     3.70000      0.51250     4.92237E-01     5.07763E-01
     3.70000      0.53750     4.85270E-01     5.14730E-01
     3.70000      0.56250     4.79022E-01     5.20978E-01
     3.70000      0.58750     4.73428E-01     5.26572E-01
     3.70000      0.61250     4.68431E-01     5.31569E-01
     3.70000      0.63750     4.63976E-01     5.36024E-01
     3.70000      0.66250     4.60015E-01     5.39985E-01
     3.70000      0.68750     4.56505E-01     5.43495E-01
     3.70000      0.71250     4.53406E-01     5.46594E-01
     3.70000      0.73750     4.50682E-01     5.49318E-01
     3.70000      0.76250     4.48302E-01     5.51698E-01
     3.70000      0.78750     4.46237E-01     5.53763E-01
     3.70000      0.81250     4.44461E-01     5.55539E-01
     3.70000      0.83750     4.42954E-01     5.57046E-01
     3.70000      0.86250     4.41696E-01     5.58304E-01
     3.70000      0.88750     4.40672E-01     5.59328E-01
     3.70000      0.91250     4.39868E-01     5.60132E-01
     3.70000      0.93750     4.39274E-01     5.60726E-01
     3.70000      0.96250     4.38882E-01     5.61118E-01
     3.70000      0.98750     4.38688E-01     5.61312E-01
     3.70000      1.00000     4.38688E-01     5.61312E-01
     3.80000      0.00000     1.00000E+00     0.00000E+00
     3.80000      0.01250     9.70512E-01     2.94879E-02
     3.80000      0.03750     9.17406E-01     8.25943E-02
     3.80000      0.06250     8.69507E-01     1.30493E-01
     3.80000      0.08750     8.26247E-01     1.73753E-01
     3.80000      0.11250     7.87131E-01     2.12869E-01
     3.80000      0.13750     7.51730E-01     2.48270E-01
     3.80000      0.16250     7.19667E-01     2.80333E-01
     3.80000      0.18750     6.90613E-01     3.09387E-01
     3.80000      0.21250     6.64275E-01     3.35725E-01
     3.80000      0.23750     6.40395E-01     3.59605E-01
     3.80000      0.26250     6.18742E-01     3.81258E-01
     3.80000      0.28750     5.99111E-01     4.00889E-01
     3.80000      0.31250     5.81317E-01     4.18683E-01
     3.80000      0.33750     5.65194E-01     4.34806E-01
     3.80000      0.36250     5.50592E-01     4.49408E-01
     3.80000      0.38750     5.37376E-01     4.62624E-01
     3.80000      0.41250     5.25422E-01     4.74578E-01
     3.80000      0.43750     5.14621E-01     4.85379E-01
     3.80000      0.46250     5.04869E-01     4.95131E-01
     3.80000      0.48750     4.96075E-01     5.03925E-01
     3.80000      0.51250     4.88153E-01     5.11847E-01
     3.80000      0.53750     4.81029E-01     5.18971E-01
     3.80000      0.56250     4.74630E-01     5.25370E-01
     3.80000      0.58750     4.68893E-01     5.31107E-01
     3.80000      0.61250     4.63760E-01     5.36240E-01
     3.80000      0.63750     4.59178E-01     5.40822E-01
     3.80000      0.66250     4.55098E-01     5.44902E-01
     3.80000      0.68750     4.51478E-01     5.48522E-01
     3.80000      0.71250     4.48276E-01     5.51724E-01
     3.80000      0.73750     4.45458E-01     5.54542E-01
     3.80000      0.76250     4.42993E-01     5.57007E-01
     3.80000      0.78750     4.40851E-01     5.59149E-01
     3.80000      0.81250     4.39007E-01     5.60993E-01
     3.80000      0.83750     4.37440E-01     5.62560E-01
     3.80000      0.86250     4.36131E-01     5.63869E-01
     3.80000      0.88750     4.35065E-01     5.64935E-01
     3.80000      0.91250     4.34227E-01     5.65773E-01
     3.80000      0.93750     4.33607E-01     5.66393E-01
     3.80000      0.96250     4.33199E-01     5.66801E-01
     3.80000      0.98750     4.32995E-01     5.67005E-01
     3.80000      1.00000     4.32995E-01     5.67005E-01
     3.90000      0.00000     1.00000E+00     0.00000E+00
     3.90000      0.01250     9.70414E-01     2.95856E-02
     3.90000      0.03750     9.17112E-01     8.28876E-02
     3.90000      0.06250     8.69018E-01     1.30982E-01
     3.90000      0.08750     8.25560E-01     1.74440E-01
     3.90000      0.11250     7.86245E-01     2.13755E-01
     3.90000      0.13750     7.50645E-01     2.49355E-01
     3.90000      0.16250     7.18382E-01     2.81618E-01
     3.90000      0.18750     6.89127E-01     3.10873E-01
     3.90000      0.21250     6.62588E-01     3.37412E-01
     3.90000      0.23750     6.38508E-01     3.61492E-01
     3.90000      0.26250     6.16656E-01     3.83344E-01
     3.90000      0.28750     5.96827E-01     4.03173E-01
     3.90000      0.31250     5.78837E-01     4.21163E-01
     3.90000      0.33750     5.62521E-01     4.37479E-01
     3.90000      0.36250     5.47729E-01     4.52271E-01
     3.90000      0.38750     5.34327E-01     4.65673E-01
     3.90000      0.41250     5.22192E-01     4.77808E-01
     3.90000      0.43750     5.11213E-01     4.88787E-01
     3.90000      0.46250     5.01290E-01     4.98710E-01
     3.90000      0.48750     4.92330E-01     5.07670E-01
     3.90000      0.51250     4.84250E-01     5.15750E-01
     3.90000      0.53750     4.76972E-01     5.23028E-01
     3.90000      0.56250     4.70427E-01     5.29573E-01
     3.90000      0.58750     4.64551E-01     5.35449E-01
     3.90000      0.61250     4.59287E-01     5.40713E-01
     3.90000      0.63750     4.54581E-01     5.45419E-01
     3.90000      0.66250     4.50386E-01     5.49614E-01
     3.90000      0.68750     4.46657E-01     5.53343E-01
     3.90000      0.71250     4.43356E-01     5.56644E-01
     3.90000      0.73750     4.40447E-01     5.59553E-01
     3.90000      0.76250     4.37898E-01     5.62102E-01
     3.90000      0.78750     4.35681E-01     5.64319E-01
     3.90000      0.81250     4.33770E-01     5.66230E-01
     3.90000      0.83750     4.32145E-01     5.67855E-01
     3.90000      0.86250     4.30786E-01     5.69214E-01
     3.90000      0.88750     4.29678E-01     5.70322E-01
     3.90000      0.91250     4.28807E-01     5.71193E-01
     3.90000      0.93750     4.28162E-01     5.71838E-01
     3.90000      0.96250     4.27737E-01     5.72263E-01
     3.90000      0.98750     4.27525E-01     5.72475E-01
     3.90000      1.00000     4.27525E-01     5.72475E-01
     4.00000      0.00000     1.00000E+00     0.00000E+00
     4.00000      0.01250     9.70322E-01     2.96784E-02
     4.00000      0.03750     9.16834E-01     8.31665E-02
     4.00000      0.06250     8.68552E-01     1.31448E-01
     4.00000      0.08750     8.24906E-01     1.75094E-01
     4.00000      0.11250     7.85403E-01     2.14597E-01
     4.00000      0.13750     7.49612E-01     2.50388E-01
     4.00000      0.16250     7.17159E-01     2.82841E-01
     4.00000      0.18750     6.87712E-01     3.12288E-01
     4.00000      0.21250     6.60982E-01     3.39018E-01
     4.00000      0.23750     6.36710E-01     3.63290E-01
     4.00000      0.26250     6.14668E-01     3.85332E-01
     4.00000      0.28750     5.94649E-01     4.05351E-01
     4.00000      0.31250     5.76472E-01     4.23528E-01
     4.00000      0.33750     5.59971E-01     4.40029E-01
     4.00000      0.36250     5.44997E-01     4.55003E-01
     4.00000      0.38750     5.31416E-01     4.68584E-01
     4.00000      0.41250     5.19107E-01     4.80893E-01
     4.00000      0.43750     5.07958E-01     4.92042E-01
     4.00000      0.46250     4.97870E-01     5.02130E-01
     4.00000      0.48750     4.88750E-01     5.11250E-01
     4.00000      0.51250     4.80516E-01     5.19484E-01
     4.00000      0.53750     4.73090E-01     5.26910E-01
     4.00000      0.56250     4.66404E-01     5.33596E-01
     4.00000      0.58750     4.60394E-01     5.39606E-01
     4.00000      0.61250     4.55002E-01     5.44998E-01
     4.00000      0.63750     4.50176E-01     5.49824E-01
     4.00000      0.66250     4.45868E-01     5.54132E-01
     4.00000      0.68750     4.42035E-01     5.57965E-01
     4.00000      0.71250     4.38636E-01     5.61364E-01
     4.00000      0.73750     4.35638E-01     5.64362E-01
     4.00000      0.76250     4.33007E-01     5.66993E-01
     4.00000      0.78750     4.30717E-01     5.69283E-01
     4.00000      0.81250     4.28741E-01     5.71259E-01
     4.00000      0.83750     4.27059E-01     5.72941E-01
     4.00000      0.86250     4.25651E-01     5.74349E-01
     4.00000      0.88750     4.24502E-01     5.75498E-01
     4.00000      0.91250     4.23598E-01     5.76402E-01
     4.00000      0.93750     4.22929E-01     5.77071E-01
     4.00000      0.96250     4.22488E-01     5.77512E-01
     4.00000      0.98750     4.22268E-01     5.77732E-01
     4.00000      1.00000     4.22268E-01     5.77732E-01
     4.10000      0.00000     1.00000E+00     0.00000E+00
     4.10000      0.01250     9.70233E-01     2.97668E-02
     4.10000      0.03750     9.16568E-01     8.34319E-02
     4.10000      0.06250     8.68109E-01     1.31891E-01
     4.10000      0.08750     8.24284E-01     1.75716E-01
     4.10000      0.11250     7.84601E-01     2.15399E-01
     4.10000      0.13750     7.48629E-01     2.51371E-01
     4.10000      0.16250     7.15993E-01     2.84007E-01
     4.10000      0.18750     6.86364E-01     3.13636E-01
     4.10000      0.21250     6.59451E-01     3.40549E-01
     4.10000      0.23750     6.34997E-01     3.65003E-01
     4.10000      0.26250     6.12772E-01     3.87228E-01
     4.10000      0.28750     5.92573E-01     4.07427E-01
     4.10000      0.31250     5.74216E-01     4.25784E-01
     4.10000      0.33750     5.57538E-01     4.42462E-01
     4.10000      0.36250     5.42389E-01     4.57611E-01
     4.10000      0.38750     5.28637E-01     4.71363E-01
     4.10000      0.41250     5.16160E-01     4.83840E-01
     4.10000      0.43750     5.04847E-01     4.95153E-01
     4.10000      0.46250     4.94600E-01     5.05400E-01
     4.10000      0.48750     4.85326E-01     5.14674E-01
     4.10000      0.51250     4.76942E-01     5.23058E-01
     4.10000      0.53750     4.69374E-01     5.30626E-01
     4.10000      0.56250     4.62551E-01     5.37449E-01
     4.10000      0.58750     4.56411E-01     5.43589E-01
     4.10000      0.61250     4.50896E-01     5.49104E-01
     4.10000      0.63750     4.45953E-01     5.54047E-01
     4.10000      0.66250     4.41536E-01     5.58464E-01
     4.10000      0.68750     4.37600E-01     5.62400E-01
     4.10000      0.71250     4.34107E-01     5.65893E-01
     4.10000      0.73750     4.31021E-01     5.68979E-01
     4.10000      0.76250     4.28312E-01     5.71688E-01
     4.10000      0.78750     4.25950E-01     5.74050E-01
     4.10000      0.81250     4.23911E-01     5.76089E-01
     4.10000      0.83750     4.22173E-01     5.77827E-01
     4.10000      0.86250     4.20717E-01     5.79283E-01
     4.10000      0.88750     4.19528E-01     5.80472E-01
     4.10000      0.91250     4.18592E-01     5.81408E-01
     4.10000      0.93750     4.17899E-01     5.82101E-01
     4.10000      0.96250     4.17441E-01     5.82559E-01
     4.10000      0.98750     4.17214E-01     5.82786E-01
     4.10000      1.00000     4.17214E-01     5.82786E-01
     4.20000      0.00000     1.00000E+00     0.00000E+00
     4.20000      0.01250     9.70149E-01     2.98510E-02
     4.20000      0.03750     9.16315E-01     8.36847E-02
     4.20000      0.06250     8.67686E-01     1.32314E-01
     4.20000      0.08750     8.23692E-01     1.76308E-01
     4.20000      0.11250     7.83837E-01     2.16163E-01
     4.20000      0.13750     7.47692E-01     2.52308E-01
     4.20000      0.16250     7.14883E-01     2.85117E-01
     4.20000      0.18750     6.85080E-01     3.14920E-01
     4.20000      0.21250     6.57992E-01     3.42008E-01
     4.20000      0.23750     6.33363E-01     3.66637E-01
     4.20000      0.26250     6.10964E-01     3.89036E-01
     4.20000      0.28750     5.90592E-01     4.09408E-01
     4.20000      0.31250     5.72063E-01     4.27937E-01
     4.20000      0.33750     5.55214E-01     4.44786E-01
     4.20000      0.36250     5.39898E-01     4.60102E-01
     4.20000      0.38750     5.25981E-01     4.74019E-01
     4.20000      0.41250     5.13342E-01     4.86658E-01
     4.20000      0.43750     5.01872E-01     4.98128E-01
     4.20000      0.46250     4.91471E-01     5.08529E-01
     4.20000      0.48750     4.82049E-01     5.17951E-01
     4.20000      0.51250     4.73522E-01     5.26478E-01
     4.20000      0.53750     4.65815E-01     5.34185E-01
     4.20000      0.56250     4.58860E-01     5.41140E-01
     4.20000      0.58750     4.52594E-01     5.47406E-01
     4.20000      0.61250     4.46959E-01     5.53041E-01
     4.20000      0.63750     4.41903E-01     5.58097E-01
     4.20000      0.66250     4.37379E-01     5.62621E-01
     4.20000      0.68750     4.33344E-01     5.66656E-01
     4.20000      0.71250     4.29759E-01     5.70241E-01
     4.20000      0.73750     4.26589E-01     5.73411E-01
     4.20000      0.76250     4.23802E-01     5.76198E-01
     4.20000      0.78750     4.21371E-01     5.78629E-01
     4.20000      0.81250     4.19269E-01     5.80731E-01
     4.20000      0.83750     4.17477E-01     5.82523E-01
     4.20000      0.86250     4.15974E-01     5.84026E-01
     4.20000      0.88750     4.14746E-01     5.85254E-01
     4.20000      0.91250     4.13779E-01     5.86221E-01
     4.20000      0.93750     4.13063E-01     5.86937E-01
     4.20000      0.96250     4.12590E-01     5.87410E-01
     4.20000      0.98750     4.12354E-01     5.87646E-01
     4.20000      1.00000     4.12354E-01     5.87646E-01
     4.30000      0.00000     1.00000E+00     0.00000E+00
     4.30000      0.01250     9.70069E-01     2.99311E-02
     4.30000      0.03750     9.16074E-01     8.39256E-02
     4.30000      0.06250     8.67284E-01     1.32716E-01
     4.30000      0.08750     8.23127E-01     1.76873E-01
     4.30000      0.11250     7.83108E-01     2.16892E-01
     4.30000      0.13750     7.46799E-01     2.53201E-01
     4.30000      0.16250     7.13824E-01     2.86176E-01
     4.30000      0.18750     6.83855E-01     3.16145E-01
     4.30000      0.21250     6.56600E-01     3.43400E-01
     4.30000      0.23750     6.31804E-01     3.68196E-01
     4.30000      0.26250     6.09239E-01     3.90761E-01
     4.30000      0.28750     5.88700E-01     4.11300E-01
     4.30000      0.31250     5.70007E-01     4.29993E-01
     4.30000      0.33750     5.52995E-01     4.47005E-01
     4.30000      0.36250     5.37518E-01     4.62482E-01
     4.30000      0.38750     5.23442E-01     4.76558E-01
     4.30000      0.41250     5.10648E-01     4.89352E-01
     4.30000      0.43750     4.99026E-01     5.00974E-01
     4.30000      0.46250     4.88477E-01     5.11523E-01
     4.30000      0.48750     4.78911E-01     5.21089E-01
     4.30000      0.51250     4.70246E-01     5.29754E-01
     4.30000      0.53750     4.62406E-01     5.37594E-01
     4.30000      0.56250     4.55323E-01     5.44677E-01
     4.30000      0.58750     4.48934E-01     5.51066E-01
     4.30000      0.61250     4.43183E-01     5.56817E-01
     4.30000      0.63750     4.38018E-01     5.61982E-01
     4.30000      0.66250     4.33391E-01     5.66609E-01
     4.30000      0.68750     4.29260E-01     5.70740E-01
     4.30000      0.71250     4.25585E-01     5.74415E-01
     4.30000      0.73750     4.22332E-01     5.77668E-01
     4.30000      0.76250     4.19470E-01     5.80530E-01
     4.30000      0.78750     4.16971E-01     5.83029E-01
     4.30000      0.81250     4.14809E-01     5.85191E-01
     4.30000      0.83750     4.12963E-01     5.87037E-01
     4.30000      0.86250     4.11415E-01     5.88585E-01
     4.30000      0.88750     4.10149E-01     5.89851E-01
     4.30000      0.91250     4.09151E-01     5.90849E-01
     4.30000      0.93750     4.08412E-01     5.91588E-01
     4.30000      0.96250     4.07923E-01     5.92077E-01
     4.30000      0.98750     4.07680E-01     5.92320E-01
     4.30000      1.00000     4.07680E-01     5.92320E-01
     4.40000      0.00000     1.00000E+00     0.00000E+00
     4.40000      0.01250     9.69992E-01     3.00076E-02
     4.40000      0.03750     9.15845E-01     8.41552E-02
     4.40000      0.06250     8.66901E-01     1.33099E-01
     4.40000      0.08750     8.22588E-01     1.77412E-01
     4.40000      0.11250     7.82414E-01     2.17586E-01
     4.40000      0.13750     7.45947E-01     2.54053E-01
     4.40000      0.16250     7.12814E-01     2.87186E-01
     4.40000      0.18750     6.82686E-01     3.17314E-01
     4.40000      0.21250     6.55272E-01     3.44728E-01
     4.40000      0.23750     6.30316E-01     3.69684E-01
     4.40000      0.26250     6.07591E-01     3.92409E-01
     4.40000      0.28750     5.86893E-01     4.13107E-01
     4.40000      0.31250     5.68042E-01     4.31958E-01
     4.40000      0.33750     5.50873E-01     4.49127E-01
     4.40000      0.36250     5.35241E-01     4.64759E-01
     4.40000      0.38750     5.21014E-01     4.78986E-01
     4.40000      0.41250     5.08070E-01     4.91930E-01
     4.40000      0.43750     4.96302E-01     5.03698E-01
     4.40000      0.46250     4.85611E-01     5.14389E-01
     4.40000      0.48750     4.75907E-01     5.24093E-01
     4.40000      0.51250     4.67108E-01     5.32892E-01
     4.40000      0.53750     4.59139E-01     5.40861E-01
     4.40000      0.56250     4.51932E-01     5.48068E-01
     4.40000      0.58750     4.45425E-01     5.54575E-01
     4.40000      0.61250     4.39562E-01     5.60438E-01
     4.40000      0.63750     4.34290E-01     5.65710E-01
     4.40000      0.66250     4.29563E-01     5.70437E-01
     4.40000      0.68750     4.25338E-01     5.74662E-01
     4.40000      0.71250     4.21576E-01     5.78424E-01
     4.40000      0.73750     4.18243E-01     5.81757E-01
     4.40000      0.76250     4.15308E-01     5.84692E-01
     4.40000      0.78750     4.12742E-01     5.87258E-01
     4.40000      0.81250     4.10521E-01     5.89479E-01
     4.40000      0.83750     4.08624E-01     5.91376E-01
     4.40000      0.86250     4.07031E-01     5.92969E-01
     4.40000      0.88750     4.05728E-01     5.94272E-01
     4.40000      0.91250     4.04700E-01     5.95300E-01
     4.40000      0.93750     4.03939E-01     5.96061E-01
     4.40000      0.96250     4.03435E-01     5.96565E-01
     4.40000      0.98750     4.03185E-01     5.96815E-01
     4.40000      1.00000     4.03185E-01     5.96815E-01
     4.50000      0.00000     1.00000E+00     0.00000E+00
     4.50000      0.01250     9.69919E-01     3.00805E-02
     4.50000      0.03750     9.15626E-01     8.43743E-02
     4.50000      0.06250     8.66535E-01     1.33465E-01
     4.50000      0.08750     8.22074E-01     1.77926E-01
     4.50000      0.11250     7.81751E-01     2.18249E-01
     4.50000      0.13750     7.45134E-01     2.54866E-01
     4.50000      0.16250     7.11850E-01     2.88150E-01
     4.50000      0.18750     6.81570E-01     3.18430E-01
     4.50000      0.21250     6.54003E-01     3.45997E-01
     4.50000      0.23750     6.28894E-01     3.71106E-01
     4.50000      0.26250     6.06016E-01     3.93984E-01
     4.50000      0.28750     5.85166E-01     4.14834E-01
     4.50000      0.31250     5.66163E-01     4.33837E-01
     4.50000      0.33750     5.48845E-01     4.51155E-01
     4.50000      0.36250     5.33064E-01     4.66936E-01
     4.50000      0.38750     5.18690E-01     4.81310E-01
     4.50000      0.41250     5.05603E-01     4.94397E-01
     4.50000      0.43750     4.93694E-01     5.06306E-01
     4.50000      0.46250     4.82866E-01     5.17134E-01
     4.50000      0.48750     4.73028E-01     5.26972E-01
     4.50000      0.51250     4.64100E-01     5.35900E-01
     4.50000      0.53750     4.56006E-01     5.43994E-01
     4.50000      0.56250     4.48680E-01     5.51320E-01
     4.50000      0.58750     4.42059E-01     5.57941E-01
     4.50000      0.61250     4.36086E-01     5.63914E-01
     4.50000      0.63750     4.30711E-01     5.69289E-01
     4.50000      0.66250     4.25887E-01     5.74113E-01
     4.50000      0.68750     4.21571E-01     5.78429E-01
     4.50000      0.71250     4.17725E-01     5.82275E-01
     4.50000      0.73750     4.14314E-01     5.85686E-01
     4.50000      0.76250     4.11307E-01     5.88693E-01
     4.50000      0.78750     4.08677E-01     5.91323E-01
     4.50000      0.81250     4.06399E-01     5.93601E-01
     4.50000      0.83750     4.04451E-01     5.95549E-01
     4.50000      0.86250     4.02815E-01     5.97185E-01
     4.50000      0.88750     4.01475E-01     5.98525E-01
     4.50000      0.91250     4.00419E-01     5.99581E-01
     4.50000      0.93750     3.99635E-01     6.00365E-01
     4.50000      0.96250     3.99117E-01     6.00883E-01
     4.50000      0.98750     3.98860E-01     6.01140E-01
     4.50000      1.00000     3.98860E-01     6.01140E-01
     4.60000      0.00000     1.00000E+00     0.00000E+00
     4.60000      0.01250     9.69850E-01     3.01501E-02
     4.60000      0.03750     9.15417E-01     8.45835E-02
     4.60000      0.06250     8.66185E-01     1.33815E-01
     4.60000      0.08750     8.21584E-01     1.78416E-01
     4.60000      0.11250     7.81118E-01     2.18882E-01
     4.60000      0.13750     7.44358E-01     2.55642E-01
     4.60000      0.16250     7.10929E-01     2.89071E-01
     4.60000      0.18750     6.80503E-01     3.19497E-01
     4.60000      0.21250     6.52791E-01     3.47209E-01
     4.60000      0.23750     6.27535E-01     3.72465E-01
     4.60000      0.26250     6.04511E-01     3.95489E-01
     4.60000      0.28750     5.83515E-01     4.16485E-01
     4.60000      0.31250     5.64366E-01     4.35634E-01
     4.60000      0.33750     5.46904E-01     4.53096E-01
     4.60000      0.36250     5.30981E-01     4.69019E-01
     4.60000      0.38750     5.16466E-01     4.83534E-01
     4.60000      0.41250     5.03240E-01     4.96760E-01
     4.60000      0.43750     4.91196E-01     5.08804E-01
     4.60000      0.46250     4.80235E-01     5.19765E-01
     4.60000      0.48750     4.70269E-01     5.29731E-01
     4.60000      0.51250     4.61216E-01     5.38784E-01
     4.60000      0.53750     4.53002E-01     5.46998E-01
     4.60000      0.56250     4.45560E-01     5.54440E-01
     4.60000      0.58750     4.38828E-01     5.61172E-01
     4.60000      0.61250     4.32750E-01     5.67250E-01
     4.60000      0.63750     4.27275E-01     5.72725E-01
     4.60000      0.66250     4.22357E-01     5.77643E-01
     4.60000      0.68750     4.17953E-01     5.82047E-01
     4.60000      0.71250     4.14025E-01     5.85975E-01
     4.60000      0.73750     4.10538E-01     5.89462E-01
     4.60000      0.76250     4.07462E-01     5.92538E-01
     4.60000      0.78750     4.04769E-01     5.95231E-01
     4.60000      0.81250     4.02435E-01     5.97565E-01
     4.60000      0.83750     4.00438E-01     5.99562E-01
     4.60000      0.86250     3.98759E-01     6.01241E-01
     4.60000      0.88750     3.97384E-01     6.02616E-01
     4.60000      0.91250     3.96300E-01     6.03700E-01
     4.60000      0.93750     3.95495E-01     6.04505E-01
     4.60000      0.96250     3.94963E-01     6.05037E-01
     4.60000      0.98750     3.94698E-01     6.05302E-01
     4.60000      1.00000     3.94698E-01     6.05302E-01
     4.70000      0.00000     1.00000E+00     0.00000E+00
     4.70000      0.01250     9.69783E-01     3.02166E-02
     4.70000      0.03750     9.15217E-01     8.47832E-02
     4.70000      0.06250     8.65851E-01     1.34149E-01
     4.70000      0.08750     8.21115E-01     1.78885E-01
     4.70000      0.11250     7.80513E-01     2.19487E-01
     4.70000      0.13750     7.43616E-01     2.56384E-01
     4.70000      0.16250     7.10049E-01     2.89951E-01
     4.70000      0.18750     6.79484E-01     3.20516E-01
     4.70000      0.21250     6.51632E-01     3.48368E-01
     4.70000      0.23750     6.26236E-01     3.73764E-01
     4.70000      0.26250     6.03071E-01     3.96929E-01
     4.70000      0.28750     5.81935E-01     4.18065E-01
     4.70000      0.31250     5.62647E-01     4.37353E-01
     4.70000      0.33750     5.45046E-01     4.54954E-01
     4.70000      0.36250     5.28986E-01     4.71014E-01
     4.70000      0.38750     5.14336E-01     4.85664E-01
     4.70000      0.41250     5.00977E-01     4.99023E-01
     4.70000      0.43750     4.88802E-01     5.11198E-01
     4.70000      0.46250     4.77714E-01     5.22286E-01
     4.70000      0.48750     4.67624E-01     5.32376E-01
     4.70000      0.51250     4.58450E-01     5.41550E-01
     4.70000      0.53750     4.50120E-01     5.49880E-01
     4.70000      0.56250     4.42566E-01     5.57434E-01
     4.70000      0.58750     4.35727E-01     5.64273E-01
     4.70000      0.61250     4.29547E-01     5.70453E-01
     4.70000      0.63750     4.23975E-01     5.76025E-01
     4.70000      0.66250     4.18966E-01     5.81034E-01
     4.70000      0.68750     4.14476E-01     5.85524E-01
     4.70000      0.71250     4.10468E-01     5.89532E-01
     4.70000      0.73750     4.06908E-01     5.93092E-01
     4.70000      0.76250     4.03764E-01     5.96236E-01
     4.70000      0.78750     4.01010E-01     5.98990E-01
     4.70000      0.81250     3.98622E-01     6.01378E-01
     4.70000      0.83750     3.96577E-01     6.03423E-01
     4.70000      0.86250     3.94857E-01     6.05143E-01
     4.70000      0.88750     3.93448E-01     6.06552E-01
     4.70000      0.91250     3.92336E-01     6.07664E-01
     4.70000      0.93750     3.91510E-01     6.08490E-01
     4.70000      0.96250     3.90964E-01     6.09036E-01
     4.70000      0.98750     3.90692E-01     6.09308E-01
     4.70000      1.00000     3.90692E-01     6.09308E-01
     4.80000      0.00000     1.00000E+00     0.00000E+00
     4.80000      0.01250     9.69720E-01     3.02802E-02
     4.80000      0.03750     9.15026E-01     8.49740E-02
     4.80000      0.06250     8.65533E-01     1.34467E-01
     4.80000      0.08750     8.20667E-01     1.79333E-01
     4.80000      0.11250     7.79935E-01     2.20065E-01
     4.80000      0.13750     7.42907E-01     2.57093E-01
     4.80000      0.16250     7.09208E-01     2.90792E-01
     4.80000      0.18750     6.78510E-01     3.21490E-01
     4.80000      0.21250     6.50523E-01     3.49477E-01
     4.80000      0.23750     6.24994E-01     3.75006E-01
     4.80000      0.26250     6.01694E-01     3.98306E-01
     4.80000      0.28750     5.80424E-01     4.19576E-01
     4.80000      0.31250     5.61002E-01     4.38998E-01
     4.80000      0.33750     5.43267E-01     4.56733E-01
     4.80000      0.36250     5.27075E-01     4.72925E-01
     4.80000      0.38750     5.12295E-01     4.87705E-01
     4.80000      0.41250     4.98808E-01     5.01192E-01
     4.80000      0.43750     4.86508E-01     5.13492E-01
     4.80000      0.46250     4.75297E-01     5.24703E-01
     4.80000      0.48750     4.65087E-01     5.34913E-01
     4.80000      0.51250     4.55797E-01     5.44203E-01
     4.80000      0.53750     4.47354E-01     5.52646E-01
     4.80000      0.56250     4.39692E-01     5.60308E-01
     4.80000      0.58750     4.32749E-01     5.67251E-01
     4.80000      0.61250     4.26471E-01     5.73529E-01
     4.80000      0.63750     4.20805E-01     5.79195E-01
     4.80000      0.66250     4.15707E-01     5.84293E-01
     4.80000      0.68750     4.11134E-01     5.88866E-01
     4.80000      0.71250     4.07049E-01     5.92951E-01
     4.80000      0.73750     4.03417E-01     5.96583E-01
     4.80000      0.76250     4.00208E-01     5.99792E-01
     4.80000      0.78750     3.97395E-01     6.02605E-01
     4.80000      0.81250     3.94954E-01     6.05046E-01
     4.80000      0.83750     3.92862E-01     6.07138E-01
     4.80000      0.86250     3.91103E-01     6.08897E-01
     4.80000      0.88750     3.89660E-01     6.10340E-01
     4.80000      0.91250     3.88520E-01     6.11480E-01
     4.80000      0.93750     3.87675E-01     6.12325E-01
     4.80000      0.96250     3.87115E-01     6.12885E-01
     4.80000      0.98750     3.86837E-01     6.13163E-01
     4.80000      1.00000     3.86837E-01     6.13163E-01
     4.90000      0.00000     1.00000E+00     0.00000E+00
     4.90000      0.01250     9.69659E-01     3.03409E-02
     4.90000      0.03750     9.14843E-01     8.51565E-02
     4.90000      0.06250     8.65228E-01     1.34772E-01
     4.90000      0.08750     8.20239E-01     1.79761E-01
     4.90000      0.11250     7.79383E-01     2.20617E-01
     4.90000      0.13750     7.42229E-01     2.57771E-01
     4.90000      0.16250     7.08403E-01     2.91597E-01
     4.90000      0.18750     6.77578E-01     3.22422E-01
     4.90000      0.21250     6.49463E-01     3.50537E-01
     4.90000      0.23750     6.23804E-01     3.76196E-01
     4.90000      0.26250     6.00376E-01     3.99624E-01
     4.90000      0.28750     5.78976E-01     4.21024E-01
     4.90000      0.31250     5.59426E-01     4.40574E-01
     4.90000      0.33750     5.41564E-01     4.58436E-01
     4.90000      0.36250     5.25245E-01     4.74755E-01
     4.90000      0.38750     5.10339E-01     4.89661E-01
     4.90000      0.41250     4.96729E-01     5.03271E-01
     4.90000      0.43750     4.84308E-01     5.15692E-01
     4.90000      0.46250     4.72978E-01     5.27022E-01
     4.90000      0.48750     4.62652E-01     5.37348E-01
     4.90000      0.51250     4.53250E-01     5.46750E-01
     4.90000      0.53750     4.44699E-01     5.55301E-01
     4.90000      0.56250     4.36933E-01     5.63067E-01
     4.90000      0.58750     4.29890E-01     5.70110E-01
     4.90000      0.61250     4.23515E-01     5.76485E-01
